"return_id","order__order_id","product__product_id","customer__customer_id","return_unit_cost","return_unit_quantity","wdf__client_id","return_unit_paid_amount","date","return_date"
"R-YDPGZUKV","O-7N9I2ECG","P-AO7Z7DMV","C-K1FF6BWJ","456.74","1","merchant__electronics","368.51","2022-04-10 20:48:30","2022-04-10 20:48:30"
"R-40NAQTSC","O-FMJYXUSF","P-16MSGAL9","C-7V7DWBO5","176.38","4","merchant__electronics","315.88","2022-04-11 11:07:31","2022-04-11 11:07:31"
"R-2ZOVPM2B","O-SCG6OR0Y","P-AO7Z7DMV","C-K52QK4G8","849.18","5","merchant__electronics","822.58","2022-04-11 11:23:26","2022-04-11 11:23:26"
"R-L2LCC1DR","O-7N9I2ECG","P-W5O85VPN","C-K1FF6BWJ","154.58","2","merchant__electronics","188.96","2022-04-11 20:46:21","2022-04-11 20:46:21"
"R-H0E2113Q","O-4VNH2T8U","P-9X6YQX03","C-OSM7O5TM","118.27","3","merchant__bigboxretailer","808.98","2022-04-11 22:24:13","2022-04-11 22:24:13"
"R-1U2NV34Z","O-HR3LTC7E","P-5L5HJX0L","C-908BHZEF","198.85","8","merchant__bigboxretailer","557.65","2022-04-12 12:08:32","2022-04-12 12:08:32"
"R-GBI97MC3","O-D3YKVXJY","P-C97GAQMK","C-ED8U855T","247.0","6","merchant__clothing","394.79","2022-04-12 12:15:52","2022-04-12 12:15:52"
"R-72WDWJ5F","O-BZ9BXBZ6","P-VZU3JM2N","C-65E6OOB9","137.58","2","merchant__electronics","563.06","2022-04-12 13:08:22","2022-04-12 13:08:22"
"R-G85UKPK8","O-D58MW15L","P-5L5HJX0L","C-9PLD6S6P","14.64","5","merchant__electronics","15.31","2022-04-12 16:22:31","2022-04-12 16:22:31"
"R-9C8PMX4N","O-SCHC9XRJ","P-4KFURA5O","C-19RYRURL","247.36","7","merchant__electronics","214.53","2022-04-12 16:29:56","2022-04-12 16:29:56"
"R-RFW6C2UQ","O-M563CXYU","P-O60PMILU","C-50HAAVZ5","455.32","2","merchant__electronics","712.25","2022-04-12 21:00:35","2022-04-12 21:00:35"
"R-8C3SRDIM","O-2SLOWKC2","P-Q0OVMZV8","C-DY6WJN5U","341.24","3","merchant__electronics","297.7","2022-04-13 13:12:29","2022-04-13 13:12:29"
"R-XC45ISKT","O-GGF7RBBD","P-BXK5WOE7","C-KTPJG68M","472.59","2","merchant__electronics","535.0","2022-04-13 20:57:11","2022-04-13 20:57:11"
"R-G8OUTQI6","O-8XO1HOVE","P-8DSNSI5H","C-LLX33TLL","784.87","4","merchant__bigboxretailer","434.96","2022-04-13 21:50:05","2022-04-13 21:50:05"
"R-O16M0R2F","O-UOE092CM","P-FP2FISPN","C-3I2IWZUI","51.63","10","merchant__bigboxretailer","81.03","2022-04-13 21:52:24","2022-04-13 21:52:24"
"R-K0LJ1QY2","O-L7JCNJY4","P-C97GAQMK","C-EY7MINZV","7.53","8","merchant__clothing","240.52","2022-04-14 05:48:32","2022-04-14 05:48:32"
"R-I4JKJ4KS","O-SCHC9XRJ","P-520166CI","C-19RYRURL","96.71","10","merchant__electronics","302.16","2022-04-14 10:21:19","2022-04-14 10:21:19"
"R-I7X6Z97X","O-FDU73MX1","P-9X6YQX03","C-CUUAT4XL","50.1","4","merchant__bigboxretailer","468.41","2022-04-14 13:38:02","2022-04-14 13:38:02"
"R-RCO9ZDAA","O-1PSG9NBL","P-L8KNLADO","C-UX1LPCN8","532.81","9","merchant__electronics","537.53","2022-04-14 14:10:43","2022-04-14 14:10:43"
"R-HHHYTHJL","O-4M2BPQ3I","P-O60PMILU","C-LBLVVQRU","323.26","4","merchant__bigboxretailer","454.47","2022-04-14 17:01:59","2022-04-14 17:01:59"
"R-7LWS9Z3T","O-NMO586FV","P-R89Y8XFT","C-BQTI4C3B","394.87","6","merchant__electronics","829.68","2022-04-14 18:07:13","2022-04-14 18:07:13"
"R-8GVWNC17","O-2XY7DMNI","P-16MSGAL9","C-ODATFYZF","332.91","8","merchant__electronics","356.43","2022-04-14 18:44:37","2022-04-14 18:44:37"
"R-Y26YU3RW","O-M2MO5AEQ","P-104LJKWF","C-Y75YIZNN","175.38","4","merchant__bigboxretailer","398.26","2022-04-14 20:54:44","2022-04-14 20:54:44"
"R-48G9RSL5","O-GGF7RBBD","P-4KFURA5O","C-KTPJG68M","571.33","3","merchant__electronics","562.14","2022-04-14 21:13:31","2022-04-14 21:13:31"
"R-OHIBKIZA","O-T46BDZEF","P-V3EFS3D1","C-3H74BU03","152.38","4","merchant__electronics","207.55","2022-04-14 21:15:10","2022-04-14 21:15:10"
"R-Q2MZYRVK","O-ERVOJDOX","P-RRWSPQRD","C-2Z248W6E","419.93","2","merchant__electronics","917.97","2022-04-15 00:38:27","2022-04-15 00:38:27"
"R-5VSIT4MU","O-HQQZZH1X","P-5VNM53I9","C-LDADS99B","569.53","4","merchant__bigboxretailer","448.85","2022-04-15 09:54:22","2022-04-15 09:54:22"
"R-TPKN0TNY","O-DMQ8QIZP","P-981XE39U","C-1ORTGUWL","342.1","3","merchant__bigboxretailer","659.08","2022-04-15 12:15:17","2022-04-15 12:15:17"
"R-0FYW1O2P","O-PTIAXHML","P-9PU37GK9","C-6X8PJGTU","486.27","6","merchant__bigboxretailer","352.47","2022-04-15 12:20:38","2022-04-15 12:20:38"
"R-ML4RNVRH","O-4M2BPQ3I","P-8DSNSI5H","C-LBLVVQRU","3.39","8","merchant__bigboxretailer","277.77","2022-04-15 14:11:21","2022-04-15 14:11:21"
"R-KMO1Q422","O-4VNH2T8U","P-5L5HJX0L","C-OSM7O5TM","160.93","2","merchant__bigboxretailer","220.36","2022-04-15 17:02:45","2022-04-15 17:02:45"
"R-PKQGMSLZ","O-M563CXYU","P-520166CI","C-50HAAVZ5","361.39","8","merchant__electronics","886.19","2022-04-15 18:04:52","2022-04-15 18:04:52"
"R-T4UW9BGK","O-DRWTJP34","P-O60PMILU","C-N0TWL5W7","71.31","5","merchant__electronics","172.34","2022-04-15 18:35:59","2022-04-15 18:35:59"
"R-DK5TS0PL","O-PTIAXHML","P-V0XM837H","C-6X8PJGTU","228.79","10","merchant__bigboxretailer","636.98","2022-04-15 19:10:33","2022-04-15 19:10:33"
"R-BNP6IX4B","O-PTIAXHML","P-ARPJM3PB","C-6X8PJGTU","274.49","6","merchant__bigboxretailer","325.09","2022-04-15 21:31:12","2022-04-15 21:31:12"
"R-0U5GHVAG","O-DRWTJP34","P-V3EFS3D1","C-N0TWL5W7","94.12","3","merchant__electronics","510.48","2022-04-15 21:54:55","2022-04-15 21:54:55"
"R-4FCVW7G9","O-ERVOJDOX","P-O60PMILU","C-2Z248W6E","9.5","9","merchant__electronics","13.83","2022-04-16 02:51:45","2022-04-16 02:51:45"
"R-P7807M58","O-7KUUPS81","P-H6513GGQ","C-9JAY1N70","194.85","10","merchant__clothing","257.94","2022-04-16 07:26:35","2022-04-16 07:26:35"
"R-SZA5K84W","O-7FULSIF1","P-ZSCT90XM","C-21KW7Q3A","149.47","10","merchant__clothing","609.84","2022-04-16 09:38:25","2022-04-16 09:38:25"
"R-GZ1T9GBZ","O-HQQZZH1X","P-NP05Z8SA","C-LDADS99B","653.3","5","merchant__bigboxretailer","515.48","2022-04-16 11:45:46","2022-04-16 11:45:46"
"R-JI6UN8UC","O-7FULSIF1","P-NUD67MF8","C-21KW7Q3A","488.9","7","merchant__clothing","654.0","2022-04-16 13:18:32","2022-04-16 13:18:32"
"R-W0AVFMUD","O-0PYHP0KT","P-TQ0AMJ98","C-5M5VBGQ6","542.58","8","merchant__bigboxretailer","608.75","2022-04-16 14:25:17","2022-04-16 14:25:17"
"R-I8F7OGW7","O-UOE092CM","P-FJ30S05N","C-3I2IWZUI","124.04","5","merchant__bigboxretailer","290.57","2022-04-16 14:51:08","2022-04-16 14:51:08"
"R-56UV40CE","O-ND5WGRGG","P-W5O85VPN","C-BMFLA5OS","413.48","4","merchant__electronics","364.11","2022-04-16 22:18:26","2022-04-16 22:18:26"
"R-X4DOGWW6","O-T5X1ZMWH","P-IHM5M8K9","C-HVGTCEDH","125.55","9","merchant__electronics","154.12","2022-04-17 15:45:19","2022-04-17 15:45:19"
"R-MSP50G0G","O-3HBE1F5Z","P-J8X3OQZ7","C-DSA7J3E6","98.94","1","merchant__clothing","602.37","2022-04-17 18:08:36","2022-04-17 18:08:36"
"R-LAOOQWPH","O-0PYHP0KT","P-W06BX0KL","C-5M5VBGQ6","144.72","2","merchant__bigboxretailer","678.27","2022-04-17 18:25:59","2022-04-17 18:25:59"
"R-V9E8V3E1","O-4VNH2T8U","P-6SAL81ZT","C-OSM7O5TM","32.87","8","merchant__bigboxretailer","142.41","2022-04-17 18:42:16","2022-04-17 18:42:16"
"R-LZWJG55O","O-5TQPZZEW","P-L8KNLADO","C-YR8YHJBW","452.39","4","merchant__electronics","455.21","2022-04-17 19:53:40","2022-04-17 19:53:40"
"R-MFH9YBZ4","O-8UQK5W3R","P-L8KNLADO","C-58ONCPPN","855.06","6","merchant__electronics","829.66","2022-04-17 21:43:20","2022-04-17 21:43:20"
"R-DVIHLVYP","O-OA8TDBGT","P-TQ0AMJ98","C-4W6LTYQ7","66.08","2","merchant__bigboxretailer","290.78","2022-04-18 03:32:34","2022-04-18 03:32:34"
"R-OBBSM7J4","O-MJWXHCQY","P-AO7Z7DMV","C-V6GY167U","137.66","1","merchant__electronics","208.16","2022-04-18 10:49:26","2022-04-18 10:49:26"
"R-5B9S5DFM","O-LELSF523","P-Q0OVMZV8","C-JRL81O41","651.08","1","merchant__electronics","719.07","2022-04-18 12:02:05","2022-04-18 12:02:05"
"R-N5X844UJ","O-14TF2GU6","P-C97GAQMK","C-FE7YR79E","320.85","2","merchant__electronics","308.05","2022-04-18 13:33:08","2022-04-18 13:33:08"
"R-JSN8RO9C","O-7FULSIF1","P-8EHVZTL2","C-21KW7Q3A","649.82","2","merchant__clothing","572.46","2022-04-18 14:29:10","2022-04-18 14:29:10"
"R-701GYEUC","O-DRWTJP34","P-520166CI","C-N0TWL5W7","56.48","9","merchant__electronics","66.86","2022-04-18 15:24:41","2022-04-18 15:24:41"
"R-D7KJBHAN","O-1PSG9NBL","P-5L5HJX0L","C-UX1LPCN8","214.65","7","merchant__electronics","450.53","2022-04-18 17:52:34","2022-04-18 17:52:34"
"R-BI6PDR9I","O-TBK92HVV","P-W5O85VPN","C-G7PFLK8N","39.18","7","merchant__bigboxretailer","121.58","2022-04-18 18:08:49","2022-04-18 18:08:49"
"R-3BNQF8OA","O-YXPT9F8U","P-GA7CDM5T","C-05M1AGKJ","255.28","2","merchant__electronics","178.61","2022-04-19 07:25:54","2022-04-19 07:25:54"
"R-42EA9LTU","O-FDU73MX1","P-5VNM53I9","C-CUUAT4XL","109.73","8","merchant__bigboxretailer","93.67","2022-04-19 09:07:29","2022-04-19 09:07:29"
"R-S425DMXG","O-4M2BPQ3I","P-NP05Z8SA","C-LBLVVQRU","185.12","5","merchant__bigboxretailer","335.57","2022-04-19 12:14:46","2022-04-19 12:14:46"
"R-6SB7LSPG","O-FDU73MX1","P-HCBDUL15","C-CUUAT4XL","90.81","8","merchant__bigboxretailer","78.53","2022-04-19 12:24:42","2022-04-19 12:24:42"
"R-5CEXN8H2","O-2SLOWKC2","P-520166CI","C-DY6WJN5U","198.63","2","merchant__electronics","199.68","2022-04-19 14:15:27","2022-04-19 14:15:27"
"R-6SU44FZA","O-9NUY2IFV","P-GREDDEZA","C-7HV46SX8","37.66","9","merchant__clothing","74.83","2022-04-19 16:26:45","2022-04-19 16:26:45"
"R-QD8AZJAM","O-T5X1ZMWH","P-V3EFS3D1","C-HVGTCEDH","242.38","6","merchant__electronics","252.95","2022-04-19 16:57:31","2022-04-19 16:57:31"
"R-WEI1OUDV","O-Y4R31HOO","P-JM835AZW","C-VNQEVZ4Z","15.89","7","merchant__clothing","40.85","2022-04-19 17:05:13","2022-04-19 17:05:13"
"R-KGWHXGA5","O-Y4R31HOO","P-L8KNLADO","C-VNQEVZ4Z","36.47","7","merchant__clothing","55.52","2022-04-19 18:25:12","2022-04-19 18:25:12"
"R-1RT2Y3DT","O-M7OM2MED","P-5L5HJX0L","C-GS4P716Z","85.94","5","merchant__bigboxretailer","114.6","2022-04-19 21:45:25","2022-04-19 21:45:25"
"R-MLSGDOSF","O-PTIAXHML","P-G32NNW3P","C-6X8PJGTU","63.17","9","merchant__bigboxretailer","182.09","2022-04-19 21:51:34","2022-04-19 21:51:34"
"R-WUMBO5U4","O-7KUUPS81","P-0MA4X8DV","C-9JAY1N70","50.82","8","merchant__clothing","47.7","2022-04-20 08:02:30","2022-04-20 08:02:30"
"R-JP5WVS5O","O-HQQZZH1X","P-V0XM837H","C-LDADS99B","8.95","4","merchant__bigboxretailer","66.69","2022-04-20 08:36:56","2022-04-20 08:36:56"
"R-B9KPGTNV","O-HFBNJAV9","P-VZU3JM2N","C-R1V8TF4Q","310.02","9","merchant__electronics","647.05","2022-04-20 09:05:02","2022-04-20 09:05:02"
"R-2C5I9AKQ","O-YJ5XXS6J","P-6DP2Z32Y","C-1ORTGUWL","74.23","10","merchant__bigboxretailer","148.59","2022-04-20 12:05:24","2022-04-20 12:05:24"
"R-QV3X3CCJ","O-7FULSIF1","P-LKSUX91K","C-21KW7Q3A","127.16","1","merchant__clothing","93.29","2022-04-20 12:23:38","2022-04-20 12:23:38"
"R-QLJ9UF8J","O-AHM3T69K","P-9PU37GK9","C-HE1ON4HD","477.78","4","merchant__bigboxretailer","561.62","2022-04-20 13:51:12","2022-04-20 13:51:12"
"R-LDE56TP2","O-FDU73MX1","P-FP2FISPN","C-CUUAT4XL","151.04","1","merchant__bigboxretailer","289.76","2022-04-20 14:02:34","2022-04-20 14:02:34"
"R-GPFLD8ZZ","O-96RGIKA9","P-520166CI","C-YMY3R7PO","447.66","5","merchant__electronics","497.29","2022-04-20 14:41:26","2022-04-20 14:41:26"
"R-ZH3CD8JR","O-GK4KEU7A","P-1Z7GAHU7","C-6FORYORI","480.47","5","merchant__clothing","357.49","2022-04-20 14:55:52","2022-04-20 14:55:52"
"R-YW6KTSJQ","O-AHM3T69K","P-W06BX0KL","C-HE1ON4HD","182.67","10","merchant__bigboxretailer","96.83","2022-04-20 15:38:50","2022-04-20 15:38:50"
"R-IUK09NFO","O-PTIAXHML","P-TQ0AMJ98","C-6X8PJGTU","102.96","5","merchant__bigboxretailer","251.31","2022-04-20 17:04:19","2022-04-20 17:04:19"
"R-SHSVZZLY","O-3FVCSWG6","P-TQ0AMJ98","C-BT0TY0P5","331.76","6","merchant__bigboxretailer","686.53","2022-04-20 17:56:04","2022-04-20 17:56:04"
"R-2E721H26","O-5TQPZZEW","P-LKSUX91K","C-YR8YHJBW","318.57","6","merchant__electronics","443.98","2022-04-20 18:28:00","2022-04-20 18:28:00"
"R-X6DTMTGL","O-3HBE1F5Z","P-R89Y8XFT","C-DSA7J3E6","506.03","7","merchant__clothing","572.96","2022-04-20 19:36:46","2022-04-20 19:36:46"
"R-KHCCVV5F","O-OXNMT0LE","P-ZJ9HTEI0","C-K89GGG5E","188.58","6","merchant__clothing","799.09","2022-04-20 20:53:28","2022-04-20 20:53:28"
"R-C2T8UUQY","O-M1U9O1OF","P-SL2IDYPH","C-RZR6NNMD","120.87","6","merchant__bigboxretailer","811.32","2022-04-21 09:40:22","2022-04-21 09:40:22"
"R-TOXLNZY5","O-HQQZZH1X","P-5L5HJX0L","C-LDADS99B","99.06","4","merchant__bigboxretailer","128.23","2022-04-21 10:19:28","2022-04-21 10:19:28"
"R-ZQJZI2T3","O-GK4KEU7A","P-P0X021UK","C-6FORYORI","42.18","2","merchant__clothing","159.49","2022-04-21 13:31:45","2022-04-21 13:31:45"
"R-N5VH11PQ","O-GYXEGQI3","P-Q0OVMZV8","C-KCRZS1QE","5.07","9","merchant__electronics","246.61","2022-04-21 13:44:39","2022-04-21 13:44:39"
"R-O0BVVKWZ","O-93EZ4DWB","P-JM835AZW","C-GHFVZG7S","447.44","10","merchant__bigboxretailer","347.78","2022-04-21 18:50:16","2022-04-21 18:50:16"
"R-1PTFPUML","O-1PSG9NBL","P-C97GAQMK","C-UX1LPCN8","46.47","4","merchant__electronics","244.83","2022-04-21 21:57:55","2022-04-21 21:57:55"
"R-9YMT6M55","O-GYXEGQI3","P-R89Y8XFT","C-KCRZS1QE","192.04","3","merchant__electronics","184.89","2022-04-22 11:28:44","2022-04-22 11:28:44"
"R-1GZW7U8Y","O-GYXEGQI3","P-C97GAQMK","C-KCRZS1QE","526.96","2","merchant__electronics","485.52","2022-04-22 12:33:47","2022-04-22 12:33:47"
"R-MCG1AT5Q","O-AHM3T69K","P-G32NNW3P","C-HE1ON4HD","32.71","8","merchant__bigboxretailer","212.68","2022-04-22 16:29:26","2022-04-22 16:29:26"
"R-Q8CZ4Q6V","O-TBK92HVV","P-0MA4X8DV","C-G7PFLK8N","199.43","10","merchant__bigboxretailer","389.73","2022-04-22 18:35:53","2022-04-22 18:35:53"
"R-BTWDWS79","O-KH4W5RTM","P-L8ZVNLKT","C-A777XMAJ","520.87","8","merchant__electronics","438.51","2022-04-22 20:42:38","2022-04-22 20:42:38"
"R-HCQIBH6S","O-96RGIKA9","P-Q6NVRELC","C-YMY3R7PO","409.49","7","merchant__electronics","470.1","2022-04-22 21:08:57","2022-04-22 21:08:57"
"R-XAQ753UI","O-GYXEGQI3","P-5L5HJX0L","C-KCRZS1QE","33.05","9","merchant__electronics","34.63","2022-04-23 06:43:12","2022-04-23 06:43:12"
"R-ZOP3XCV1","O-HFBNJAV9","P-5L5HJX0L","C-R1V8TF4Q","49.53","2","merchant__electronics","96.81","2022-04-23 08:46:55","2022-04-23 08:46:55"
"R-UMN3SD5X","O-5I8BQ4KV","P-MJKIPQ1Q","C-BRM198NH","118.45","5","merchant__clothing","236.36","2022-04-23 09:18:24","2022-04-23 09:18:24"
"R-H8UORZGN","O-HFBNJAV9","P-V3EFS3D1","C-R1V8TF4Q","632.83","4","merchant__electronics","765.49","2022-04-23 10:40:18","2022-04-23 10:40:18"
"R-XJOMUDPN","O-3FVCSWG6","P-XNWKAXO8","C-BT0TY0P5","364.19","9","merchant__bigboxretailer","384.35","2022-04-23 12:50:25","2022-04-23 12:50:25"
"R-Y9DKEYQB","O-3JWPU81K","P-NP05Z8SA","C-6K2G66EM","130.69","3","merchant__bigboxretailer","312.91","2022-04-23 13:07:47","2022-04-23 13:07:47"
"R-EF8FIU5Z","O-T5X1ZMWH","P-5L5HJX0L","C-HVGTCEDH","304.46","8","merchant__electronics","523.22","2022-04-23 14:35:03","2022-04-23 14:35:03"
"R-CGE0KA74","O-T5X1ZMWH","P-O60PMILU","C-HVGTCEDH","847.63","3","merchant__electronics","934.72","2022-04-23 14:48:06","2022-04-23 14:48:06"
"R-3LVNXYFW","O-C7CO3QR4","P-C97GAQMK","C-6DMYQGRR","445.11","9","merchant__clothing","954.55","2022-04-23 15:02:19","2022-04-23 15:02:19"
"R-1VMRFOD6","O-AHM3T69K","P-QEY03FHY","C-HE1ON4HD","14.39","10","merchant__bigboxretailer","355.76","2022-04-23 17:19:09","2022-04-23 17:19:09"
"R-1761X0MJ","O-J67TOJIJ","P-J8X3OQZ7","C-WFCW4O1H","156.33","6","merchant__clothing","345.15","2022-04-24 02:21:42","2022-04-24 02:21:42"
"R-XBFPG20L","O-7KUUPS81","P-V3XQCV5Y","C-9JAY1N70","305.72","7","merchant__clothing","356.33","2022-04-24 06:03:36","2022-04-24 06:03:36"
"R-AZBS7G3R","O-NEPL6Z9H","P-5L5HJX0L","C-JY39NHJW","297.61","9","merchant__electronics","259.94","2022-04-24 06:43:46","2022-04-24 06:43:46"
"R-5W0Q5F06","O-GK4KEU7A","P-41ETL2V1","C-6FORYORI","129.26","6","merchant__clothing","192.17","2022-04-24 13:14:08","2022-04-24 13:14:08"
"R-RXABJHZN","O-9NUY2IFV","P-R7XBC2TU","C-7HV46SX8","8.64","1","merchant__clothing","216.46","2022-04-24 16:01:34","2022-04-24 16:01:34"
"R-ZEJ095O3","O-M7OM2MED","P-G32NNW3P","C-GS4P716Z","207.14","7","merchant__bigboxretailer","415.71","2022-04-24 21:30:33","2022-04-24 21:30:33"
"R-TQHAWEUN","O-GA7A60QR","P-W5O85VPN","C-GY8U4JNR","77.11","8","merchant__bigboxretailer","180.96","2022-04-24 21:39:59","2022-04-24 21:39:59"
"R-MM38VF2P","O-QRDVNVYP","P-ARPJM3PB","C-Z34BHJKR","317.62","1","merchant__bigboxretailer","919.21","2022-04-25 01:11:36","2022-04-25 01:11:36"
"R-K7QMC2VV","O-QRDVNVYP","P-6SAL81ZT","C-Z34BHJKR","923.64","1","merchant__bigboxretailer","565.76","2022-04-25 02:49:48","2022-04-25 02:49:48"
"R-XLLW3KSM","O-IVKXLJHM","P-BXK5WOE7","C-89S03K44","133.45","5","merchant__clothing","218.84","2022-04-25 13:22:38","2022-04-25 13:22:38"
"R-FGZ6VRXY","O-KH4W5RTM","P-S75GJ3KL","C-A777XMAJ","294.54","2","merchant__electronics","840.91","2022-04-25 20:57:11","2022-04-25 20:57:11"
"R-WATAA1HU","O-OXNMT0LE","P-JMHL13TA","C-K89GGG5E","366.31","2","merchant__clothing","410.41","2022-04-25 20:58:49","2022-04-25 20:58:49"
"R-EVPVJ2QT","O-3FVCSWG6","P-8DSNSI5H","C-BT0TY0P5","31.65","10","merchant__bigboxretailer","532.41","2022-04-25 22:38:23","2022-04-25 22:38:23"
"R-UDFDF6JM","O-51ZL2MJC","P-QEY03FHY","C-GBL4R238","57.71","1","merchant__electronics","525.24","2022-04-26 03:10:22","2022-04-26 03:10:22"
"R-E0XI6ED7","O-0GWTWMGR","P-XHPBD4CK","C-T1Q5HJVU","398.58","1","merchant__bigboxretailer","307.35","2022-04-26 04:47:23","2022-04-26 04:47:23"
"R-219LJVF5","O-M1U9O1OF","P-GCH2U2QM","C-RZR6NNMD","253.66","5","merchant__bigboxretailer","350.33","2022-04-26 06:23:05","2022-04-26 06:23:05"
"R-ZBA9JLFF","O-OPFTKF86","P-L8ZVNLKT","C-ND0TWXCM","433.43","2","merchant__electronics","370.61","2022-04-26 17:30:38","2022-04-26 17:30:38"
"R-7RKJTXS0","O-779Z8DV6","P-520166CI","C-U2HHWFT5","318.01","8","merchant__electronics","511.46","2022-04-26 18:16:00","2022-04-26 18:16:00"
"R-9IODYMLN","O-OXNMT0LE","P-LKSUX91K","C-K89GGG5E","269.36","4","merchant__clothing","244.27","2022-04-26 20:06:18","2022-04-26 20:06:18"
"R-98FQT80A","O-UDIH2T5M","P-52WXTFMY","C-48696YII","263.07","10","merchant__electronics","378.06","2022-04-27 08:05:35","2022-04-27 08:05:35"
"R-V6SZOTM9","O-OPFTKF86","P-BXK5WOE7","C-ND0TWXCM","56.86","3","merchant__electronics","46.52","2022-04-27 13:24:33","2022-04-27 13:24:33"
"R-CK62SM7R","O-9NUY2IFV","P-AQEF4DX3","C-7HV46SX8","132.13","5","merchant__clothing","168.61","2022-04-27 14:53:00","2022-04-27 14:53:00"
"R-MP2T62QT","O-4W8RDAIM","P-6DP2Z32Y","C-ZAQBFCP5","274.92","2","merchant__bigboxretailer","555.18","2022-04-27 18:25:38","2022-04-27 18:25:38"
"R-MZNDNDP0","O-MRWDJGU7","P-S75GJ3KL","C-XDUMNIN1","19.88","9","merchant__electronics","336.75","2022-04-27 18:26:51","2022-04-27 18:26:51"
"R-1X9PC4CS","O-MRWDJGU7","P-5VNM53I9","C-XDUMNIN1","218.45","8","merchant__electronics","617.33","2022-04-27 19:42:35","2022-04-27 19:42:35"
"R-1HWX0SPR","O-779Z8DV6","P-XHPBD4CK","C-U2HHWFT5","565.71","8","merchant__electronics","428.83","2022-04-27 20:12:38","2022-04-27 20:12:38"
"R-6MNGGO85","O-OXNMT0LE","P-52WXTFMY","C-K89GGG5E","380.69","1","merchant__clothing","250.59","2022-04-27 20:22:47","2022-04-27 20:22:47"
"R-WTJ9XPCZ","O-1KM2YKBX","P-MJKIPQ1Q","C-MQ2RUZW7","504.3","7","merchant__clothing","534.18","2022-04-28 00:09:56","2022-04-28 00:09:56"
"R-XOS20ABX","O-QRDVNVYP","P-SL2IDYPH","C-Z34BHJKR","224.65","3","merchant__bigboxretailer","220.6","2022-04-28 00:19:39","2022-04-28 00:19:39"
"R-WGCITI5V","O-J67TOJIJ","P-S75GJ3KL","C-WFCW4O1H","205.46","5","merchant__clothing","272.21","2022-04-28 03:33:06","2022-04-28 03:33:06"
"R-69VX5O6B","O-2SE6B8YA","P-J8X3OQZ7","C-D3OATL05","84.36","1","merchant__clothing","404.69","2022-04-28 09:41:39","2022-04-28 09:41:39"
"R-IB2VENDV","O-772Q6KJ8","P-L8ZVNLKT","C-E3FA5FX7","148.22","2","merchant__electronics","315.37","2022-04-28 11:32:51","2022-04-28 11:32:51"
"R-0TGXRPTY","O-5X9V3KYB","P-NP05Z8SA","C-DZPDQTG3","347.18","5","merchant__bigboxretailer","670.29","2022-04-28 17:22:24","2022-04-28 17:22:24"
"R-HUO58WZY","O-KH4W5RTM","P-8EHVZTL2","C-A777XMAJ","210.59","2","merchant__electronics","185.7","2022-04-28 17:35:57","2022-04-28 17:35:57"
"R-H8L2GX9V","O-IVKXLJHM","P-HCO2GUXU","C-89S03K44","637.02","9","merchant__clothing","829.32","2022-04-28 18:42:49","2022-04-28 18:42:49"
"R-04GEC64U","O-RS4MUOEB","P-L8KNLADO","C-OBV44FP0","359.82","7","merchant__clothing","727.44","2022-04-29 04:29:03","2022-04-29 04:29:03"
"R-HFV9RRV2","O-T0BF95VL","P-HCO2GUXU","C-BQ8XU6R4","238.55","7","merchant__clothing","203.07","2022-04-29 09:19:09","2022-04-29 09:19:09"
"R-OEGUZ97D","O-T0BF95VL","P-H6513GGQ","C-BQ8XU6R4","397.4","7","merchant__clothing","406.01","2022-04-29 12:37:49","2022-04-29 12:37:49"
"R-WLXZABCE","O-O25X8QD0","P-LKSUX91K","C-FLVD2P7A","148.56","2","merchant__clothing","899.2","2022-04-29 18:04:32","2022-04-29 18:04:32"
"R-J49M5PR6","O-4W8RDAIM","P-TCTYH9UR","C-ZAQBFCP5","131.91","4","merchant__bigboxretailer","685.85","2022-04-29 18:41:12","2022-04-29 18:41:12"
"R-PLQ2SA2L","O-GYXEGQI3","P-IHM5M8K9","C-KCRZS1QE","640.56","7","merchant__electronics","761.04","2022-04-29 21:46:40","2022-04-29 21:46:40"
"R-VA6OWXPJ","O-YBIVRD2X","P-6DP2Z32Y","C-59CKIU10","440.14","10","merchant__bigboxretailer","805.37","2022-04-29 22:44:25","2022-04-29 22:44:25"
"R-YKYZ7AKJ","O-0GWTWMGR","P-W5O85VPN","C-T1Q5HJVU","151.15","6","merchant__bigboxretailer","646.93","2022-04-30 05:43:25","2022-04-30 05:43:25"
"R-ZDHO7SPI","O-O25X8QD0","P-41ETL2V1","C-FLVD2P7A","860.97","7","merchant__clothing","583.11","2022-04-30 16:06:00","2022-04-30 16:06:00"
"R-UGD8J2TF","O-2SE6B8YA","P-JM835AZW","C-D3OATL05","24.75","2","merchant__clothing","195.71","2022-04-30 18:56:53","2022-04-30 18:56:53"
"R-4UAVWY25","O-QRDVNVYP","P-V3EFS3D1","C-Z34BHJKR","523.75","6","merchant__bigboxretailer","916.41","2022-05-01 01:52:51","2022-05-01 01:52:51"
"R-8ATPUOTS","O-T0BF95VL","P-0MA4X8DV","C-BQ8XU6R4","32.34","9","merchant__clothing","159.74","2022-05-01 12:46:16","2022-05-01 12:46:16"
"R-KS918BUP","O-0HS5MQ04","P-V0XM837H","C-W3CMGYFK","229.81","2","merchant__bigboxretailer","504.83","2022-05-01 16:45:51","2022-05-01 16:45:51"
