"RETURN_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","RETURN_UNIT_COST","RETURN_UNIT_QUANTITY","WDF__CLIENT_ID","RETURN_UNIT_PAID_AMOUNT","DATE","RETURN_DATE"
"R-K9CTBD91","O-5GG5TGMK","P-958M9CCB","C-BF59VCNR","13.18","3","merchant__clothing","28.72","2022-02-22 03:32:28","2022-02-22 03:32:28"
"R-KGHUME2Y","O-7MUP85QO","P-9I3INKMP","C-C6PXVRQP","566.87","10","merchant__electronics","508.75","2022-02-22 08:11:46","2022-02-22 08:11:46"
"R-C02VO9YB","O-XNGV2E0Y","P-23GVT82B","C-4F4MTU21","18.25","8","merchant__electronics","15.49","2022-02-22 08:48:41","2022-02-22 08:48:41"
"R-MUCMXE8W","O-NRK20SQL","P-0UUKGIVX","C-7FTXN6QG","52.62","6","merchant__bigboxretailer","119.57","2022-02-22 11:54:48","2022-02-22 11:54:48"
"R-T0SF7DU9","O-3RWQTEUS","P-GLNFCVCU","C-BNH1K703","808.23","9","merchant__bigboxretailer","810.71","2022-02-22 12:52:51","2022-02-22 12:52:51"
"R-ZLV0WYYH","O-9FSJI54V","P-J2IZGACQ","C-5P6V0VKT","339.03","8","merchant__electronics","550.62","2022-02-22 16:34:11","2022-02-22 16:34:11"
"R-7C0SJZ96","O-1QWPJOZ2","P-9I3INKMP","C-XPTC40BK","554.07","4","merchant__electronics","431.15","2022-02-22 16:35:29","2022-02-22 16:35:29"
"R-Y6D02CYH","O-Y9C9QZ8R","P-7ILA6SEB","C-0S4H7O4Z","57.37","1","merchant__electronics","243.69","2022-02-22 16:52:43","2022-02-22 16:52:43"
"R-YTS03IF7","O-XNGV2E0Y","P-4LDVKV0A","C-4F4MTU21","474.65","4","merchant__electronics","840.75","2022-02-22 16:54:12","2022-02-22 16:54:12"
"R-ALRT2S1G","O-9FSJI54V","P-9I3INKMP","C-5P6V0VKT","22.54","8","merchant__electronics","20.73","2022-02-22 17:02:30","2022-02-22 17:02:30"
"R-9ZSBYIDW","O-ELEE5L5P","P-6QA86CVO","C-S4O9Y8Z6","45.2","8","merchant__bigboxretailer","613.07","2022-02-22 17:14:00","2022-02-22 17:14:00"
"R-MMU7C13D","O-LXJ5SWZN","P-XXQW8SPP","C-D51Z743Y","22.03","9","merchant__bigboxretailer","356.52","2022-02-22 19:33:31","2022-02-22 19:33:31"
"R-R2280FF1","O-ELEE5L5P","P-VYEDOWEC","C-S4O9Y8Z6","56.49","1","merchant__bigboxretailer","194.86","2022-02-22 21:33:18","2022-02-22 21:33:18"
"R-PXXJT2DG","O-QCYRZU4R","P-I2TLETFX","C-ETNLT48Q","236.72","4","merchant__electronics","470.73","2022-02-23 08:18:19","2022-02-23 08:18:19"
"R-CGECI7I4","O-65PUA2C8","P-OLBJ6P2Q","C-SFLW0ZMG","210.25","2","merchant__clothing","648.67","2022-02-23 11:27:41","2022-02-23 11:27:41"
"R-ELGFY25P","O-65PUA2C8","P-545QHF99","C-SFLW0ZMG","213.13","10","merchant__clothing","294.41","2022-02-23 12:31:00","2022-02-23 12:31:00"
"R-EHKTACM5","O-12BE6MMJ","P-81QOFRKJ","C-QX720Y55","104.78","7","merchant__clothing","88.03","2022-02-23 13:59:46","2022-02-23 13:59:46"
"R-XE2356RR","O-GWQKJXDL","P-23GVT82B","C-DK3GA1CP","177.06","6","merchant__electronics","430.55","2022-02-23 16:04:47","2022-02-23 16:04:47"
"R-FG4EUTOP","O-GWQKJXDL","P-VYEDOWEC","C-DK3GA1CP","189.17","4","merchant__electronics","152.67","2022-02-23 17:44:00","2022-02-23 17:44:00"
"R-OBB2VQB1","O-31BYMV04","P-4HV3C9B4","C-L2GUADIJ","133.17","7","merchant__electronics","107.47","2022-02-23 21:16:37","2022-02-23 21:16:37"
"R-BW586NHH","O-5PMVUSZK","P-VYEDOWEC","C-JEC0HLI6","82.75","8","merchant__electronics","108.41","2022-02-24 08:58:31","2022-02-24 08:58:31"
"R-VFXL1AX7","O-QGA84QN5","P-9DQ2A7N7","C-3LGEAIDP","414.48","6","merchant__electronics","476.58","2022-02-24 09:15:32","2022-02-24 09:15:32"
"R-SWS3LDKE","O-A8O8FYHK","P-X3N8FQ2N","C-OEVSR0NX","534.9","8","merchant__bigboxretailer","483.29","2022-02-24 10:40:31","2022-02-24 10:40:31"
"R-X7RDT72P","O-GH4PTNNP","P-X3N8FQ2N","C-Y1XIKSJS","675.54","6","merchant__bigboxretailer","980.01","2022-02-24 13:12:07","2022-02-24 13:12:07"
"R-XZZ28HTN","O-X3XHJ381","P-8XJEMA1K","C-HF3J0UAW","499.33","10","merchant__clothing","870.37","2022-02-24 13:51:14","2022-02-24 13:51:14"
"R-1UGBF7VT","O-QGA84QN5","P-B36DCD6O","C-3LGEAIDP","257.01","7","merchant__electronics","547.35","2022-02-24 17:03:29","2022-02-24 17:03:29"
"R-HDAAFXN8","O-7MUP85QO","P-L41YMDA9","C-C6PXVRQP","487.2","3","merchant__electronics","387.55","2022-02-24 17:09:38","2022-02-24 17:09:38"
"R-3HL5MSAS","O-6EPWMT2X","P-PJ4K82WD","C-KTYT79P9","17.25","6","merchant__bigboxretailer","34.83","2022-02-24 17:16:28","2022-02-24 17:16:28"
"R-LWVXFISZ","O-KMICR9M3","P-9FEGI646","C-YQSOQSRM","49.99","3","merchant__electronics","222.59","2022-02-24 17:21:40","2022-02-24 17:21:40"
"R-49C85MIB","O-ND1DZ8OC","P-ZSUZNR5J","C-MQJCBXHY","93.57","5","merchant__bigboxretailer","196.01","2022-02-24 18:09:08","2022-02-24 18:09:08"
"R-GYKIBYB1","O-QCYRZU4R","P-9DQ2A7N7","C-ETNLT48Q","398.99","1","merchant__electronics","679.95","2022-02-24 20:03:35","2022-02-24 20:03:35"
"R-GDB8O6Z7","O-5GG5TGMK","P-4WS5XOC9","C-BF59VCNR","87.09","10","merchant__clothing","78.38","2022-02-25 01:59:45","2022-02-25 01:59:45"
"R-QU1B9VN0","O-1QWPJOZ2","P-9DQ2A7N7","C-XPTC40BK","422.8","1","merchant__electronics","584.63","2022-02-25 07:05:01","2022-02-25 07:05:01"
"R-ZUGBGE45","O-ZHK3OEHY","P-4LDVKV0A","C-XGDFJULS","198.29","10","merchant__electronics","541.8","2022-02-25 07:58:39","2022-02-25 07:58:39"
"R-51A946F5","O-1J7HUTLG","P-C7GIKNSO","C-DC6RRRI0","322.9","2","merchant__clothing","863.78","2022-02-25 09:50:55","2022-02-25 09:50:55"
"R-4VZ4DNU0","O-IKAD3GL9","P-DCH08DKO","C-ZEXDJGWZ","383.81","1","merchant__electronics","287.77","2022-02-25 12:30:41","2022-02-25 12:30:41"
"R-S4X194PV","O-30CZM64E","P-R199VPU5","C-8WW2PQ73","395.16","6","merchant__bigboxretailer","316.36","2022-02-25 16:29:03","2022-02-25 16:29:03"
"R-DW1EBGOQ","O-1J7HUTLG","P-CPTP6N6R","C-DC6RRRI0","207.24","9","merchant__clothing","217.32","2022-02-25 17:53:16","2022-02-25 17:53:16"
"R-W27H6W4N","O-LXJ5SWZN","P-JZRLUALB","C-D51Z743Y","173.34","1","merchant__bigboxretailer","161.63","2022-02-25 19:43:24","2022-02-25 19:43:24"
"R-FTG2ELTI","O-FCFKBY2A","P-PJ4K82WD","C-WO1J47UC","115.01","8","merchant__electronics","276.01","2022-02-25 20:13:59","2022-02-25 20:13:59"
"R-VL63SKJQ","O-UWL149SS","P-53R6CRCI","C-5MJ1K5K5","368.5","4","merchant__electronics","228.78","2022-02-25 21:06:39","2022-02-25 21:06:39"
"R-KC6CGN5F","O-9FSJI54V","P-X3N8FQ2N","C-5P6V0VKT","166.9","5","merchant__electronics","396.65","2022-02-25 21:41:56","2022-02-25 21:41:56"
"R-NWV1KCMU","O-XNGV2E0Y","P-J2IZGACQ","C-4F4MTU21","246.12","4","merchant__electronics","334.78","2022-02-25 21:45:30","2022-02-25 21:45:30"
"R-QQO6PXHI","O-5GG5TGMK","P-53R6CRCI","C-BF59VCNR","20.23","8","merchant__clothing","86.32","2022-02-26 02:41:51","2022-02-26 02:41:51"
"R-JL3K5F0W","O-65PUA2C8","P-CPTP6N6R","C-SFLW0ZMG","14.83","5","merchant__clothing","24.55","2022-02-26 09:19:37","2022-02-26 09:19:37"
"R-8MUH52DU","O-QGA84QN5","P-OLBJ6P2Q","C-3LGEAIDP","419.41","9","merchant__electronics","264.26","2022-02-26 12:53:44","2022-02-26 12:53:44"
"R-2178P20P","O-7MUP85QO","P-NYT9G854","C-C6PXVRQP","128.1","4","merchant__electronics","291.66","2022-02-26 16:01:39","2022-02-26 16:01:39"
"R-DOQRF9KG","O-7MUP85QO","P-U5WWHWX4","C-C6PXVRQP","26.89","8","merchant__electronics","112.46","2022-02-26 17:49:14","2022-02-26 17:49:14"
"R-W9EHCM82","O-VFEEYWKH","P-6QA86CVO","C-O2TA02TH","190.07","3","merchant__bigboxretailer","228.82","2022-02-26 17:54:49","2022-02-26 17:54:49"
"R-5NQWNBG5","O-QGA84QN5","P-RGBICD40","C-3LGEAIDP","212.62","9","merchant__electronics","233.5","2022-02-26 19:22:19","2022-02-26 19:22:19"
"R-G65B3PT1","O-ELEE5L5P","P-DD5YVJG0","C-S4O9Y8Z6","16.53","5","merchant__bigboxretailer","458.67","2022-02-26 19:49:19","2022-02-26 19:49:19"
"R-PKP6H4QL","O-QGA84QN5","P-DCH08DKO","C-3LGEAIDP","352.5","9","merchant__electronics","289.18","2022-02-26 21:53:29","2022-02-26 21:53:29"
"R-JLJW0599","O-Y9C9QZ8R","P-4HV3C9B4","C-0S4H7O4Z","108.81","3","merchant__electronics","162.36","2022-02-27 00:27:02","2022-02-27 00:27:02"
"R-EP7FJVO6","O-I24RB24E","P-IYIEYAW8","C-145CWG82","608.87","5","merchant__bigboxretailer","327.93","2022-02-27 04:21:18","2022-02-27 04:21:18"
"R-YQPVE5J9","O-ZHK3OEHY","P-4HV3C9B4","C-XGDFJULS","123.41","8","merchant__electronics","342.9","2022-02-27 08:40:44","2022-02-27 08:40:44"
"R-9JNLXB5J","O-C9D7A1LF","P-RGBICD40","C-9XVVRF19","71.97","5","merchant__electronics","740.05","2022-02-27 08:56:59","2022-02-27 08:56:59"
"R-FM17EZHQ","O-O2NETRH6","P-ZSUZNR5J","C-ORIZQ6GP","79.76","1","merchant__bigboxretailer","598.63","2022-02-27 10:38:53","2022-02-27 10:38:53"
"R-8R78MQ83","O-1QWPJOZ2","P-IF2H5DKO","C-XPTC40BK","6.71","9","merchant__electronics","202.03","2022-02-27 11:13:55","2022-02-27 11:13:55"
"R-PWUGNES5","O-4UVM09WQ","P-23GVT82B","C-N42KL16U","305.51","1","merchant__electronics","270.06","2022-02-27 17:31:00","2022-02-27 17:31:00"
"R-EIA3KV8W","O-IKAD3GL9","P-J2IZGACQ","C-ZEXDJGWZ","372.25","1","merchant__electronics","476.09","2022-02-27 17:54:57","2022-02-27 17:54:57"
"R-0KR5YPNP","O-4UVM09WQ","P-I2TLETFX","C-N42KL16U","290.07","9","merchant__electronics","310.93","2022-02-27 21:13:05","2022-02-27 21:13:05"
"R-UN65QZ2Y","O-0CAKX0U1","P-8XJEMA1K","C-4F4MTU21","187.73","3","merchant__electronics","204.23","2022-02-27 21:58:46","2022-02-27 21:58:46"
"R-VE5TDNLS","O-65PUA2C8","P-DCH08DKO","C-SFLW0ZMG","32.74","8","merchant__clothing","220.76","2022-02-28 10:15:57","2022-02-28 10:15:57"
"R-S7FJCH6U","O-1J7HUTLG","P-6999XT1U","C-DC6RRRI0","228.34","1","merchant__clothing","853.38","2022-02-28 11:02:14","2022-02-28 11:02:14"
"R-NJWGW93K","O-XX6RDOFM","P-9V7XT21A","C-6EVQESWC","255.68","7","merchant__electronics","958.8","2022-02-28 12:27:20","2022-02-28 12:27:20"
"R-NGWX97TH","O-1SMJ4SPI","P-OLBJ6P2Q","C-YGW1Q9UV","280.98","10","merchant__clothing","256.87","2022-02-28 13:44:28","2022-02-28 13:44:28"
"R-KQLLD47M","O-RFUDJS7O","P-DCH08DKO","C-YALHW79G","668.01","1","merchant__clothing","569.54","2022-02-28 14:58:55","2022-02-28 14:58:55"
"R-6EAJ9RU4","O-R2WDHP4H","P-FXDD1UWW","C-ZHV72HOM","148.57","8","merchant__clothing","435.57","2022-02-28 15:17:15","2022-02-28 15:17:15"
"R-8K8OW0YG","O-LU637II9","P-PJ4K82WD","C-KDH2X7PH","514.59","3","merchant__bigboxretailer","769.63","2022-02-28 17:11:25","2022-02-28 17:11:25"
"R-35YO5J5V","O-V4N7N2CP","P-4HV3C9B4","C-4H2JVNX7","168.39","5","merchant__electronics","560.77","2022-02-28 17:22:19","2022-02-28 17:22:19"
"R-7680CDRO","O-CJT55TB3","P-J2IZGACQ","C-RLZZFHTG","111.34","1","merchant__clothing","148.72","2022-02-28 17:45:51","2022-02-28 17:45:51"
"R-SE6ZBIE1","O-N64YQKSF","P-MD0DRLII","C-EBH2NVNK","15.47","10","merchant__clothing","16.04","2022-02-28 17:56:44","2022-02-28 17:56:44"
"R-OPRD7XZC","O-GH4PTNNP","P-U5WWHWX4","C-Y1XIKSJS","26.21","9","merchant__bigboxretailer","64.2","2022-02-28 18:20:35","2022-02-28 18:20:35"
"R-NJJKJB0C","O-RP3IPKT0","P-X3N8FQ2N","C-40D6XJR6","699.57","3","merchant__bigboxretailer","605.4","2022-02-28 18:28:56","2022-02-28 18:28:56"
"R-O0DCHVVL","O-RP3IPKT0","P-Z2UFRBW5","C-40D6XJR6","758.44","8","merchant__bigboxretailer","701.35","2022-02-28 18:29:24","2022-02-28 18:29:24"
"R-F80YAJP0","O-GH4PTNNP","P-HY5FFKGU","C-Y1XIKSJS","389.55","3","merchant__bigboxretailer","566.65","2022-02-28 18:48:39","2022-02-28 18:48:39"
"R-QSBCVU1V","O-0B0I8TSA","P-6QA86CVO","C-S58BSSGW","269.94","6","merchant__electronics","449.63","2022-02-28 21:26:23","2022-02-28 21:26:23"
"R-NW011DCI","O-O2NETRH6","P-XXXQDU40","C-ORIZQ6GP","201.62","7","merchant__bigboxretailer","392.57","2022-02-28 21:28:21","2022-02-28 21:28:21"
"R-2DFP0IY8","O-LH7PERSN","P-Q85UCWZ6","C-HLCFW9JZ","435.52","7","merchant__bigboxretailer","435.74","2022-03-01 04:56:42","2022-03-01 04:56:42"
"R-OWWQA10Q","O-G77YL0W4","P-9I3INKMP","C-N8MNIL69","155.29","7","merchant__bigboxretailer","348.96","2022-03-01 10:58:26","2022-03-01 10:58:26"
"R-9CEVRPQ9","O-IC32T3BZ","P-XBRXFEOI","C-GB6Q55NP","251.38","8","merchant__bigboxretailer","244.86","2022-03-01 11:10:23","2022-03-01 11:10:23"
"R-CQ1P15PN","O-LU637II9","P-3H5OXLOI","C-KDH2X7PH","86.26","1","merchant__bigboxretailer","478.1","2022-03-01 13:31:55","2022-03-01 13:31:55"
"R-E2Q2VKVV","O-R2WDHP4H","P-958M9CCB","C-ZHV72HOM","24.0","10","merchant__clothing","61.44","2022-03-01 15:26:31","2022-03-01 15:26:31"
"R-FBQH3CY1","O-70B87RG7","P-C7GIKNSO","C-TB6F3MJI","282.77","6","merchant__electronics","256.67","2022-03-01 17:09:52","2022-03-01 17:09:52"
"R-2W2QBIWI","O-QCYRZU4R","P-B36DCD6O","C-ETNLT48Q","212.05","8","merchant__electronics","805.76","2022-03-01 18:09:21","2022-03-01 18:09:21"
"R-13OA16N1","O-81CFB4H4","P-3OXWZV0R","C-Q5JB6HDG","204.9","6","merchant__bigboxretailer","378.97","2022-03-01 18:59:08","2022-03-01 18:59:08"
"R-MYTZYVU4","O-2TQMFZHN","P-U5WWHWX4","C-R99L0PAQ","316.56","7","merchant__electronics","317.33","2022-03-01 19:50:17","2022-03-01 19:50:17"
"R-5GKA8XW8","O-J2PEMH1V","P-XXXQDU40","C-C0V0JZK3","174.74","3","merchant__bigboxretailer","280.64","2022-03-01 20:29:19","2022-03-01 20:29:19"
"R-WVFG3QJA","O-LXJ5SWZN","P-QQAHQNSN","C-D51Z743Y","82.5","10","merchant__bigboxretailer","472.86","2022-03-01 21:17:02","2022-03-01 21:17:02"
"R-6IF40A82","O-GYZZRE5S","P-XXQW8SPP","C-5ELXBP9O","51.13","8","merchant__bigboxretailer","297.09","2022-03-01 21:36:13","2022-03-01 21:36:13"
"R-8U1RKE85","O-RHQ9XX3L","P-53R6CRCI","C-8PD6JTT6","46.32","2","merchant__electronics","805.26","2022-03-02 09:07:28","2022-03-02 09:07:28"
"R-7J8T3FSY","O-XOOCH9HF","P-JZRLUALB","C-TQD8CIL1","525.66","10","merchant__bigboxretailer","429.33","2022-03-02 09:52:18","2022-03-02 09:52:18"
"R-YZ7VFW22","O-65PUA2C8","P-MD0DRLII","C-SFLW0ZMG","84.08","7","merchant__clothing","61.2","2022-03-02 11:48:22","2022-03-02 11:48:22"
"R-RBL1923G","O-FIYAFCI3","P-JZRLUALB","C-LC2KUAJF","110.29","10","merchant__bigboxretailer","597.95","2022-03-02 12:49:12","2022-03-02 12:49:12"
"R-H98VFOLT","O-2TQMFZHN","P-X3N8FQ2N","C-R99L0PAQ","463.87","8","merchant__electronics","379.58","2022-03-02 21:02:08","2022-03-02 21:02:08"
"R-CJZQ29H0","O-O2NETRH6","P-9FEGI646","C-ORIZQ6GP","284.34","6","merchant__bigboxretailer","945.87","2022-03-02 21:17:55","2022-03-02 21:17:55"
"R-JGO152S3","O-F8ILDKHY","P-3H5OXLOI","C-FYZ05G77","409.42","1","merchant__bigboxretailer","403.35","2022-03-02 21:20:45","2022-03-02 21:20:45"
"R-GDMOWQZ1","O-FIYAFCI3","P-RB927QRK","C-LC2KUAJF","46.3","10","merchant__bigboxretailer","241.29","2022-03-02 21:33:31","2022-03-02 21:33:31"
"R-ACBFVJAG","O-5GG5TGMK","P-VMEAFF5U","C-BF59VCNR","78.42","5","merchant__clothing","55.92","2022-03-03 00:26:59","2022-03-03 00:26:59"
"R-3R8FP8DW","O-FCFKBY2A","P-6QA86CVO","C-WO1J47UC","93.9","2","merchant__electronics","547.22","2022-03-03 08:45:33","2022-03-03 08:45:33"
"R-Q2F9ON71","O-KSTPXBFQ","P-IF2H5DKO","C-4MKKI1VC","112.65","5","merchant__electronics","412.61","2022-03-03 14:45:53","2022-03-03 14:45:53"
"R-0Z1M2RN4","O-4PEQP3V6","P-4LDVKV0A","C-HNH1EESS","7.5","10","merchant__electronics","509.46","2022-03-03 16:50:30","2022-03-03 16:50:30"
"R-3SJVQPNN","O-UN8SDBTW","P-4HV3C9B4","C-52U1ECIB","331.99","3","merchant__electronics","219.93","2022-03-03 17:05:12","2022-03-03 17:05:12"
"R-HH4XQAIW","O-J2PEMH1V","P-X2ZZF8MJ","C-C0V0JZK3","72.73","7","merchant__bigboxretailer","75.39","2022-03-03 17:06:49","2022-03-03 17:06:49"
"R-JYG2M0WQ","O-30O04MEI","P-GLNFCVCU","C-EUX103GC","212.28","6","merchant__bigboxretailer","146.34","2022-03-03 17:32:29","2022-03-03 17:32:29"
"R-SRJ42GO5","O-UN8SDBTW","P-81QOFRKJ","C-52U1ECIB","421.59","10","merchant__electronics","495.64","2022-03-03 19:53:57","2022-03-03 19:53:57"
"R-4CVD8R26","O-DX02WGV9","P-U5WWHWX4","C-DY1SCQGR","81.65","3","merchant__bigboxretailer","353.83","2022-03-03 21:00:24","2022-03-03 21:00:24"
"R-KFBPU0T8","O-3FN0MAGU","P-81QOFRKJ","C-R5GZZL81","517.22","8","merchant__electronics","512.74","2022-03-03 21:29:47","2022-03-03 21:29:47"
"R-6XKWB8OX","O-LH7PERSN","P-3OXWZV0R","C-HLCFW9JZ","299.59","8","merchant__bigboxretailer","383.83","2022-03-04 06:10:05","2022-03-04 06:10:05"
"R-67NVR1H0","O-QPVT8GUJ","P-S7J7YHZ0","C-IOT8M6AK","361.11","5","merchant__clothing","500.28","2022-03-04 07:04:33","2022-03-04 07:04:33"
"R-IE3S5U27","O-VWKFSVDB","P-RGBICD40","C-BDVXV2RM","473.21","8","merchant__electronics","456.71","2022-03-04 07:33:05","2022-03-04 07:33:05"
"R-L2WDF7TT","O-V4N7N2CP","P-J2IZGACQ","C-4H2JVNX7","460.28","2","merchant__electronics","432.77","2022-03-04 07:54:44","2022-03-04 07:54:44"
"R-YRLN7YQJ","O-XOOCH9HF","P-RGBICD40","C-TQD8CIL1","203.24","9","merchant__bigboxretailer","559.77","2022-03-04 16:56:43","2022-03-04 16:56:43"
"R-MOPZWJ1K","O-9D08MDWY","P-XBRXFEOI","C-8WW2PQ73","625.1","9","merchant__bigboxretailer","613.98","2022-03-04 17:17:39","2022-03-04 17:17:39"
"R-J7689MKW","O-0B0I8TSA","P-NYT9G854","C-S58BSSGW","241.57","6","merchant__electronics","478.62","2022-03-04 17:54:28","2022-03-04 17:54:28"
"R-R0JLCU1R","O-O2NETRH6","P-RB927QRK","C-ORIZQ6GP","199.25","3","merchant__bigboxretailer","298.97","2022-03-04 18:21:04","2022-03-04 18:21:04"
"R-O2QWIH0O","O-LU637II9","P-HY5FFKGU","C-KDH2X7PH","495.56","2","merchant__bigboxretailer","761.33","2022-03-04 19:53:46","2022-03-04 19:53:46"
"R-M834EC6R","O-LH7PERSN","P-GLNFCVCU","C-HLCFW9JZ","21.92","7","merchant__bigboxretailer","699.08","2022-03-05 03:30:41","2022-03-05 03:30:41"
"R-460EOP7C","O-R2WDHP4H","P-JCUWG5V5","C-ZHV72HOM","401.62","2","merchant__clothing","954.29","2022-03-05 11:50:14","2022-03-05 11:50:14"
"R-9RCO8NXS","O-81CFB4H4","P-DD5YVJG0","C-Q5JB6HDG","439.82","9","merchant__bigboxretailer","752.58","2022-03-05 17:47:57","2022-03-05 17:47:57"
"R-Z5XBCG2Q","O-QPVT8GUJ","P-OT4Y3DYX","C-IOT8M6AK","169.06","7","merchant__clothing","377.29","2022-03-05 18:10:06","2022-03-05 18:10:06"
"R-PMN7CWAS","O-8OTWNV8H","P-SRZ26BIY","C-0323XL1A","132.68","9","merchant__bigboxretailer","137.0","2022-03-05 21:01:56","2022-03-05 21:01:56"
"R-X4CDSOOP","O-LH7PERSN","P-OLXAJF12","C-HLCFW9JZ","462.35","6","merchant__bigboxretailer","447.88","2022-03-06 05:44:04","2022-03-06 05:44:04"
"R-CW96CKD7","O-6P9JZBUH","P-QPEOUHYE","C-S2UBDTQZ","487.43","4","merchant__clothing","539.7","2022-03-06 14:17:51","2022-03-06 14:17:51"
"R-O43GEBK2","O-UN8SDBTW","P-I2TLETFX","C-52U1ECIB","178.49","4","merchant__electronics","300.24","2022-03-06 14:40:57","2022-03-06 14:40:57"
"R-XG70X53F","O-IE6YUYH7","P-9DQ2A7N7","C-3KEGW73U","443.37","4","merchant__electronics","775.28","2022-03-06 16:54:20","2022-03-06 16:54:20"
"R-PHEMSZA1","O-CFVRA324","P-XFWA7KD1","C-SKWCJ642","275.71","3","merchant__bigboxretailer","606.63","2022-03-06 17:17:59","2022-03-06 17:17:59"
"R-1YSYPB4T","O-IE6YUYH7","P-IF2H5DKO","C-3KEGW73U","692.57","7","merchant__electronics","495.83","2022-03-06 17:38:37","2022-03-06 17:38:37"
"R-PPI0UL05","O-J7F7VZ1G","P-Z2UFRBW5","C-TEQV2G8K","447.94","1","merchant__bigboxretailer","864.37","2022-03-06 18:44:19","2022-03-06 18:44:19"
"R-D4GMOF5J","O-J2PEMH1V","P-X3N8FQ2N","C-C0V0JZK3","42.71","5","merchant__bigboxretailer","127.43","2022-03-06 18:46:16","2022-03-06 18:46:16"
"R-AJ8P822M","O-FIYAFCI3","P-Z2UFRBW5","C-LC2KUAJF","88.13","1","merchant__bigboxretailer","140.95","2022-03-06 21:00:43","2022-03-06 21:00:43"
"R-SHFJ3JDQ","O-4CSYRGI9","P-Q85UCWZ6","C-00GOYPC4","9.9","3","merchant__bigboxretailer","613.71","2022-03-06 21:18:44","2022-03-06 21:18:44"
"R-V6CJO3QU","O-OUM4S3CT","P-K4Y7N6KX","C-MLURMGXC","483.23","4","merchant__clothing","438.98","2022-03-07 02:40:44","2022-03-07 02:40:44"
"R-A1XBOH5H","O-OELNI661","P-B36DCD6O","C-O1HFOYV3","423.61","6","merchant__electronics","764.0","2022-03-07 09:38:41","2022-03-07 09:38:41"
"R-T4CZSCFD","O-EC2XUUBO","P-6QA86CVO","C-CU1LMSA5","197.16","5","merchant__electronics","566.74","2022-03-07 12:05:12","2022-03-07 12:05:12"
"R-FICL428G","O-CMVJ7HAS","P-6QA86CVO","C-7H9BDHC0","553.22","4","merchant__electronics","417.01","2022-03-07 12:29:56","2022-03-07 12:29:56"
"R-YQL1GJAY","O-JNN1JJ18","P-9I3INKMP","C-P01S2MNS","295.72","1","merchant__electronics","545.92","2022-03-07 12:47:07","2022-03-07 12:47:07"
"R-8Y1QBY8Q","O-EC2XUUBO","P-VYEDOWEC","C-CU1LMSA5","20.48","4","merchant__electronics","148.99","2022-03-07 15:43:01","2022-03-07 15:43:01"
"R-ZMCLLA4B","O-H6Q4MFPO","P-PJ4K82WD","C-OHK9FLLN","81.03","4","merchant__electronics","749.94","2022-03-07 17:52:51","2022-03-07 17:52:51"
"R-TNXGENCO","O-QPD5I4O2","P-U5WWHWX4","C-VRYSXPZ4","320.99","8","merchant__electronics","376.25","2022-03-07 17:54:26","2022-03-07 17:54:26"
"R-UM96E59I","O-06NBVO0U","P-53R6CRCI","C-1G066F3H","667.04","10","merchant__electronics","622.77","2022-03-07 19:03:10","2022-03-07 19:03:10"
"R-1YHH90HQ","O-BQGZFR36","P-NYT9G854","C-6YV4S8DO","91.38","10","merchant__electronics","303.88","2022-03-07 20:41:52","2022-03-07 20:41:52"
"R-60J6ZLKY","O-UN735BH7","P-6QA86CVO","C-K42Y5JSI","70.03","9","merchant__electronics","74.2","2022-03-07 21:30:38","2022-03-07 21:30:38"
"R-R7MVNOV1","O-E1TS1FJP","P-OLXAJF12","C-IM9JYQAU","105.38","8","merchant__bigboxretailer","235.48","2022-03-07 21:35:08","2022-03-07 21:35:08"
"R-JEKNUXPK","O-O2NETRH6","P-X2ZZF8MJ","C-ORIZQ6GP","104.48","7","merchant__bigboxretailer","298.08","2022-03-07 21:46:38","2022-03-07 21:46:38"
"R-65H4NSV5","O-4RMUIJ8O","P-OT4Y3DYX","C-S2UBDTQZ","735.33","1","merchant__clothing","416.17","2022-03-08 10:57:06","2022-03-08 10:57:06"
"R-1H08PG82","O-UN8SDBTW","P-6QA86CVO","C-52U1ECIB","33.24","2","merchant__electronics","41.56","2022-03-08 12:11:08","2022-03-08 12:11:08"
"R-EC4G91CX","O-IE6YUYH7","P-9I3INKMP","C-3KEGW73U","176.7","4","merchant__electronics","226.54","2022-03-08 12:41:02","2022-03-08 12:41:02"
"R-SHHDV9BA","O-JEUWHPCR","P-UQR68BE5","C-RLZZFHTG","102.26","2","merchant__clothing","354.81","2022-03-08 13:03:33","2022-03-08 13:03:33"
"R-I2SHT3JT","O-IE6YUYH7","P-6QA86CVO","C-3KEGW73U","197.73","1","merchant__electronics","758.03","2022-03-08 15:27:31","2022-03-08 15:27:31"
"R-ROQ2KLR8","O-IE6YUYH7","P-RGBICD40","C-3KEGW73U","549.8","6","merchant__electronics","724.74","2022-03-08 19:21:35","2022-03-08 19:21:35"
"R-VYHU9EMH","O-06NBVO0U","P-PNLMKR2G","C-1G066F3H","17.71","3","merchant__electronics","381.04","2022-03-08 20:30:34","2022-03-08 20:30:34"
"R-50TSH8XF","O-3070KK8M","P-4HV3C9B4","C-P4K5R12S","339.27","10","merchant__electronics","462.09","2022-03-08 21:16:00","2022-03-08 21:16:00"
