"monthly_inventory_id","product__product_id","inventory_month","monthly_quantity_eom","wdf__client_id","monthly_quantity_bom","date"
"M-NIOMLE9I","P-W60OLPYE","2022-05-01","771","merchant__bigboxretailer","771","2022-05-01 00:00:00"
"M-11I0IJE6","P-Q73TPLBG","2022-05-01","182","merchant__bigboxretailer","182","2022-05-01 00:00:00"
"M-NURX18SP","P-XW1TF7F5","2022-05-01","435","merchant__bigboxretailer","435","2022-05-01 00:00:00"
"M-ERXK2Z3D","P-0C7I4L4O","2022-05-01","540","merchant__bigboxretailer","540","2022-05-01 00:00:00"
"M-4YOU73Y9","P-J8X3OQZ7","2022-05-01","651","merchant__bigboxretailer","651","2022-05-01 00:00:00"
"M-UQU87LJ2","P-ZJ9HTEI0","2022-05-01","639","merchant__bigboxretailer","639","2022-05-01 00:00:00"
"M-S29EPUV1","P-ZSCT90XM","2022-05-01","952","merchant__bigboxretailer","952","2022-05-01 00:00:00"
"M-Y0NE07MZ","P-MJKIPQ1Q","2022-05-01","796","merchant__bigboxretailer","796","2022-05-01 00:00:00"
"M-3RXUASRF","P-SXP5THXD","2022-05-01","781","merchant__bigboxretailer","781","2022-05-01 00:00:00"
"M-21BFAQ84","P-R7XBC2TU","2022-05-01","389","merchant__bigboxretailer","389","2022-05-01 00:00:00"
"M-NLTHVT8Y","P-07F99WR5","2022-05-01","185","merchant__bigboxretailer","185","2022-05-01 00:00:00"
"M-WTV2OK92","P-HCO2GUXU","2022-05-01","543","merchant__bigboxretailer","543","2022-05-01 00:00:00"
"M-8XE8469J","P-0IL7E1R5","2022-05-01","407","merchant__bigboxretailer","407","2022-05-01 00:00:00"
"M-U5W3BLTK","P-WU1LS030","2022-05-01","925","merchant__bigboxretailer","925","2022-05-01 00:00:00"
"M-1E017QI4","P-V3EFS3D1","2022-05-01","6091","merchant__bigboxretailer","6673","2022-05-01 00:00:00"
"M-SU8K2JB1","P-5VNM53I9","2022-05-01","5277","merchant__bigboxretailer","5848","2022-05-01 00:00:00"
"M-NTJ8KTIW","P-W5O85VPN","2022-05-01","5555","merchant__bigboxretailer","5919","2022-05-01 00:00:00"
"M-EO5V4JON","P-XHPBD4CK","2022-05-01","5828","merchant__bigboxretailer","6384","2022-05-01 00:00:00"
"M-5GY1BE5C","P-QEY03FHY","2022-05-01","6374","merchant__bigboxretailer","7097","2022-05-01 00:00:00"
"M-35T7PQVQ","P-Q0OVMZV8","2022-05-01","6080","merchant__bigboxretailer","6682","2022-05-01 00:00:00"
"M-FU9SLG3V","P-O60PMILU","2022-05-01","5464","merchant__bigboxretailer","5940","2022-05-01 00:00:00"
"M-YVYMM439","P-5L5HJX0L","2022-05-01","5425","merchant__bigboxretailer","5807","2022-05-01 00:00:00"
"M-VDFCPKIP","P-GA7CDM5T","2022-05-01","6197","merchant__bigboxretailer","6721","2022-05-01 00:00:00"
"M-D1N31EO1","P-H03ZIEDP","2022-05-01","5636","merchant__bigboxretailer","6127","2022-05-01 00:00:00"
"M-38PCIR79","P-V0XM837H","2022-05-01","5656","merchant__bigboxretailer","6249","2022-05-01 00:00:00"
"M-BMT6IIBS","P-6VM8XGZH","2022-05-01","5418","merchant__bigboxretailer","5959","2022-05-01 00:00:00"
"M-P3OU37PB","P-9PU37GK9","2022-05-01","5396","merchant__bigboxretailer","5983","2022-05-01 00:00:00"
"M-UM7V1D22","P-25LSQDEP","2022-05-01","5881","merchant__bigboxretailer","6473","2022-05-01 00:00:00"
"M-X4XQN0CK","P-GCH2U2QM","2022-05-01","5742","merchant__bigboxretailer","6232","2022-05-01 00:00:00"
"M-44EP8WGC","P-104LJKWF","2022-05-01","5921","merchant__bigboxretailer","6439","2022-05-01 00:00:00"
"M-29VA6KB5","P-2C1WMOCX","2022-05-01","5885","merchant__bigboxretailer","6416","2022-05-01 00:00:00"
"M-DJU4NH5Q","P-6SAL81ZT","2022-05-01","5321","merchant__bigboxretailer","5810","2022-05-01 00:00:00"
"M-4O6IIWJD","P-TCTYH9UR","2022-05-01","6274","merchant__bigboxretailer","6822","2022-05-01 00:00:00"
"M-7LHPDFF0","P-G32NNW3P","2022-05-01","6307","merchant__bigboxretailer","6799","2022-05-01 00:00:00"
"M-VP7D8TI9","P-XNWKAXO8","2022-05-01","5880","merchant__bigboxretailer","6404","2022-05-01 00:00:00"
"M-SHONT5AT","P-FJ30S05N","2022-05-01","5616","merchant__bigboxretailer","6256","2022-05-01 00:00:00"
"M-640JLCIV","P-Q3BI8FC3","2022-05-01","6213","merchant__bigboxretailer","6683","2022-05-01 00:00:00"
"M-TA1LV7GV","P-YH31J011","2022-05-01","5281","merchant__bigboxretailer","5838","2022-05-01 00:00:00"
"M-4WKQKMIF","P-HCBDUL15","2022-05-01","5598","merchant__bigboxretailer","6069","2022-05-01 00:00:00"
"M-1CEJ8G2Z","P-AGV3PAZP","2022-05-01","5420","merchant__bigboxretailer","5923","2022-05-01 00:00:00"
"M-FB68N86F","P-8DSNSI5H","2022-05-01","5799","merchant__bigboxretailer","6482","2022-05-01 00:00:00"
"M-KKVBAPYF","P-981XE39U","2022-05-01","5994","merchant__bigboxretailer","6576","2022-05-01 00:00:00"
"M-QZXAAQQO","P-ARPJM3PB","2022-05-01","5942","merchant__bigboxretailer","6439","2022-05-01 00:00:00"
"M-TJZ67E1W","P-FP2FISPN","2022-05-01","6170","merchant__bigboxretailer","6761","2022-05-01 00:00:00"
"M-3VI63XFX","P-6DP2Z32Y","2022-05-01","5915","merchant__bigboxretailer","6462","2022-05-01 00:00:00"
"M-O9ESV2MT","P-TQ0AMJ98","2022-05-01","5377","merchant__bigboxretailer","5878","2022-05-01 00:00:00"
"M-5WVLIPHG","P-W06BX0KL","2022-05-01","5627","merchant__bigboxretailer","6184","2022-05-01 00:00:00"
"M-RO66ZO3O","P-SL2IDYPH","2022-05-01","6814","merchant__bigboxretailer","7453","2022-05-01 00:00:00"
"M-3I2OAA65","P-NP05Z8SA","2022-05-01","6402","merchant__bigboxretailer","6924","2022-05-01 00:00:00"
"M-HZBNDA5P","P-9X6YQX03","2022-05-01","5348","merchant__bigboxretailer","5845","2022-05-01 00:00:00"
"M-4BEUF33P","P-JM835AZW","2022-05-01","6170","merchant__bigboxretailer","6788","2022-05-01 00:00:00"
"M-EBXUM92T","P-41ETL2V1","2022-05-01","5577","merchant__bigboxretailer","6106","2022-05-01 00:00:00"
"M-WFUN3OIL","P-0MA4X8DV","2022-05-01","6153","merchant__bigboxretailer","6645","2022-05-01 00:00:00"
"M-BE0IXEU9","P-LKSUX91K","2022-05-01","9088","merchant__electronics","9839","2022-05-01 00:00:00"
"M-W7Q17CER","P-VZU3JM2N","2022-05-01","9324","merchant__electronics","10290","2022-05-01 00:00:00"
"M-8CRKS57B","P-L8KNLADO","2022-05-01","8707","merchant__electronics","9803","2022-05-01 00:00:00"
"M-Y5DNF2OU","P-BXK5WOE7","2022-05-01","9276","merchant__electronics","10457","2022-05-01 00:00:00"
"M-KEHAYV59","P-16MSGAL9","2022-05-01","9844","merchant__electronics","10981","2022-05-01 00:00:00"
"M-I0PYG4OF","P-1Z7GAHU7","2022-05-01","9050","merchant__electronics","9918","2022-05-01 00:00:00"
"M-42B6F5EF","P-IHM5M8K9","2022-05-01","9919","merchant__electronics","10926","2022-05-01 00:00:00"
"M-K95W09AX","P-Q6NVRELC","2022-05-01","9458","merchant__electronics","10498","2022-05-01 00:00:00"
"M-MHR8CE4H","P-S75GJ3KL","2022-05-01","8590","merchant__electronics","9446","2022-05-01 00:00:00"
"M-TG1XHQOY","P-AO7Z7DMV","2022-05-01","9432","merchant__electronics","10294","2022-05-01 00:00:00"
"M-7C4ZGD54","P-C97GAQMK","2022-05-01","9571","merchant__electronics","10580","2022-05-01 00:00:00"
"M-2QTZVZTA","P-RRWSPQRD","2022-05-01","9192","merchant__electronics","10162","2022-05-01 00:00:00"
"M-9V96HQ4H","P-52WXTFMY","2022-05-01","9859","merchant__electronics","10774","2022-05-01 00:00:00"
"M-4V9VY1AM","P-D87QBB31","2022-05-01","9069","merchant__electronics","10019","2022-05-01 00:00:00"
"M-FFP89IYE","P-3X2VCC5G","2022-05-01","9300","merchant__electronics","10193","2022-05-01 00:00:00"
"M-ITSR09ZP","P-L8ZVNLKT","2022-05-01","9335","merchant__electronics","10192","2022-05-01 00:00:00"
"M-H90NZCWF","P-R89Y8XFT","2022-05-01","9180","merchant__electronics","10158","2022-05-01 00:00:00"
"M-7CJAKR21","P-8EHVZTL2","2022-05-01","9611","merchant__electronics","10499","2022-05-01 00:00:00"
"M-FNGX34LS","P-520166CI","2022-05-01","9238","merchant__electronics","10122","2022-05-01 00:00:00"
"M-12ULUUTW","P-4KFURA5O","2022-05-01","8861","merchant__electronics","9883","2022-05-01 00:00:00"
"M-RPW98VP7","P-FS2JKUS1","2022-05-01","465","merchant__electronics","465","2022-05-01 00:00:00"
"M-W1JC5U5O","P-V3XQCV5Y","2022-05-01","481","merchant__electronics","481","2022-05-01 00:00:00"
"M-AB29TB7J","P-HU6VL7IX","2022-05-01","988","merchant__electronics","988","2022-05-01 00:00:00"
"M-JF0IOF0Y","P-TSM68ODQ","2022-05-01","865","merchant__electronics","865","2022-05-01 00:00:00"
"M-XMNN33RN","P-A540EYK0","2022-05-01","736","merchant__electronics","736","2022-05-01 00:00:00"
"M-38A96JZA","P-0JU0H6TL","2022-05-01","691","merchant__electronics","691","2022-05-01 00:00:00"
"M-ZXMZERIE","P-AX5LSY84","2022-05-01","958","merchant__electronics","958","2022-05-01 00:00:00"
"M-BUKZPKTO","P-AQEF4DX3","2022-05-01","439","merchant__electronics","439","2022-05-01 00:00:00"
"M-5CGPCHWG","P-DVL1V8YD","2022-05-01","932","merchant__electronics","932","2022-05-01 00:00:00"
"M-PLB5VYHP","P-J4Z0FK17","2022-05-01","918","merchant__electronics","918","2022-05-01 00:00:00"
"M-YZBZGWWL","P-H6513GGQ","2022-05-01","77","merchant__electronics","77","2022-05-01 00:00:00"
"M-PWWABWHO","P-6OF6XD3M","2022-05-01","642","merchant__electronics","642","2022-05-01 00:00:00"
"M-L600MGL8","P-DM2PSGFU","2022-05-01","914","merchant__electronics","914","2022-05-01 00:00:00"
"M-1D4FOWLL","P-P0X021UK","2022-05-01","721","merchant__electronics","721","2022-05-01 00:00:00"
"M-IDXO05T9","P-JMHL13TA","2022-05-01","72","merchant__electronics","72","2022-05-01 00:00:00"
"M-3T2TNE7D","P-GU9P0R6O","2022-05-01","562","merchant__electronics","562","2022-05-01 00:00:00"
"M-SH1OQA2N","P-NUD67MF8","2022-05-01","355","merchant__electronics","355","2022-05-01 00:00:00"
"M-2BMDJ47Q","P-GREDDEZA","2022-05-01","726","merchant__electronics","726","2022-05-01 00:00:00"
"M-AQRYAH3T","P-W60OLPYE","2022-05-01","375","merchant__electronics","375","2022-05-01 00:00:00"
"M-Y7L1HCO7","P-Q73TPLBG","2022-05-01","450","merchant__electronics","450","2022-05-01 00:00:00"
"M-3T5E0717","P-XW1TF7F5","2022-05-01","793","merchant__electronics","793","2022-05-01 00:00:00"
"M-FJL5NAUS","P-0C7I4L4O","2022-05-01","280","merchant__electronics","280","2022-05-01 00:00:00"
"M-PVVUGQ17","P-J8X3OQZ7","2022-05-01","368","merchant__electronics","368","2022-05-01 00:00:00"
"M-7K2U0GON","P-ZJ9HTEI0","2022-05-01","566","merchant__electronics","566","2022-05-01 00:00:00"
"M-M5SYQAWY","P-ZSCT90XM","2022-05-01","145","merchant__electronics","145","2022-05-01 00:00:00"
"M-WWY0XRJB","P-MJKIPQ1Q","2022-05-01","255","merchant__electronics","255","2022-05-01 00:00:00"
"M-5I0Q6RGT","P-SXP5THXD","2022-05-01","919","merchant__electronics","919","2022-05-01 00:00:00"
"M-63RBZR8D","P-R7XBC2TU","2022-05-01","143","merchant__electronics","143","2022-05-01 00:00:00"
"M-Q5SL41Z3","P-07F99WR5","2022-05-01","425","merchant__electronics","425","2022-05-01 00:00:00"
"M-IEW1M5IB","P-HCO2GUXU","2022-05-01","970","merchant__electronics","970","2022-05-01 00:00:00"
"M-ZM0WHUHC","P-0IL7E1R5","2022-05-01","832","merchant__electronics","832","2022-05-01 00:00:00"
"M-H1Z99HAI","P-WU1LS030","2022-05-01","853","merchant__electronics","853","2022-05-01 00:00:00"
"M-KJD8JY3T","P-V3EFS3D1","2022-05-01","9542","merchant__electronics","10590","2022-05-01 00:00:00"
"M-6TZU1V0C","P-5VNM53I9","2022-05-01","8920","merchant__electronics","9898","2022-05-01 00:00:00"
"M-N4BFPBLX","P-W5O85VPN","2022-05-01","9313","merchant__electronics","10163","2022-05-01 00:00:00"
"M-LPZKU144","P-XHPBD4CK","2022-05-01","9735","merchant__electronics","10625","2022-05-01 00:00:00"
"M-4NQ4BW99","P-QEY03FHY","2022-05-01","9465","merchant__electronics","10522","2022-05-01 00:00:00"
"M-UMBAD2GB","P-Q0OVMZV8","2022-05-01","9031","merchant__electronics","10010","2022-05-01 00:00:00"
"M-42WMTQCC","P-O60PMILU","2022-05-01","9442","merchant__electronics","10469","2022-05-01 00:00:00"
"M-0P9YX5H0","P-5L5HJX0L","2022-05-01","9305","merchant__electronics","10131","2022-05-01 00:00:00"
"M-LF8T0U8Y","P-GA7CDM5T","2022-05-01","9656","merchant__electronics","10449","2022-05-01 00:00:00"
"M-BK7WON8D","P-H03ZIEDP","2022-05-01","679","merchant__electronics","679","2022-05-01 00:00:00"
"M-9EA0W4Q3","P-V0XM837H","2022-05-01","69","merchant__electronics","69","2022-05-01 00:00:00"
"M-XUMA7QD2","P-6VM8XGZH","2022-05-01","816","merchant__electronics","816","2022-05-01 00:00:00"
"M-ILEBAX8G","P-9PU37GK9","2022-05-01","687","merchant__electronics","687","2022-05-01 00:00:00"
"M-KNOJR7HI","P-25LSQDEP","2022-05-01","1","merchant__electronics","1","2022-05-01 00:00:00"
"M-LF5PBTWD","P-GCH2U2QM","2022-05-01","149","merchant__electronics","149","2022-05-01 00:00:00"
"M-Y7EQPMHW","P-104LJKWF","2022-05-01","806","merchant__electronics","806","2022-05-01 00:00:00"
"M-NQE0AMR0","P-2C1WMOCX","2022-05-01","818","merchant__electronics","818","2022-05-01 00:00:00"
"M-76GADD5L","P-6SAL81ZT","2022-05-01","755","merchant__electronics","755","2022-05-01 00:00:00"
"M-ALO70IVJ","P-TCTYH9UR","2022-05-01","807","merchant__electronics","807","2022-05-01 00:00:00"
"M-QM8GZDY1","P-G32NNW3P","2022-05-01","674","merchant__electronics","674","2022-05-01 00:00:00"
"M-RXYLG4JI","P-XNWKAXO8","2022-05-01","661","merchant__electronics","661","2022-05-01 00:00:00"
"M-NPCQYUK0","P-FJ30S05N","2022-05-01","136","merchant__electronics","136","2022-05-01 00:00:00"
"M-AGUOJVUC","P-Q3BI8FC3","2022-05-01","501","merchant__electronics","501","2022-05-01 00:00:00"
"M-TNQ0B7NQ","P-YH31J011","2022-05-01","301","merchant__electronics","301","2022-05-01 00:00:00"
"M-M6Q7JB99","P-HCBDUL15","2022-05-01","162","merchant__electronics","162","2022-05-01 00:00:00"
"M-UBR8L22V","P-AGV3PAZP","2022-05-01","121","merchant__electronics","121","2022-05-01 00:00:00"
"M-JFIX5CIV","P-8DSNSI5H","2022-05-01","844","merchant__electronics","844","2022-05-01 00:00:00"
"M-03HUUVJU","P-981XE39U","2022-05-01","305","merchant__electronics","305","2022-05-01 00:00:00"
"M-C5OHDMSS","P-ARPJM3PB","2022-05-01","948","merchant__electronics","948","2022-05-01 00:00:00"
"M-F02QX6DZ","P-FP2FISPN","2022-05-01","218","merchant__electronics","218","2022-05-01 00:00:00"
"M-P7XZ51R6","P-6DP2Z32Y","2022-05-01","538","merchant__electronics","538","2022-05-01 00:00:00"
"M-XGE532ZZ","P-TQ0AMJ98","2022-05-01","730","merchant__electronics","730","2022-05-01 00:00:00"
"M-E94OZPMV","P-W06BX0KL","2022-05-01","826","merchant__electronics","826","2022-05-01 00:00:00"
"M-X0003ALQ","P-SL2IDYPH","2022-05-01","157","merchant__electronics","157","2022-05-01 00:00:00"
"M-JQ3NCWS6","P-NP05Z8SA","2022-05-01","122","merchant__electronics","122","2022-05-01 00:00:00"
"M-617IHTXA","P-9X6YQX03","2022-05-01","535","merchant__electronics","535","2022-05-01 00:00:00"
"M-Q6JI2E0U","P-JM835AZW","2022-05-01","505","merchant__electronics","505","2022-05-01 00:00:00"
"M-YCXKO8OL","P-41ETL2V1","2022-05-01","159","merchant__electronics","159","2022-05-01 00:00:00"
"M-OI1KYMVD","P-0MA4X8DV","2022-05-01","291","merchant__electronics","291","2022-05-01 00:00:00"
"M-W0LE0B7R","P-LKSUX91K","2022-06-01","3585","merchant__clothing","3855","2022-06-01 00:00:00"
"M-B3N670OF","P-VZU3JM2N","2022-06-01","3139","merchant__clothing","3463","2022-06-01 00:00:00"
"M-ECWAI9D0","P-L8KNLADO","2022-06-01","2955","merchant__clothing","3235","2022-06-01 00:00:00"
"M-LJXR7W9W","P-BXK5WOE7","2022-06-01","3280","merchant__clothing","3533","2022-06-01 00:00:00"
"M-TKAWS5BD","P-16MSGAL9","2022-06-01","2298","merchant__clothing","2528","2022-06-01 00:00:00"
"M-XCOYQN4T","P-1Z7GAHU7","2022-06-01","3571","merchant__clothing","3801","2022-06-01 00:00:00"
"M-KE5T54Q0","P-IHM5M8K9","2022-06-01","2623","merchant__clothing","2804","2022-06-01 00:00:00"
"M-R5ZGZDTD","P-Q6NVRELC","2022-06-01","2511","merchant__clothing","2872","2022-06-01 00:00:00"
"M-F8ZPHVUC","P-S75GJ3KL","2022-06-01","2407","merchant__clothing","2724","2022-06-01 00:00:00"
"M-GYYN7RUE","P-AO7Z7DMV","2022-06-01","2529","merchant__clothing","2743","2022-06-01 00:00:00"
"M-STPANJUX","P-C97GAQMK","2022-06-01","2732","merchant__clothing","3043","2022-06-01 00:00:00"
"M-PS4LYC66","P-RRWSPQRD","2022-06-01","2290","merchant__clothing","2482","2022-06-01 00:00:00"
"M-3C8UTOSC","P-52WXTFMY","2022-06-01","2367","merchant__clothing","2587","2022-06-01 00:00:00"
"M-7GPQXENS","P-D87QBB31","2022-06-01","2888","merchant__clothing","3119","2022-06-01 00:00:00"
"M-QU0KAKBX","P-3X2VCC5G","2022-06-01","2585","merchant__clothing","2820","2022-06-01 00:00:00"
"M-RIYZXM69","P-L8ZVNLKT","2022-06-01","2819","merchant__clothing","3037","2022-06-01 00:00:00"
"M-0UW1PEN7","P-R89Y8XFT","2022-06-01","2496","merchant__clothing","2693","2022-06-01 00:00:00"
"M-KFL79OEU","P-8EHVZTL2","2022-06-01","2496","merchant__clothing","2781","2022-06-01 00:00:00"
"M-YD2DHK1L","P-520166CI","2022-06-01","2690","merchant__clothing","2910","2022-06-01 00:00:00"
"M-DMJ2MACZ","P-4KFURA5O","2022-06-01","2660","merchant__clothing","2881","2022-06-01 00:00:00"
"M-5NIPPZBB","P-FS2JKUS1","2022-06-01","3154","merchant__clothing","3430","2022-06-01 00:00:00"
"M-75HF8OHV","P-V3XQCV5Y","2022-06-01","3027","merchant__clothing","3340","2022-06-01 00:00:00"
"M-GU7VN23U","P-HU6VL7IX","2022-06-01","2387","merchant__clothing","2668","2022-06-01 00:00:00"
"M-1351EDYO","P-TSM68ODQ","2022-06-01","2524","merchant__clothing","2729","2022-06-01 00:00:00"
"M-QK71S2QE","P-A540EYK0","2022-06-01","2670","merchant__clothing","3016","2022-06-01 00:00:00"
"M-2UBTC97E","P-0JU0H6TL","2022-06-01","2145","merchant__clothing","2333","2022-06-01 00:00:00"
"M-OMLG24VX","P-AX5LSY84","2022-06-01","2466","merchant__clothing","2720","2022-06-01 00:00:00"
"M-VLUA004I","P-AQEF4DX3","2022-06-01","3008","merchant__clothing","3253","2022-06-01 00:00:00"
"M-5XC7BYG7","P-DVL1V8YD","2022-06-01","2806","merchant__clothing","3080","2022-06-01 00:00:00"
"M-FXGKQRH3","P-J4Z0FK17","2022-06-01","2047","merchant__clothing","2306","2022-06-01 00:00:00"
"M-4BLRCV0Q","P-H6513GGQ","2022-06-01","2764","merchant__clothing","3054","2022-06-01 00:00:00"
"M-WNO84RAB","P-6OF6XD3M","2022-06-01","2379","merchant__clothing","2640","2022-06-01 00:00:00"
"M-RZ3JEQTG","P-DM2PSGFU","2022-06-01","2320","merchant__clothing","2609","2022-06-01 00:00:00"
"M-MW3XTH48","P-P0X021UK","2022-06-01","2603","merchant__clothing","2873","2022-06-01 00:00:00"
"M-XRSJ18SD","P-JMHL13TA","2022-06-01","2577","merchant__clothing","2825","2022-06-01 00:00:00"
"M-LOLDIFMY","P-GU9P0R6O","2022-06-01","3056","merchant__clothing","3335","2022-06-01 00:00:00"
"M-RCRRUCVC","P-NUD67MF8","2022-06-01","2915","merchant__clothing","3247","2022-06-01 00:00:00"
"M-54XFC2FS","P-GREDDEZA","2022-06-01","2590","merchant__clothing","2792","2022-06-01 00:00:00"
"M-7AMTW8U2","P-W60OLPYE","2022-06-01","2815","merchant__clothing","3111","2022-06-01 00:00:00"
"M-8721X55T","P-Q73TPLBG","2022-06-01","2903","merchant__clothing","3227","2022-06-01 00:00:00"
"M-RTF5ZPMU","P-XW1TF7F5","2022-06-01","2356","merchant__clothing","2615","2022-06-01 00:00:00"
"M-LMMJMWX3","P-0C7I4L4O","2022-06-01","2703","merchant__clothing","2980","2022-06-01 00:00:00"
"M-7U888914","P-J8X3OQZ7","2022-06-01","2795","merchant__clothing","3058","2022-06-01 00:00:00"
"M-M2415P5Z","P-ZJ9HTEI0","2022-06-01","2571","merchant__clothing","2771","2022-06-01 00:00:00"
"M-D8FZDEKI","P-ZSCT90XM","2022-06-01","3168","merchant__clothing","3405","2022-06-01 00:00:00"
"M-YJXWWL0K","P-MJKIPQ1Q","2022-06-01","2613","merchant__clothing","2899","2022-06-01 00:00:00"
"M-FIEQ4M3P","P-SXP5THXD","2022-06-01","2517","merchant__clothing","2799","2022-06-01 00:00:00"
"M-0LZO13YB","P-R7XBC2TU","2022-06-01","2630","merchant__clothing","2866","2022-06-01 00:00:00"
"M-0ZQRN8JZ","P-07F99WR5","2022-06-01","2245","merchant__clothing","2571","2022-06-01 00:00:00"
"M-KC3T8M2L","P-HCO2GUXU","2022-06-01","2606","merchant__clothing","2805","2022-06-01 00:00:00"
"M-X7OSD0E3","P-0IL7E1R5","2022-06-01","2826","merchant__clothing","3101","2022-06-01 00:00:00"
"M-9WM531OD","P-WU1LS030","2022-06-01","3324","merchant__clothing","3511","2022-06-01 00:00:00"
"M-UWV5JUUM","P-V3EFS3D1","2022-06-01","346","merchant__clothing","346","2022-06-01 00:00:00"
"M-US51E74C","P-5VNM53I9","2022-06-01","878","merchant__clothing","878","2022-06-01 00:00:00"
"M-Z11I9SCU","P-W5O85VPN","2022-06-01","1","merchant__clothing","1","2022-06-01 00:00:00"
"M-WHUYOZIK","P-XHPBD4CK","2022-06-01","849","merchant__clothing","849","2022-06-01 00:00:00"
"M-468JSGDT","P-QEY03FHY","2022-06-01","688","merchant__clothing","688","2022-06-01 00:00:00"
"M-JTKJMOYU","P-Q0OVMZV8","2022-06-01","57","merchant__clothing","57","2022-06-01 00:00:00"
"M-3SSW7FC1","P-O60PMILU","2022-06-01","967","merchant__clothing","967","2022-06-01 00:00:00"
"M-OMC1G6RP","P-5L5HJX0L","2022-06-01","291","merchant__clothing","291","2022-06-01 00:00:00"
"M-0GY8G0CS","P-GA7CDM5T","2022-06-01","148","merchant__clothing","148","2022-06-01 00:00:00"
"M-PMDWZ7ZP","P-H03ZIEDP","2022-06-01","222","merchant__clothing","222","2022-06-01 00:00:00"
"M-7Y1VXSNK","P-V0XM837H","2022-06-01","652","merchant__clothing","652","2022-06-01 00:00:00"
"M-P2OP0H0A","P-6VM8XGZH","2022-06-01","83","merchant__clothing","83","2022-06-01 00:00:00"
"M-CDWB4J12","P-9PU37GK9","2022-06-01","292","merchant__clothing","292","2022-06-01 00:00:00"
"M-HG0988QL","P-25LSQDEP","2022-06-01","159","merchant__clothing","159","2022-06-01 00:00:00"
"M-JJJR9PI5","P-GCH2U2QM","2022-06-01","556","merchant__clothing","556","2022-06-01 00:00:00"
"M-8SLH0VN7","P-104LJKWF","2022-06-01","237","merchant__clothing","237","2022-06-01 00:00:00"
"M-D335VC56","P-2C1WMOCX","2022-06-01","294","merchant__clothing","294","2022-06-01 00:00:00"
"M-TUBYTJTP","P-6SAL81ZT","2022-06-01","319","merchant__clothing","319","2022-06-01 00:00:00"
"M-XW9CRV56","P-TCTYH9UR","2022-06-01","122","merchant__clothing","122","2022-06-01 00:00:00"
"M-J2AYEIOI","P-G32NNW3P","2022-06-01","968","merchant__clothing","968","2022-06-01 00:00:00"
"M-5Z3QR64X","P-XNWKAXO8","2022-06-01","793","merchant__clothing","793","2022-06-01 00:00:00"
"M-ELFP3DU2","P-FJ30S05N","2022-06-01","592","merchant__clothing","592","2022-06-01 00:00:00"
"M-8C1EQKCM","P-Q3BI8FC3","2022-06-01","633","merchant__clothing","633","2022-06-01 00:00:00"
"M-7SZCL68L","P-YH31J011","2022-06-01","571","merchant__clothing","571","2022-06-01 00:00:00"
"M-SCUPMFP7","P-HCBDUL15","2022-06-01","754","merchant__clothing","754","2022-06-01 00:00:00"
"M-5AEMMX3O","P-AGV3PAZP","2022-06-01","394","merchant__clothing","394","2022-06-01 00:00:00"
"M-MAKKFEOE","P-8DSNSI5H","2022-06-01","137","merchant__clothing","137","2022-06-01 00:00:00"
"M-4UYFVQT5","P-981XE39U","2022-06-01","224","merchant__clothing","224","2022-06-01 00:00:00"
"M-V0I9SB23","P-ARPJM3PB","2022-06-01","20","merchant__clothing","20","2022-06-01 00:00:00"
"M-UQRVYCWB","P-FP2FISPN","2022-06-01","408","merchant__clothing","408","2022-06-01 00:00:00"
"M-PPDCSUFH","P-6DP2Z32Y","2022-06-01","431","merchant__clothing","431","2022-06-01 00:00:00"
"M-4GZKNYFS","P-TQ0AMJ98","2022-06-01","144","merchant__clothing","144","2022-06-01 00:00:00"
"M-2GX0DK6X","P-W06BX0KL","2022-06-01","722","merchant__clothing","722","2022-06-01 00:00:00"
"M-4LFSXJS4","P-SL2IDYPH","2022-06-01","73","merchant__clothing","73","2022-06-01 00:00:00"
"M-NWUBNA8X","P-NP05Z8SA","2022-06-01","2829","merchant__clothing","3072","2022-06-01 00:00:00"
"M-OVU8WVRS","P-9X6YQX03","2022-06-01","2902","merchant__clothing","3183","2022-06-01 00:00:00"
"M-IBE8LYV2","P-JM835AZW","2022-06-01","3167","merchant__clothing","3481","2022-06-01 00:00:00"
"M-LDHPOV0A","P-41ETL2V1","2022-06-01","2774","merchant__clothing","3111","2022-06-01 00:00:00"
"M-POUCCBZB","P-0MA4X8DV","2022-06-01","3059","merchant__clothing","3364","2022-06-01 00:00:00"
"M-Y6CASK15","P-LKSUX91K","2022-06-01","486","merchant__bigboxretailer","486","2022-06-01 00:00:00"
"M-OJU94FOA","P-VZU3JM2N","2022-06-01","870","merchant__bigboxretailer","870","2022-06-01 00:00:00"
"M-Z20QP1I2","P-L8KNLADO","2022-06-01","404","merchant__bigboxretailer","404","2022-06-01 00:00:00"
"M-NYS5QJU2","P-BXK5WOE7","2022-06-01","930","merchant__bigboxretailer","930","2022-06-01 00:00:00"
"M-PDALYRPY","P-16MSGAL9","2022-06-01","759","merchant__bigboxretailer","759","2022-06-01 00:00:00"
"M-V8ELZ559","P-1Z7GAHU7","2022-06-01","952","merchant__bigboxretailer","952","2022-06-01 00:00:00"
"M-JEYN7DDQ","P-IHM5M8K9","2022-06-01","410","merchant__bigboxretailer","410","2022-06-01 00:00:00"
"M-LOEGVI4H","P-Q6NVRELC","2022-06-01","645","merchant__bigboxretailer","645","2022-06-01 00:00:00"
