"MONTHLY_INVENTORY_ID","PRODUCT__PRODUCT_ID","INVENTORY_MONTH","MONTHLY_QUANTITY_EOM","WDF__CLIENT_ID","MONTHLY_QUANTITY_BOM","DATE"
"M-KUTSIHSZ","P-5H882OOD","2022-01-01","286","merchant__bigboxretailer","286","2022-01-01 00:00:00"
"M-LNEBOIOS","P-GSFQSSIZ","2022-01-01","828","merchant__bigboxretailer","828","2022-01-01 00:00:00"
"M-U7RCGLSL","P-J35F6GFF","2022-01-01","889","merchant__bigboxretailer","889","2022-01-01 00:00:00"
"M-UBMOA463","P-CT5IQJWP","2022-01-01","301","merchant__bigboxretailer","301","2022-01-01 00:00:00"
"M-YYBJM9I1","P-QRAMU6SV","2022-01-01","996","merchant__bigboxretailer","996","2022-01-01 00:00:00"
"M-34W3AYYY","P-DZ4UHIKM","2022-01-01","487","merchant__bigboxretailer","487","2022-01-01 00:00:00"
"M-6CUSTW3H","P-GXVAKC36","2022-01-01","679","merchant__bigboxretailer","679","2022-01-01 00:00:00"
"M-7NUT1FNG","P-K52WD4BA","2022-01-01","191","merchant__bigboxretailer","191","2022-01-01 00:00:00"
"M-HSOW5VLS","P-WDXJRJLC","2022-01-01","857","merchant__bigboxretailer","857","2022-01-01 00:00:00"
"M-H4EYMFFD","P-6PWP9VP1","2022-01-01","162","merchant__bigboxretailer","162","2022-01-01 00:00:00"
"M-MR0XWQ5O","P-2NLD77B8","2022-01-01","27","merchant__bigboxretailer","27","2022-01-01 00:00:00"
"M-B0YFX56F","P-UML98LBP","2022-01-01","916","merchant__bigboxretailer","916","2022-01-01 00:00:00"
"M-SDBUZTRW","P-KPAYZLD4","2022-01-01","887","merchant__bigboxretailer","887","2022-01-01 00:00:00"
"M-P50NWHI1","P-BB7EU34R","2022-01-01","502","merchant__bigboxretailer","502","2022-01-01 00:00:00"
"M-PAE2KWSA","P-CRBIVFTK","2022-01-01","860","merchant__bigboxretailer","860","2022-01-01 00:00:00"
"M-TJUIA7UE","P-5NNSHX4V","2022-01-01","512","merchant__bigboxretailer","512","2022-01-01 00:00:00"
"M-0OR5DHG8","P-03CK6HUD","2022-01-01","404","merchant__bigboxretailer","404","2022-01-01 00:00:00"
"M-CJ6DVNZL","P-ZS0EW3TF","2022-01-01","876","merchant__bigboxretailer","876","2022-01-01 00:00:00"
"M-VSPE0OET","P-L70T91AX","2022-01-01","281","merchant__bigboxretailer","281","2022-01-01 00:00:00"
"M-ZE89E3EH","P-HT2MT4I0","2022-01-01","848","merchant__bigboxretailer","848","2022-01-01 00:00:00"
"M-8Z95ZVMF","P-C2R4BL17","2022-01-01","494","merchant__bigboxretailer","494","2022-01-01 00:00:00"
"M-H8CVXKWQ","P-EAQPL26T","2022-01-01","86","merchant__bigboxretailer","86","2022-01-01 00:00:00"
"M-0XMO21JH","P-VETX6GL5","2022-01-01","413","merchant__bigboxretailer","413","2022-01-01 00:00:00"
"M-J39P358K","P-4ARKUBKJ","2022-01-01","429","merchant__bigboxretailer","429","2022-01-01 00:00:00"
"M-XY446N4D","P-HC6MXSUJ","2022-01-01","741","merchant__bigboxretailer","741","2022-01-01 00:00:00"
"M-FJAGJKCF","P-PSRMOS9J","2022-01-01","920","merchant__bigboxretailer","920","2022-01-01 00:00:00"
"M-CQXEEZHU","P-J7Z2EX8J","2022-01-01","5435","merchant__bigboxretailer","5970","2022-01-01 00:00:00"
"M-JTDAGZM1","P-1EQN9HY7","2022-01-01","5859","merchant__bigboxretailer","6490","2022-01-01 00:00:00"
"M-IYLN2WF1","P-LDPRP77V","2022-01-01","5034","merchant__bigboxretailer","5620","2022-01-01 00:00:00"
"M-9JXUNMS1","P-YRENW3K6","2022-01-01","5895","merchant__bigboxretailer","6423","2022-01-01 00:00:00"
"M-JBL9Z32T","P-1BDW9KUY","2022-01-01","5489","merchant__bigboxretailer","6020","2022-01-01 00:00:00"
"M-MCVQ89T9","P-7VP9BGIN","2022-01-01","5522","merchant__bigboxretailer","6055","2022-01-01 00:00:00"
"M-LFHR8VFP","P-Q61CBJBH","2022-01-01","5364","merchant__bigboxretailer","5821","2022-01-01 00:00:00"
"M-LH6HZ8HU","P-FSO5WD5T","2022-01-01","5534","merchant__bigboxretailer","6097","2022-01-01 00:00:00"
"M-J7O7NZ24","P-K0PCR4CC","2022-01-01","5380","merchant__bigboxretailer","5917","2022-01-01 00:00:00"
"M-K34DAV97","P-GK1K2NK8","2022-01-01","5481","merchant__bigboxretailer","6028","2022-01-01 00:00:00"
"M-EWRFBGSB","P-CA6LA28M","2022-01-01","6217","merchant__bigboxretailer","6722","2022-01-01 00:00:00"
"M-88G5ZZQ9","P-FRJGV0EQ","2022-01-01","5547","merchant__bigboxretailer","6076","2022-01-01 00:00:00"
"M-A4LAYVOE","P-NLQEVLSE","2022-01-01","5829","merchant__bigboxretailer","6251","2022-01-01 00:00:00"
"M-WWTF5T7C","P-8PDNMXU5","2022-01-01","5506","merchant__bigboxretailer","6061","2022-01-01 00:00:00"
"M-OF9CY4YV","P-9IQDJPW2","2022-01-01","5845","merchant__bigboxretailer","6426","2022-01-01 00:00:00"
"M-F9WB88C1","P-6Q263243","2022-01-01","5416","merchant__bigboxretailer","6013","2022-01-01 00:00:00"
"M-BD006JN6","P-YSRD3RFN","2022-01-01","5473","merchant__bigboxretailer","6105","2022-01-01 00:00:00"
"M-LTC06CF1","P-VN0TD1IK","2022-01-01","5273","merchant__bigboxretailer","5754","2022-01-01 00:00:00"
"M-LI70DM8I","P-T3C56OVK","2022-01-01","5205","merchant__bigboxretailer","5668","2022-01-01 00:00:00"
"M-Y2VQSKW1","P-OEJYHGYE","2022-01-01","6285","merchant__bigboxretailer","6806","2022-01-01 00:00:00"
"M-SJEI07O4","P-SOR5SMIS","2022-01-01","5399","merchant__bigboxretailer","5965","2022-01-01 00:00:00"
"M-UTU83PSF","P-AD7PM1Y1","2022-01-01","5267","merchant__bigboxretailer","5760","2022-01-01 00:00:00"
"M-N4IG0DXL","P-LG6HVU8X","2022-01-01","5285","merchant__bigboxretailer","5689","2022-01-01 00:00:00"
"M-ETL6LIAX","P-OS1QPR12","2022-01-01","5364","merchant__bigboxretailer","5772","2022-01-01 00:00:00"
"M-UQVAF0QW","P-FNTXVRTO","2022-01-01","5925","merchant__bigboxretailer","6479","2022-01-01 00:00:00"
"M-6119GZ0Y","P-OM82D4RX","2022-01-01","5889","merchant__bigboxretailer","6313","2022-01-01 00:00:00"
"M-SA53XBUV","P-64YLUWJT","2022-01-01","5192","merchant__bigboxretailer","5719","2022-01-01 00:00:00"
"M-F5Q7COAV","P-URIUFMSU","2022-01-01","6299","merchant__bigboxretailer","6945","2022-01-01 00:00:00"
"M-W998XZ91","P-YDRPAZD1","2022-01-01","5991","merchant__bigboxretailer","6592","2022-01-01 00:00:00"
"M-KND0GQ91","P-0DDRFK8E","2022-01-01","5707","merchant__bigboxretailer","6150","2022-01-01 00:00:00"
"M-GU2LDJUE","P-KQHDH5TV","2022-01-01","5501","merchant__bigboxretailer","6043","2022-01-01 00:00:00"
"M-49E7UFEN","P-4T8TMC57","2022-01-01","6502","merchant__bigboxretailer","7109","2022-01-01 00:00:00"
"M-NSEB4F07","P-FNZ1A25H","2022-01-01","5847","merchant__bigboxretailer","6315","2022-01-01 00:00:00"
"M-4SOWS6R5","P-ZQLDXO7M","2022-01-01","5271","merchant__bigboxretailer","5668","2022-01-01 00:00:00"
"M-9ZTTTR30","P-Q1SE0JTB","2022-01-01","5460","merchant__bigboxretailer","6064","2022-01-01 00:00:00"
"M-E4TL3JYI","P-SUZ35X7W","2022-01-01","5644","merchant__bigboxretailer","6123","2022-01-01 00:00:00"
"M-M5XIW656","P-9LJ8LJXI","2022-01-01","5641","merchant__bigboxretailer","6118","2022-01-01 00:00:00"
"M-J0WBRF65","P-R08BRST5","2022-01-01","5187","merchant__bigboxretailer","5710","2022-01-01 00:00:00"
"M-0ISIAU2L","P-G1IT20AC","2022-01-01","5413","merchant__bigboxretailer","5859","2022-01-01 00:00:00"
"M-NVN67UCA","P-B1M0SSDH","2022-01-01","8905","merchant__electronics","9909","2022-01-01 00:00:00"
"M-4IVGM7VQ","P-O8QG4R0Q","2022-01-01","9000","merchant__electronics","9847","2022-01-01 00:00:00"
"M-MHX0FV6O","P-K3MNXYJP","2022-01-01","8996","merchant__electronics","9860","2022-01-01 00:00:00"
"M-YOSPU5YZ","P-YC1MRRBK","2022-01-01","9364","merchant__electronics","10332","2022-01-01 00:00:00"
"M-5FHDNWBC","P-O18FAMWA","2022-01-01","8932","merchant__electronics","9760","2022-01-01 00:00:00"
"M-E532MQJH","P-Q1X1RP1Z","2022-01-01","9003","merchant__electronics","9889","2022-01-01 00:00:00"
"M-6UQKRNIM","P-74XREH0Z","2022-01-01","9666","merchant__electronics","10633","2022-01-01 00:00:00"
"M-HH7HP62B","P-G6WRY6RD","2022-01-01","9100","merchant__electronics","10039","2022-01-01 00:00:00"
"M-F2UNM4FT","P-ZGQE0EX9","2022-01-01","9365","merchant__electronics","10276","2022-01-01 00:00:00"
"M-B1KQX4W9","P-4CTM9S8S","2022-01-01","9369","merchant__electronics","10294","2022-01-01 00:00:00"
"M-WKI5IGHU","P-77A4OOFC","2022-01-01","9790","merchant__electronics","10604","2022-01-01 00:00:00"
"M-WZZH9XZB","P-MC92KDOP","2022-01-01","9368","merchant__electronics","10194","2022-01-01 00:00:00"
"M-PBFU114K","P-SIC3YOWO","2022-01-01","9058","merchant__electronics","9985","2022-01-01 00:00:00"
"M-UNWUA4Z5","P-FUVYRAZC","2022-01-01","9174","merchant__electronics","10091","2022-01-01 00:00:00"
"M-HD6QFG7W","P-0ZZYT3W4","2022-01-01","9461","merchant__electronics","10360","2022-01-01 00:00:00"
"M-VRV055DB","P-QUFTVSLH","2022-01-01","10066","merchant__electronics","10988","2022-01-01 00:00:00"
"M-Z8IDKQUR","P-KISHUEPI","2022-01-01","9213","merchant__electronics","10106","2022-01-01 00:00:00"
"M-ZQMPLJA6","P-TXJKCDC5","2022-01-01","9070","merchant__electronics","10009","2022-01-01 00:00:00"
"M-G9C9QUK2","P-47KA7KOD","2022-01-01","9514","merchant__electronics","10559","2022-01-01 00:00:00"
"M-9RHLWKF8","P-WN2X1CF5","2022-01-01","9307","merchant__electronics","10234","2022-01-01 00:00:00"
"M-AO91094V","P-EUHY1EFW","2022-01-01","666","merchant__electronics","666","2022-01-01 00:00:00"
"M-5BG8LYH1","P-F72LJL2C","2022-01-01","126","merchant__electronics","126","2022-01-01 00:00:00"
"M-TNCR4OEO","P-8DHFY8A8","2022-01-01","708","merchant__electronics","708","2022-01-01 00:00:00"
"M-7G1IGTFG","P-RPCRM8LD","2022-01-01","728","merchant__electronics","728","2022-01-01 00:00:00"
"M-M2YY2SNG","P-GKOCRERP","2022-01-01","258","merchant__electronics","258","2022-01-01 00:00:00"
"M-RPEFU0Y9","P-MUOEMX4R","2022-01-01","43","merchant__electronics","43","2022-01-01 00:00:00"
"M-5EWC25FX","P-5H882OOD","2022-01-01","432","merchant__electronics","432","2022-01-01 00:00:00"
"M-PEWHEAFN","P-GSFQSSIZ","2022-01-01","77","merchant__electronics","77","2022-01-01 00:00:00"
"M-MJ3QCZRZ","P-J35F6GFF","2022-01-01","718","merchant__electronics","718","2022-01-01 00:00:00"
"M-R4W2EF4P","P-CT5IQJWP","2022-01-01","484","merchant__electronics","484","2022-01-01 00:00:00"
"M-RRVFK0VP","P-QRAMU6SV","2022-01-01","274","merchant__electronics","274","2022-01-01 00:00:00"
"M-MHT4KEF1","P-DZ4UHIKM","2022-01-01","676","merchant__electronics","676","2022-01-01 00:00:00"
"M-G1Z5J4KI","P-GXVAKC36","2022-01-01","420","merchant__electronics","420","2022-01-01 00:00:00"
"M-6WVPQCI9","P-K52WD4BA","2022-01-01","35","merchant__electronics","35","2022-01-01 00:00:00"
"M-8STOQSOZ","P-WDXJRJLC","2022-01-01","251","merchant__electronics","251","2022-01-01 00:00:00"
"M-M0VKO3IX","P-6PWP9VP1","2022-01-01","25","merchant__electronics","25","2022-01-01 00:00:00"
"M-IL2KEY7S","P-2NLD77B8","2022-01-01","240","merchant__electronics","240","2022-01-01 00:00:00"
"M-J7VAOUDJ","P-UML98LBP","2022-01-01","669","merchant__electronics","669","2022-01-01 00:00:00"
"M-7NB5YRXF","P-KPAYZLD4","2022-01-01","376","merchant__electronics","376","2022-01-01 00:00:00"
"M-L75LKVQO","P-BB7EU34R","2022-01-01","401","merchant__electronics","401","2022-01-01 00:00:00"
"M-T9TA38BU","P-CRBIVFTK","2022-01-01","403","merchant__electronics","403","2022-01-01 00:00:00"
"M-OWBMTBBC","P-5NNSHX4V","2022-01-01","470","merchant__electronics","470","2022-01-01 00:00:00"
"M-GUR8CRJ9","P-03CK6HUD","2022-01-01","293","merchant__electronics","293","2022-01-01 00:00:00"
"M-BTA5F7ND","P-ZS0EW3TF","2022-01-01","605","merchant__electronics","605","2022-01-01 00:00:00"
"M-PVZX8XOE","P-L70T91AX","2022-01-01","607","merchant__electronics","607","2022-01-01 00:00:00"
"M-66X7HKJ4","P-HT2MT4I0","2022-01-01","822","merchant__electronics","822","2022-01-01 00:00:00"
"M-GZDQIVNQ","P-C2R4BL17","2022-01-01","712","merchant__electronics","712","2022-01-01 00:00:00"
"M-T8R4IS7M","P-EAQPL26T","2022-01-01","13","merchant__electronics","13","2022-01-01 00:00:00"
"M-T4DGJ453","P-VETX6GL5","2022-01-01","36","merchant__electronics","36","2022-01-01 00:00:00"
"M-LZ8TJCM5","P-4ARKUBKJ","2022-01-01","262","merchant__electronics","262","2022-01-01 00:00:00"
"M-TWD66V9Z","P-HC6MXSUJ","2022-01-01","37","merchant__electronics","37","2022-01-01 00:00:00"
"M-SV94S4M5","P-PSRMOS9J","2022-01-01","347","merchant__electronics","347","2022-01-01 00:00:00"
"M-F8VCOVVH","P-J7Z2EX8J","2022-01-01","9421","merchant__electronics","10254","2022-01-01 00:00:00"
"M-QECZOT5F","P-1EQN9HY7","2022-01-01","9396","merchant__electronics","10248","2022-01-01 00:00:00"
"M-0KKB7SD1","P-LDPRP77V","2022-01-01","9320","merchant__electronics","10269","2022-01-01 00:00:00"
"M-0AJTSAMI","P-YRENW3K6","2022-01-01","9188","merchant__electronics","10101","2022-01-01 00:00:00"
"M-KOKGDW7E","P-1BDW9KUY","2022-01-01","10177","merchant__electronics","11007","2022-01-01 00:00:00"
"M-EKEY9OZW","P-7VP9BGIN","2022-01-01","9665","merchant__electronics","10621","2022-01-01 00:00:00"
"M-3XBYB0CT","P-Q61CBJBH","2022-01-01","9167","merchant__electronics","10088","2022-01-01 00:00:00"
"M-9ISEUEVO","P-FSO5WD5T","2022-01-01","9101","merchant__electronics","9927","2022-01-01 00:00:00"
"M-NXZX695G","P-K0PCR4CC","2022-01-01","9094","merchant__electronics","10071","2022-01-01 00:00:00"
"M-XW8D2N9W","P-GK1K2NK8","2022-01-01","567","merchant__electronics","567","2022-01-01 00:00:00"
"M-07K3WLNG","P-CA6LA28M","2022-01-01","691","merchant__electronics","691","2022-01-01 00:00:00"
"M-5GKT5LLQ","P-FRJGV0EQ","2022-01-01","115","merchant__electronics","115","2022-01-01 00:00:00"
"M-DJICSAI4","P-NLQEVLSE","2022-01-01","607","merchant__electronics","607","2022-01-01 00:00:00"
"M-JCZXW7SR","P-8PDNMXU5","2022-01-01","714","merchant__electronics","714","2022-01-01 00:00:00"
"M-LYOFDOYN","P-9IQDJPW2","2022-01-01","210","merchant__electronics","210","2022-01-01 00:00:00"
"M-7US4733V","P-6Q263243","2022-01-01","522","merchant__electronics","522","2022-01-01 00:00:00"
"M-32KYSSCP","P-YSRD3RFN","2022-01-01","741","merchant__electronics","741","2022-01-01 00:00:00"
"M-FR2869HK","P-VN0TD1IK","2022-01-01","497","merchant__electronics","497","2022-01-01 00:00:00"
"M-YG9UGDV3","P-T3C56OVK","2022-01-01","870","merchant__electronics","870","2022-01-01 00:00:00"
"M-WG3O3O9B","P-OEJYHGYE","2022-01-01","101","merchant__electronics","101","2022-01-01 00:00:00"
"M-WBE5T2NM","P-SOR5SMIS","2022-01-01","10","merchant__electronics","10","2022-01-01 00:00:00"
"M-Y9U7X8QY","P-AD7PM1Y1","2022-01-01","701","merchant__electronics","701","2022-01-01 00:00:00"
"M-KB9RUVGI","P-LG6HVU8X","2022-01-01","969","merchant__electronics","969","2022-01-01 00:00:00"
"M-A3Q0BLUI","P-OS1QPR12","2022-01-01","976","merchant__electronics","976","2022-01-01 00:00:00"
"M-D9OWZ4DM","P-FNTXVRTO","2022-01-01","138","merchant__electronics","138","2022-01-01 00:00:00"
"M-KIBI87YU","P-OM82D4RX","2022-01-01","58","merchant__electronics","58","2022-01-01 00:00:00"
"M-8AJN4OW2","P-64YLUWJT","2022-01-01","848","merchant__electronics","848","2022-01-01 00:00:00"
"M-JAMRKS8R","P-URIUFMSU","2022-01-01","635","merchant__electronics","635","2022-01-01 00:00:00"
"M-PF6EQ0H8","P-YDRPAZD1","2022-01-01","684","merchant__electronics","684","2022-01-01 00:00:00"
"M-X2OBMOEB","P-0DDRFK8E","2022-01-01","112","merchant__electronics","112","2022-01-01 00:00:00"
"M-5E4PRK3B","P-KQHDH5TV","2022-01-01","228","merchant__electronics","228","2022-01-01 00:00:00"
"M-JBYELM73","P-4T8TMC57","2022-01-01","354","merchant__electronics","354","2022-01-01 00:00:00"
"M-A7U4N7L4","P-FNZ1A25H","2022-01-01","172","merchant__electronics","172","2022-01-01 00:00:00"
"M-FWH032BU","P-ZQLDXO7M","2022-01-01","241","merchant__electronics","241","2022-01-01 00:00:00"
"M-IK57Z792","P-Q1SE0JTB","2022-01-01","293","merchant__electronics","293","2022-01-01 00:00:00"
"M-AGHKPGTE","P-SUZ35X7W","2022-01-01","37","merchant__electronics","37","2022-01-01 00:00:00"
"M-R0VLXIUP","P-9LJ8LJXI","2022-01-01","239","merchant__electronics","239","2022-01-01 00:00:00"
"M-BP913IXJ","P-R08BRST5","2022-01-01","829","merchant__electronics","829","2022-01-01 00:00:00"
"M-06UXHNHW","P-G1IT20AC","2022-01-01","759","merchant__electronics","759","2022-01-01 00:00:00"
"M-PHXPVN1Q","P-B1M0SSDH","2022-02-01","2651","merchant__clothing","2858","2022-02-01 00:00:00"
"M-WJ7ZWDO1","P-O8QG4R0Q","2022-02-01","2392","merchant__clothing","2602","2022-02-01 00:00:00"
"M-8UN8G6ZY","P-K3MNXYJP","2022-02-01","2270","merchant__clothing","2508","2022-02-01 00:00:00"
"M-EK2GWAUE","P-YC1MRRBK","2022-02-01","2775","merchant__clothing","2987","2022-02-01 00:00:00"
"M-CELZFCTA","P-O18FAMWA","2022-02-01","2591","merchant__clothing","2801","2022-02-01 00:00:00"
"M-QDXJJJMA","P-Q1X1RP1Z","2022-02-01","2383","merchant__clothing","2575","2022-02-01 00:00:00"
"M-0P4UKTPQ","P-74XREH0Z","2022-02-01","3010","merchant__clothing","3242","2022-02-01 00:00:00"
"M-1HHVZ3A7","P-G6WRY6RD","2022-02-01","2567","merchant__clothing","2782","2022-02-01 00:00:00"
"M-U5MROMG3","P-ZGQE0EX9","2022-02-01","2381","merchant__clothing","2631","2022-02-01 00:00:00"
"M-IHSBFX6D","P-4CTM9S8S","2022-02-01","2979","merchant__clothing","3209","2022-02-01 00:00:00"
"M-L9RTK92P","P-77A4OOFC","2022-02-01","2663","merchant__clothing","2855","2022-02-01 00:00:00"
"M-3LIZXIFI","P-MC92KDOP","2022-02-01","3062","merchant__clothing","3245","2022-02-01 00:00:00"
"M-9HMTZM3L","P-SIC3YOWO","2022-02-01","3223","merchant__clothing","3445","2022-02-01 00:00:00"
"M-KSVIH7H9","P-FUVYRAZC","2022-02-01","3256","merchant__clothing","3487","2022-02-01 00:00:00"
"M-G1IS8BFZ","P-0ZZYT3W4","2022-02-01","2444","merchant__clothing","2735","2022-02-01 00:00:00"
"M-NLL1EJHJ","P-QUFTVSLH","2022-02-01","2180","merchant__clothing","2361","2022-02-01 00:00:00"
"M-R3X2S9E2","P-KISHUEPI","2022-02-01","2436","merchant__clothing","2609","2022-02-01 00:00:00"
"M-ENVZ3VJ8","P-TXJKCDC5","2022-02-01","2218","merchant__clothing","2379","2022-02-01 00:00:00"
"M-IIGENQYU","P-47KA7KOD","2022-02-01","2528","merchant__clothing","2733","2022-02-01 00:00:00"
"M-LCD4NTP9","P-WN2X1CF5","2022-02-01","2630","merchant__clothing","2870","2022-02-01 00:00:00"
"M-JTE7K872","P-EUHY1EFW","2022-02-01","2533","merchant__clothing","2761","2022-02-01 00:00:00"
"M-WX48UEVC","P-F72LJL2C","2022-02-01","2838","merchant__clothing","3033","2022-02-01 00:00:00"
"M-A1C2FHDO","P-8DHFY8A8","2022-02-01","2308","merchant__clothing","2545","2022-02-01 00:00:00"
"M-L0QBKMGK","P-RPCRM8LD","2022-02-01","2645","merchant__clothing","2842","2022-02-01 00:00:00"
"M-CXXBC8VC","P-GKOCRERP","2022-02-01","2866","merchant__clothing","3080","2022-02-01 00:00:00"
"M-JKAJC0O4","P-MUOEMX4R","2022-02-01","3109","merchant__clothing","3359","2022-02-01 00:00:00"
"M-7AZOW9ZK","P-5H882OOD","2022-02-01","2281","merchant__clothing","2517","2022-02-01 00:00:00"
"M-TPVAS7QF","P-GSFQSSIZ","2022-02-01","2560","merchant__clothing","2769","2022-02-01 00:00:00"
"M-GEDEWSB9","P-J35F6GFF","2022-02-01","3180","merchant__clothing","3420","2022-02-01 00:00:00"
"M-YWIHVWBC","P-CT5IQJWP","2022-02-01","2680","merchant__clothing","2892","2022-02-01 00:00:00"
"M-WB75KLAT","P-QRAMU6SV","2022-02-01","2677","merchant__clothing","2809","2022-02-01 00:00:00"
"M-MGYUH5I0","P-DZ4UHIKM","2022-02-01","2653","merchant__clothing","2867","2022-02-01 00:00:00"
"M-5E1XSRCP","P-GXVAKC36","2022-02-01","3231","merchant__clothing","3495","2022-02-01 00:00:00"
"M-6DOQ1KTJ","P-K52WD4BA","2022-02-01","2957","merchant__clothing","3194","2022-02-01 00:00:00"
"M-3Z90F3GM","P-WDXJRJLC","2022-02-01","2622","merchant__clothing","2895","2022-02-01 00:00:00"
"M-UYE93N2R","P-6PWP9VP1","2022-02-01","2533","merchant__clothing","2724","2022-02-01 00:00:00"
"M-2SZMNSUA","P-2NLD77B8","2022-02-01","2216","merchant__clothing","2417","2022-02-01 00:00:00"
"M-YBJBK2T3","P-UML98LBP","2022-02-01","2389","merchant__clothing","2595","2022-02-01 00:00:00"
"M-58T4UG5E","P-KPAYZLD4","2022-02-01","2293","merchant__clothing","2483","2022-02-01 00:00:00"
"M-3SVPHCRS","P-BB7EU34R","2022-02-01","2214","merchant__clothing","2483","2022-02-01 00:00:00"
"M-TD71BX8E","P-CRBIVFTK","2022-02-01","2364","merchant__clothing","2622","2022-02-01 00:00:00"
"M-JAHIT7PB","P-5NNSHX4V","2022-02-01","2884","merchant__clothing","3108","2022-02-01 00:00:00"
"M-TE7511VH","P-03CK6HUD","2022-02-01","3143","merchant__clothing","3343","2022-02-01 00:00:00"
"M-9RW1L5E4","P-ZS0EW3TF","2022-02-01","2711","merchant__clothing","2912","2022-02-01 00:00:00"
"M-WOERQO8U","P-L70T91AX","2022-02-01","3269","merchant__clothing","3474","2022-02-01 00:00:00"
"M-6HDZ3KQZ","P-HT2MT4I0","2022-02-01","2894","merchant__clothing","3160","2022-02-01 00:00:00"
"M-NZUQ9WON","P-C2R4BL17","2022-02-01","2142","merchant__clothing","2349","2022-02-01 00:00:00"
"M-4HHD2E6U","P-EAQPL26T","2022-02-01","3278","merchant__clothing","3471","2022-02-01 00:00:00"
"M-OI22VEFX","P-VETX6GL5","2022-02-01","2260","merchant__clothing","2502","2022-02-01 00:00:00"
"M-63LCSOV9","P-4ARKUBKJ","2022-02-01","2728","merchant__clothing","2940","2022-02-01 00:00:00"
"M-81UQF4SN","P-HC6MXSUJ","2022-02-01","3090","merchant__clothing","3298","2022-02-01 00:00:00"
"M-7D2STVBV","P-PSRMOS9J","2022-02-01","2338","merchant__clothing","2572","2022-02-01 00:00:00"
"M-5LIAM5CY","P-J7Z2EX8J","2022-02-01","232","merchant__clothing","232","2022-02-01 00:00:00"
"M-L3GHFZ1D","P-1EQN9HY7","2022-02-01","279","merchant__clothing","279","2022-02-01 00:00:00"
"M-VRRYN9XO","P-LDPRP77V","2022-02-01","81","merchant__clothing","81","2022-02-01 00:00:00"
"M-J4H42MG4","P-YRENW3K6","2022-02-01","8","merchant__clothing","8","2022-02-01 00:00:00"
"M-1YMXNNKM","P-1BDW9KUY","2022-02-01","145","merchant__clothing","145","2022-02-01 00:00:00"
"M-0QPUK8G9","P-7VP9BGIN","2022-02-01","326","merchant__clothing","326","2022-02-01 00:00:00"
"M-0QM82P3H","P-Q61CBJBH","2022-02-01","24","merchant__clothing","24","2022-02-01 00:00:00"
"M-IJR6VXTP","P-FSO5WD5T","2022-02-01","571","merchant__clothing","571","2022-02-01 00:00:00"
"M-1GL03Q0R","P-K0PCR4CC","2022-02-01","204","merchant__clothing","204","2022-02-01 00:00:00"
"M-OIL3Z35I","P-GK1K2NK8","2022-02-01","253","merchant__clothing","253","2022-02-01 00:00:00"
"M-LHJ9VDTC","P-CA6LA28M","2022-02-01","31","merchant__clothing","31","2022-02-01 00:00:00"
"M-HYUESUSO","P-FRJGV0EQ","2022-02-01","240","merchant__clothing","240","2022-02-01 00:00:00"
"M-FVYX9NQM","P-NLQEVLSE","2022-02-01","712","merchant__clothing","712","2022-02-01 00:00:00"
"M-7VKMHHJ7","P-8PDNMXU5","2022-02-01","673","merchant__clothing","673","2022-02-01 00:00:00"
"M-E3DJRMLQ","P-9IQDJPW2","2022-02-01","617","merchant__clothing","617","2022-02-01 00:00:00"
"M-96BOQ1FS","P-6Q263243","2022-02-01","732","merchant__clothing","732","2022-02-01 00:00:00"
"M-9DLYAM57","P-YSRD3RFN","2022-02-01","454","merchant__clothing","454","2022-02-01 00:00:00"
"M-WUJT3YKO","P-VN0TD1IK","2022-02-01","155","merchant__clothing","155","2022-02-01 00:00:00"
"M-02PHFKUA","P-T3C56OVK","2022-02-01","164","merchant__clothing","164","2022-02-01 00:00:00"
"M-ERGAXPG0","P-OEJYHGYE","2022-02-01","722","merchant__clothing","722","2022-02-01 00:00:00"
"M-FOBGUVGZ","P-SOR5SMIS","2022-02-01","449","merchant__clothing","449","2022-02-01 00:00:00"
"M-UT9FMY24","P-AD7PM1Y1","2022-02-01","646","merchant__clothing","646","2022-02-01 00:00:00"
"M-A26NLY9M","P-LG6HVU8X","2022-02-01","687","merchant__clothing","687","2022-02-01 00:00:00"
"M-9ABXZGG8","P-OS1QPR12","2022-02-01","573","merchant__clothing","573","2022-02-01 00:00:00"
"M-KPATGS1X","P-FNTXVRTO","2022-02-01","374","merchant__clothing","374","2022-02-01 00:00:00"
"M-QUEVLCCA","P-OM82D4RX","2022-02-01","188","merchant__clothing","188","2022-02-01 00:00:00"
"M-3RCV2M1E","P-64YLUWJT","2022-02-01","610","merchant__clothing","610","2022-02-01 00:00:00"
"M-74UU1UQX","P-URIUFMSU","2022-02-01","436","merchant__clothing","436","2022-02-01 00:00:00"
"M-8QUZ2QJO","P-YDRPAZD1","2022-02-01","342","merchant__clothing","342","2022-02-01 00:00:00"
"M-HVYSCS3F","P-0DDRFK8E","2022-02-01","240","merchant__clothing","240","2022-02-01 00:00:00"
"M-912G6KPM","P-KQHDH5TV","2022-02-01","793","merchant__clothing","793","2022-02-01 00:00:00"
"M-L0WKONKR","P-4T8TMC57","2022-02-01","374","merchant__clothing","374","2022-02-01 00:00:00"
"M-SNMF19N2","P-FNZ1A25H","2022-02-01","344","merchant__clothing","344","2022-02-01 00:00:00"
