"ORDER_ID","WDF__CLIENT_ID","ORDER_STATUS"
"O-TWMNW3D2","merchant__electronics","Processed"
"O-MP04FK31","merchant__electronics","Processed"
"O-SIK6U284","merchant__electronics","Processed"
"O-9FKOFRHG","merchant__electronics","Processed"
"O-LFJEFEEZ","merchant__electronics","In Cart"
"O-6BS2U70P","merchant__bigboxretailer","Processed"
"O-3OFHOH25","merchant__bigboxretailer","Processed"
"O-HDT9HCZY","merchant__electronics","Processed"
"O-UFOKFRRK","merchant__electronics","Processed"
"O-R4KZGQ3C","merchant__bigboxretailer","Processed"
"O-FC6JA3AA","merchant__electronics","Processed"
"O-VP2JVQI5","merchant__clothing","Processed"
"O-50H2JNL1","merchant__bigboxretailer","Processed"
"O-8M3K1TNM","merchant__bigboxretailer","Canceled"
"O-56TCQWXN","merchant__clothing","Processed"
"O-0VZLE5S4","merchant__bigboxretailer","Processed"
"O-LRZ3WV6P","merchant__clothing","Processed"
"O-40V72IWH","merchant__bigboxretailer","Processed"
"O-1LNEZ2NH","merchant__clothing","Processed"
"O-88C0TF5M","merchant__electronics","Processed"
"O-XQNHTOM1","merchant__bigboxretailer","Processed"
"O-EZX5X1H5","merchant__bigboxretailer","Processed"
"O-INGVBCSM","merchant__electronics","Processed"
"O-KNUMZUVT","merchant__electronics","Processed"
"O-LSOGDGS3","merchant__bigboxretailer","Processed"
"O-I0VVJLRG","merchant__electronics","Processed"
"O-PYJF2II0","merchant__clothing","Processed"
"O-28UDUZW2","merchant__electronics","Processed"
"O-1FX4POJL","merchant__electronics","Processed"
"O-M4CP8OMK","merchant__bigboxretailer","Processed"
"O-EI9UFMNM","merchant__electronics","Processed"
"O-6SZY17KA","merchant__bigboxretailer","Processed"
"O-X3XAKPVZ","merchant__clothing","Processed"
"O-9490N2IS","merchant__electronics","Processed"
"O-AX4K5TMY","merchant__bigboxretailer","In Cart"
"O-UJG9WIYE","merchant__bigboxretailer","Processed"
"O-XK2DMYSD","merchant__electronics","Processed"
"O-VIIJCA99","merchant__clothing","Processed"
"O-9EWDSTSJ","merchant__electronics","Processed"
"O-TXCLJ9GC","merchant__electronics","Processed"
"O-THAHX7GE","merchant__electronics","Canceled"
"O-AR8UBCJF","merchant__bigboxretailer","Canceled"
"O-22O0UDYR","merchant__electronics","Canceled"
"O-WSXCQXDB","merchant__clothing","Processed"
"O-NTOFDST4","merchant__clothing","Canceled"
"O-ZD0CN4YK","merchant__clothing","Processed"
"O-7DXS2B3A","merchant__electronics","Processed"
"O-SLNY0F73","merchant__electronics","Processed"
"O-2KVN815X","merchant__electronics","Processed"
"O-B9ZF4OUQ","merchant__bigboxretailer","Canceled"
"O-ZUX83K1J","merchant__electronics","Processed"
"O-UDABOHG2","merchant__clothing","Processed"
"O-P1U9D8F4","merchant__bigboxretailer","Processed"
"O-HWIJS9R2","merchant__bigboxretailer","Canceled"
"O-A23NZE2D","merchant__bigboxretailer","Processed"
"O-22ZHLSAV","merchant__bigboxretailer","Processed"
"O-VYR07E5U","merchant__bigboxretailer","Processed"
"O-AKVLS435","merchant__electronics","Processed"
"O-C280DWQ0","merchant__bigboxretailer","Processed"
"O-9C9HHPWV","merchant__bigboxretailer","Processed"
"O-UX0G0ZI9","merchant__electronics","Processed"
"O-V7S7TMYH","merchant__bigboxretailer","Processed"
"O-HQJ76X0O","merchant__electronics","Processed"
"O-Z8LCEILX","merchant__electronics","Processed"
"O-RNO39NF8","merchant__bigboxretailer","Processed"
"O-BE69VU0L","merchant__bigboxretailer","Processed"
"O-ZXUO6C8Y","merchant__clothing","Canceled"
"O-56M06R3M","merchant__bigboxretailer","Processed"
"O-AVZITGZI","merchant__electronics","Processed"
"O-LJKE1PJI","merchant__bigboxretailer","Processed"
"O-GSBMAN6B","merchant__clothing","Processed"
"O-96XKMBQD","merchant__electronics","Processed"
"O-1JPZDLX1","merchant__bigboxretailer","Processed"
"O-QBFSFVO8","merchant__electronics","Processed"
"O-RA5ZNXV0","merchant__clothing","Processed"
"O-EGJID1KS","merchant__clothing","Processed"
"O-SN0CGCJW","merchant__bigboxretailer","Processed"
"O-7FPKKH1J","merchant__electronics","Processed"
"O-XUYKRDBJ","merchant__bigboxretailer","Processed"
"O-GWTWGB2S","merchant__bigboxretailer","Processed"
"O-VNTQM6R2","merchant__electronics","Processed"
"O-3YY8J8S4","merchant__electronics","Processed"
"O-DCZDPNDE","merchant__electronics","Processed"
"O-WJHU6KWJ","merchant__bigboxretailer","Processed"
"O-H95YJHDM","merchant__electronics","Processed"
"O-68YTXD95","merchant__electronics","Canceled"
"O-S0S4MX0K","merchant__electronics","Processed"
"O-Z3HHTVKE","merchant__bigboxretailer","Processed"
"O-U5QCT1D6","merchant__clothing","Processed"
"O-QM57G5YU","merchant__electronics","Processed"
"O-7I6BZL63","merchant__bigboxretailer","Processed"
"O-ZFHGTXIO","merchant__clothing","Processed"
"O-3QZRM4QE","merchant__electronics","Canceled"
"O-LUKNIU89","merchant__clothing","Processed"
"O-HKI949ZV","merchant__electronics","Processed"
"O-TL6DRVEH","merchant__bigboxretailer","Processed"
"O-4PGIUYO3","merchant__electronics","Canceled"
"O-4JUHL5IB","merchant__electronics","Processed"
"O-EZC11JBG","merchant__bigboxretailer","Processed"
"O-JBTDV3E6","merchant__electronics","Processed"
"O-UD3ZXN3F","merchant__clothing","Processed"
"O-RSTW0HNP","merchant__bigboxretailer","In Cart"
"O-6C9PMGK0","merchant__electronics","Processed"
"O-H245UPO4","merchant__electronics","In Cart"
"O-G304IDD0","merchant__bigboxretailer","Processed"
"O-FQ02CLK2","merchant__clothing","Processed"
"O-Q83HXOC0","merchant__electronics","In Cart"
"O-ZL6JZ5XH","merchant__electronics","Processed"
"O-Q4VDKJTX","merchant__bigboxretailer","Processed"
"O-5RC7EWBJ","merchant__bigboxretailer","Processed"
"O-YOWI1AZW","merchant__clothing","Processed"
"O-XZRY1KU6","merchant__electronics","Processed"
"O-9FLG8VJG","merchant__bigboxretailer","Processed"
"O-URYPVU87","merchant__bigboxretailer","Processed"
"O-G7PJVP1W","merchant__bigboxretailer","In Cart"
"O-1DAX745Z","merchant__electronics","Processed"
"O-SC1U2W33","merchant__bigboxretailer","Processed"
"O-YBXW7IZH","merchant__bigboxretailer","Processed"
"O-OUWR2D24","merchant__electronics","Processed"
"O-OICOF9U4","merchant__electronics","Processed"
"O-GWRFSLZN","merchant__bigboxretailer","Processed"
"O-59976XFX","merchant__bigboxretailer","Canceled"
"O-0CWELHTY","merchant__electronics","Processed"
"O-NKYNILIQ","merchant__bigboxretailer","Processed"
"O-YHXDYGIB","merchant__electronics","Processed"
"O-399ETN3D","merchant__bigboxretailer","Processed"
"O-GADQAW0X","merchant__clothing","Processed"
"O-29LJX1DX","merchant__electronics","Processed"
"O-N88OSNPX","merchant__bigboxretailer","Processed"
"O-77CCG7AT","merchant__electronics","Processed"
"O-MUM0JA6Y","merchant__bigboxretailer","Canceled"
"O-B0D4J6D1","merchant__electronics","Processed"
"O-C105NEDB","merchant__bigboxretailer","Processed"
"O-8LOO1BTZ","merchant__clothing","Canceled"
"O-5J6Q0AUM","merchant__bigboxretailer","Processed"
"O-WPJ58KF3","merchant__electronics","In Cart"
"O-M6L4N3ZU","merchant__bigboxretailer","Processed"
"O-0WCQ9AVG","merchant__clothing","Processed"
"O-GM30HVJ0","merchant__electronics","Processed"
"O-W1ZET5IM","merchant__electronics","Processed"
"O-E01ZHLOD","merchant__electronics","Processed"
"O-TRVK910O","merchant__bigboxretailer","Processed"
"O-A2D3HNDJ","merchant__electronics","Processed"
"O-YIQU4XMN","merchant__clothing","Processed"
"O-3ODCRWL0","merchant__clothing","Canceled"
"O-WSEP0L92","merchant__bigboxretailer","Processed"
"O-IQ9NLMZV","merchant__electronics","Processed"
"O-E5MLT22N","merchant__clothing","Processed"
"O-FPN9CJFI","merchant__electronics","Processed"
"O-GD9VP5GK","merchant__electronics","Processed"
"O-HPEVZPT2","merchant__bigboxretailer","Processed"
"O-KOHK4S79","merchant__bigboxretailer","Processed"
"O-D28D76CK","merchant__electronics","Processed"
"O-K1ZR1902","merchant__electronics","Processed"
"O-6ZG7SJRN","merchant__electronics","Processed"
"O-QMT1TOJU","merchant__bigboxretailer","Processed"
"O-6XR873OQ","merchant__electronics","Processed"
"O-1RXG76XJ","merchant__bigboxretailer","Processed"
"O-5MUPK777","merchant__clothing","Processed"
"O-VUYVSUL6","merchant__electronics","Processed"
"O-5U7DURZH","merchant__electronics","Processed"
"O-CHCHSLG6","merchant__bigboxretailer","Processed"
"O-W6NTG396","merchant__clothing","Processed"
"O-7Z7R98A1","merchant__clothing","Processed"
"O-RLW8VD0M","merchant__bigboxretailer","Processed"
"O-AT1GO8O4","merchant__clothing","Canceled"
"O-C556UWGH","merchant__clothing","Processed"
"O-K8N7KC8T","merchant__electronics","Processed"
"O-935V8DGX","merchant__clothing","Processed"
"O-61EQ75WA","merchant__electronics","Processed"
"O-YUR4RJW4","merchant__clothing","Processed"
"O-OOP4PBBZ","merchant__bigboxretailer","Processed"
"O-NIDCGLEC","merchant__electronics","In Cart"
"O-F7CYMP80","merchant__clothing","Processed"
"O-BTYCD66D","merchant__electronics","Processed"
"O-ZE31ZJS9","merchant__bigboxretailer","Processed"
"O-X0DLREWK","merchant__electronics","Processed"
"O-TFBIGPK5","merchant__bigboxretailer","Processed"
"O-0UV9S1RZ","merchant__electronics","Processed"
"O-GL2USLI6","merchant__clothing","Processed"
"O-RDHFIO83","merchant__electronics","In Cart"
"O-F68G2IIW","merchant__electronics","Processed"
"O-ZRP88F0D","merchant__bigboxretailer","Processed"
"O-9IY14WHC","merchant__clothing","In Cart"
"O-PXLOWHGY","merchant__electronics","Processed"
"O-9QX68F1Z","merchant__bigboxretailer","Processed"
"O-0EDSS4K0","merchant__clothing","Processed"
"O-9VLGNMDF","merchant__bigboxretailer","Canceled"
"O-QMNMDL61","merchant__electronics","Processed"
"O-KHXSUS8T","merchant__bigboxretailer","Processed"
"O-8BKVV81M","merchant__electronics","Canceled"
"O-EFQFQ1KR","merchant__clothing","Processed"
"O-YN7ZQY3N","merchant__electronics","Canceled"
"O-QRIWL7DE","merchant__bigboxretailer","Processed"
"O-Z8DXCJTV","merchant__electronics","Processed"
"O-4XJCBKPB","merchant__clothing","Processed"
"O-GYR9MJ6K","merchant__electronics","Processed"
"O-XNP93905","merchant__electronics","Processed"
"O-B3Z0C9W2","merchant__clothing","Processed"
"O-B1B6LDY2","merchant__clothing","Processed"
"O-5KA3G8ER","merchant__electronics","Processed"
"O-ZHE4H9RO","merchant__electronics","Processed"
"O-E7L8OMIN","merchant__clothing","Processed"
"O-MUXBEUZG","merchant__electronics","Processed"
"O-WNU8I27N","merchant__clothing","Processed"
"O-STE7P6NF","merchant__bigboxretailer","Processed"
"O-MDJD2D21","merchant__bigboxretailer","Processed"
"O-O1Z0OYXF","merchant__bigboxretailer","Processed"
"O-5D7VWQZX","merchant__electronics","Processed"
"O-PAHLUH1M","merchant__electronics","Processed"
"O-Y5A1WSQX","merchant__clothing","Processed"
"O-V43UX45P","merchant__bigboxretailer","Processed"
"O-1GW7JI5U","merchant__bigboxretailer","Processed"
"O-32EGIUI6","merchant__bigboxretailer","Processed"
"O-21ZZCAMD","merchant__electronics","Processed"
"O-MDL97XMD","merchant__clothing","In Cart"
"O-J3KTPHJQ","merchant__clothing","Processed"
"O-OZMM04ON","merchant__bigboxretailer","Processed"
"O-BX9AFSM8","merchant__bigboxretailer","Processed"
"O-XHS1HVEK","merchant__clothing","Processed"
"O-NS1HDIZX","merchant__electronics","Processed"
"O-NWSZSM92","merchant__bigboxretailer","Processed"
"O-KF3V06TJ","merchant__clothing","Processed"
"O-KO7CF964","merchant__clothing","Processed"
"O-2QJBV4BR","merchant__electronics","Processed"
"O-MJ96ZD44","merchant__bigboxretailer","Processed"
"O-44C98XZW","merchant__clothing","Processed"
"O-3T51PFJF","merchant__bigboxretailer","Processed"
"O-0EBRUTZV","merchant__clothing","Processed"
"O-T441ZS5W","merchant__clothing","Processed"
"O-5TH8KYXR","merchant__clothing","Processed"
"O-XJHKTK63","merchant__electronics","Processed"
"O-VENBM5OQ","merchant__electronics","Processed"
"O-YGFINEYO","merchant__clothing","Processed"
"O-1YFVE94S","merchant__electronics","Processed"
"O-3QBND1SL","merchant__bigboxretailer","Processed"
"O-XL051IOK","merchant__bigboxretailer","Processed"
"O-EBVPQ74I","merchant__bigboxretailer","Processed"
"O-LSDBE3JU","merchant__bigboxretailer","Processed"
"O-NDIBMFC7","merchant__electronics","Processed"
"O-RNREYG1X","merchant__bigboxretailer","Processed"
"O-GKR05Q9M","merchant__electronics","In Cart"
"O-A81FY6YR","merchant__electronics","Processed"
"O-T4NNZ9VU","merchant__electronics","Processed"
"O-QF2S03T3","merchant__electronics","Processed"
"O-16FEEGZJ","merchant__electronics","Processed"
"O-BZZC5LDQ","merchant__electronics","Processed"
"O-1WD995NO","merchant__bigboxretailer","Processed"
"O-GU23S98W","merchant__bigboxretailer","Canceled"
"O-XPDXOVEB","merchant__electronics","Processed"
"O-1QRADOYU","merchant__clothing","Processed"
"O-8TQF1QOQ","merchant__electronics","Canceled"
"O-BV722NFL","merchant__electronics","Processed"
"O-REYDWLO8","merchant__electronics","Canceled"
"O-W26NS3L9","merchant__clothing","Processed"
"O-024JV89L","merchant__clothing","Processed"
"O-KWYPQYOA","merchant__clothing","Processed"
"O-ZJ91FYNS","merchant__electronics","Canceled"
"O-A31C41P0","merchant__bigboxretailer","Processed"
"O-EC3KO8YJ","merchant__electronics","Processed"
"O-E1DSZ088","merchant__bigboxretailer","Processed"
"O-5XDQLQ8I","merchant__electronics","Processed"
"O-DGW1LZZC","merchant__clothing","Processed"
"O-IATP5EKD","merchant__bigboxretailer","Processed"
"O-N2LU79G5","merchant__clothing","Processed"
"O-E2U8D3UA","merchant__bigboxretailer","Processed"
"O-N35SEDGM","merchant__bigboxretailer","In Cart"
"O-YY21DJ2Y","merchant__electronics","Processed"
"O-652S2DTI","merchant__bigboxretailer","Canceled"
"O-GO112ZLR","merchant__clothing","Processed"
"O-A2YXXRW7","merchant__bigboxretailer","In Cart"
"O-XW9VZ6HC","merchant__electronics","Processed"
"O-M0MNH5O1","merchant__electronics","Processed"
"O-EAR7CGGV","merchant__clothing","Processed"
"O-SG6IQK8U","merchant__clothing","Processed"
"O-HAP6SS35","merchant__bigboxretailer","Processed"
"O-P2Y0ANET","merchant__electronics","Processed"
"O-2Q7T50RQ","merchant__bigboxretailer","In Cart"
"O-B6LMLLBK","merchant__electronics","Processed"
"O-U3C5I6TQ","merchant__electronics","Processed"
"O-Q5BUYG0D","merchant__electronics","Processed"
"O-9OPAZIRT","merchant__electronics","Processed"
"O-VEKQCMYJ","merchant__electronics","Processed"
"O-EBENO0PE","merchant__clothing","Processed"
"O-WJ32HASB","merchant__clothing","In Cart"
"O-75XX7A5P","merchant__electronics","Processed"
"O-408I6BP8","merchant__bigboxretailer","Processed"
"O-VNODXSU1","merchant__electronics","Processed"
"O-AK7TQOOE","merchant__clothing","Processed"
"O-964D9VBD","merchant__clothing","Processed"
"O-19E18K6O","merchant__clothing","Processed"
"O-9TMXPG92","merchant__electronics","Processed"
"O-YHCAEWQE","merchant__bigboxretailer","Processed"
"O-S6NI2A6Q","merchant__bigboxretailer","Processed"
"O-UO3SKL1A","merchant__clothing","Processed"
"O-QSMBFQNI","merchant__clothing","Processed"
"O-PWGNJIHC","merchant__electronics","Processed"
"O-Q62EIVJJ","merchant__electronics","Processed"
"O-8JL3QOJW","merchant__electronics","Processed"
"O-FG2RTWMX","merchant__clothing","Processed"
"O-X8EKGVMX","merchant__electronics","Processed"
"O-BXQ671ZV","merchant__clothing","Canceled"
"O-F7HB3OZD","merchant__electronics","Processed"
"O-V58K66H6","merchant__electronics","Processed"
"O-3IMX624E","merchant__electronics","Processed"
"O-5Y1OXCO5","merchant__clothing","Canceled"
"O-TICRUNEP","merchant__clothing","Processed"
"O-X57PCU0R","merchant__clothing","Processed"
"O-WOWDPB70","merchant__electronics","Processed"
"O-19GUP07B","merchant__clothing","Processed"
"O-TPE75U6H","merchant__bigboxretailer","Canceled"
"O-V0CXXRTS","merchant__electronics","Processed"
"O-OSA3MPFC","merchant__clothing","Processed"
"O-TR0M5WNU","merchant__electronics","Processed"
"O-JIUGEFXG","merchant__clothing","Processed"
"O-FBCLCOPC","merchant__clothing","Processed"
"O-B8NLFIOR","merchant__electronics","Canceled"
"O-5NWJRW60","merchant__electronics","Processed"
"O-OZPJ4BWC","merchant__electronics","Processed"
"O-85QMEGWP","merchant__electronics","Processed"
"O-O3P6G5T3","merchant__clothing","Processed"
"O-4CJ941V4","merchant__electronics","Canceled"
"O-WGVSOXWV","merchant__clothing","Processed"
"O-OPXWCJ3I","merchant__clothing","Processed"
"O-IHQ59PZG","merchant__clothing","Processed"
"O-SATWFEUI","merchant__electronics","Processed"
"O-T5FI6F8A","merchant__clothing","Processed"
"O-DJ62L8A0","merchant__clothing","Processed"
"O-52R44AIQ","merchant__electronics","Processed"
"O-YRV2FGJT","merchant__electronics","Processed"
"O-QGAU5DI6","merchant__clothing","Processed"
"O-P9NAJO5Y","merchant__electronics","Canceled"
"O-1UJ4KQMF","merchant__clothing","Processed"
"O-HHQ8LNC7","merchant__bigboxretailer","Processed"
"O-YJ0UUX1Z","merchant__electronics","Processed"
"O-A5F7OLBZ","merchant__clothing","Processed"
"O-6RMV8XBZ","merchant__clothing","Processed"
"O-NBV3UQPK","merchant__clothing","Processed"
"O-094E642S","merchant__clothing","Processed"
"O-EOHWXW0R","merchant__clothing","Processed"
"O-PPC9S6DQ","merchant__electronics","Processed"
"O-EREU8NX7","merchant__electronics","Processed"
"O-E6AG41VV","merchant__clothing","Canceled"
"O-DJAY7XZW","merchant__electronics","Processed"
"O-ZXSD8UMX","merchant__clothing","Processed"
"O-XIPMBCCK","merchant__electronics","Processed"
"O-DM07X5L7","merchant__electronics","In Cart"
"O-87D4DEV4","merchant__bigboxretailer","Processed"
"O-FC1N7I2L","merchant__clothing","Processed"
"O-UFVHF8WP","merchant__bigboxretailer","Processed"
"O-NORZUFKO","merchant__bigboxretailer","Processed"
"O-6XD84IL5","merchant__electronics","Processed"
"O-8VQ8AS09","merchant__electronics","Processed"
"O-N98LGKVW","merchant__electronics","Processed"
"O-I4ZO5GME","merchant__electronics","Processed"
"O-737TUXXG","merchant__electronics","Processed"
"O-KLNQ8DQO","merchant__clothing","Processed"
"O-KNVTH7BZ","merchant__clothing","In Cart"
"O-4KYRM5JU","merchant__electronics","Processed"
"O-2OW4PHCU","merchant__electronics","Processed"
"O-RPQ597KQ","merchant__clothing","Processed"
"O-ZODUIBZP","merchant__bigboxretailer","Processed"
"O-0C7TM8IK","merchant__electronics","Processed"
"O-SPAMTXPH","merchant__bigboxretailer","Processed"
"O-V4BUXJBP","merchant__electronics","Processed"
"O-H6QXM165","merchant__bigboxretailer","Processed"
"O-4B9M9IG1","merchant__electronics","Processed"
"O-G3ZWMVZ1","merchant__bigboxretailer","Processed"
"O-8G9DMDHX","merchant__clothing","Processed"
"O-UWPGMF1X","merchant__clothing","Processed"
"O-FW6SG95O","merchant__electronics","Processed"
"O-61T6DG0C","merchant__bigboxretailer","Processed"
"O-97FMZ8WZ","merchant__bigboxretailer","Processed"
"O-1G6MIRKW","merchant__clothing","Processed"
"O-2ADQY8LK","merchant__electronics","Processed"
"O-KLTVVM59","merchant__electronics","Processed"
"O-ONOX9B25","merchant__clothing","Processed"
"O-LYTNJUO7","merchant__electronics","Processed"
"O-TITXYBCH","merchant__electronics","Processed"
"O-ZKQ7WING","merchant__bigboxretailer","In Cart"
"O-EX18GH42","merchant__bigboxretailer","Processed"
"O-7HIAEGLT","merchant__electronics","Canceled"
"O-NS3HSGCZ","merchant__bigboxretailer","Processed"
"O-2IN9Q49S","merchant__electronics","Processed"
"O-AZVUDHDI","merchant__electronics","Processed"
"O-EUOASFG0","merchant__clothing","Processed"
"O-BY5AD03E","merchant__electronics","Processed"
"O-NOSMGO2K","merchant__bigboxretailer","Processed"
"O-2DTPLMW9","merchant__electronics","Processed"
"O-TPLAKOUZ","merchant__bigboxretailer","Processed"
"O-GFKAK4W3","merchant__electronics","Processed"
"O-QHYOOB2B","merchant__electronics","Processed"
"O-WFQPCK32","merchant__bigboxretailer","Processed"
"O-ZUMDYE4H","merchant__electronics","Processed"
"O-06AJZ7ZS","merchant__clothing","Processed"
"O-4QX2EMRE","merchant__bigboxretailer","Processed"
"O-M13TXVKS","merchant__clothing","Processed"
"O-W7VOH6OT","merchant__clothing","Processed"
"O-U073L7E8","merchant__bigboxretailer","Processed"
"O-9F5R2YRN","merchant__bigboxretailer","Processed"
"O-R9P5QUVP","merchant__electronics","Canceled"
"O-LLFIF3Z3","merchant__electronics","Processed"
"O-K0T4CRCE","merchant__electronics","Processed"
"O-ZSFS1R7J","merchant__bigboxretailer","Processed"
"O-OB5XEPES","merchant__bigboxretailer","Processed"
"O-MZOVD6K1","merchant__clothing","Processed"
"O-YLM3OUBF","merchant__bigboxretailer","Processed"
"O-YEEFRXSY","merchant__bigboxretailer","Processed"
"O-W2P763DT","merchant__electronics","Processed"
"O-O86YAVXA","merchant__electronics","Processed"
"O-4OG6MZHH","merchant__clothing","Processed"
"O-GMH4K26P","merchant__bigboxretailer","Canceled"
"O-WOKJEYLU","merchant__electronics","Processed"
"O-E25OVTUX","merchant__clothing","Processed"
"O-5TPXG4PN","merchant__bigboxretailer","Processed"
"O-MM4PH947","merchant__electronics","In Cart"
"O-BK10CMX5","merchant__bigboxretailer","Processed"
"O-1FUWFUBE","merchant__electronics","Processed"
"O-BRV7VD6E","merchant__electronics","Processed"
"O-22K8GVGE","merchant__electronics","Processed"
"O-LF58O6TJ","merchant__electronics","Processed"
"O-IDPCDBLT","merchant__electronics","Canceled"
"O-472WTL6M","merchant__bigboxretailer","Processed"
"O-LYID9FNG","merchant__electronics","Processed"
"O-HL9C7E1H","merchant__electronics","Processed"
"O-FHF89P6Z","merchant__electronics","Processed"
"O-E8QGQT8G","merchant__clothing","Processed"
"O-7O7SRUHS","merchant__bigboxretailer","Canceled"
"O-9VS0N03T","merchant__electronics","Processed"
"O-MP0Q20T0","merchant__clothing","Canceled"
"O-9MMF2K91","merchant__clothing","Processed"
"O-C20XUN54","merchant__electronics","Processed"
"O-6Y3FOMOL","merchant__bigboxretailer","Processed"
"O-KJF5SHSN","merchant__electronics","In Cart"
"O-8EP56OS2","merchant__electronics","Processed"
"O-LUFPC6WE","merchant__bigboxretailer","Processed"
"O-G605P12U","merchant__bigboxretailer","Processed"
"O-IGCSS88X","merchant__bigboxretailer","Processed"
"O-NX4RVQ9T","merchant__bigboxretailer","Processed"
"O-K5QPH06B","merchant__electronics","Processed"
"O-HNJAV427","merchant__clothing","Processed"
"O-TZCLWB4C","merchant__electronics","Processed"
"O-NFO0X5PC","merchant__bigboxretailer","Processed"
"O-FR877BUK","merchant__bigboxretailer","Processed"
"O-44LRSG6K","merchant__electronics","Processed"
"O-EUP46DCU","merchant__bigboxretailer","Processed"
"O-0WIAO2SN","merchant__bigboxretailer","Processed"
"O-PF4EZD0X","merchant__clothing","Processed"
"O-INDDFIF4","merchant__bigboxretailer","Processed"
"O-B0G1UGI4","merchant__electronics","Processed"
"O-AMHEXSH4","merchant__electronics","Processed"
"O-XQ6OWMLC","merchant__bigboxretailer","Processed"
"O-H6S5ZVLR","merchant__clothing","Processed"
"O-4W0P7SCG","merchant__electronics","Processed"
"O-3AQDNA6V","merchant__bigboxretailer","Processed"
"O-3V1LHU54","merchant__clothing","Processed"
"O-C8GAILGF","merchant__bigboxretailer","Processed"
"O-A5ETFOCP","merchant__electronics","Processed"
"O-BWZKFCN7","merchant__bigboxretailer","Processed"
"O-2YLYJB2V","merchant__electronics","Processed"
"O-VIPSV19I","merchant__clothing","Processed"
"O-VS1MJXLM","merchant__bigboxretailer","Processed"
"O-BMZEISS4","merchant__bigboxretailer","In Cart"
"O-3782X8B5","merchant__bigboxretailer","Canceled"
"O-C1IEYOGN","merchant__electronics","Processed"
"O-AN34LX3O","merchant__bigboxretailer","Processed"
"O-W16GF168","merchant__clothing","In Cart"
"O-1YZOQRRC","merchant__electronics","Processed"
"O-X27Q8S8A","merchant__bigboxretailer","Processed"
"O-2VQR1043","merchant__electronics","Processed"
"O-B4QAZC83","merchant__electronics","Processed"
"O-7RX7CA4M","merchant__electronics","Processed"
"O-HSZM19QS","merchant__clothing","Processed"
"O-FWC7LF1F","merchant__electronics","Processed"
"O-RMVSEVJJ","merchant__electronics","In Cart"
"O-9N8NO7KQ","merchant__electronics","Processed"
"O-K6IWY8DY","merchant__electronics","Processed"
"O-Q5ZQCTB3","merchant__electronics","Processed"
"O-VNKN41N8","merchant__electronics","Processed"
"O-ECVTSZI3","merchant__bigboxretailer","In Cart"
"O-DGWYP9QH","merchant__electronics","Processed"
"O-407QF6NO","merchant__bigboxretailer","Processed"
"O-N6UIOH0C","merchant__electronics","Processed"
"O-A3XKZD06","merchant__electronics","Canceled"
"O-TVPQNAQI","merchant__bigboxretailer","Processed"
"O-LDC31GQJ","merchant__bigboxretailer","Processed"
"O-1KUG18S0","merchant__bigboxretailer","Processed"
"O-4TU2I8CQ","merchant__clothing","Canceled"
"O-98V5KVC4","merchant__bigboxretailer","Canceled"
"O-7BZG6XX1","merchant__electronics","Processed"
"O-0KTMXJZ6","merchant__electronics","Processed"
"O-7Y5VJHXT","merchant__electronics","Processed"
"O-YGQOGPRG","merchant__bigboxretailer","Canceled"
"O-WR9KPT7R","merchant__bigboxretailer","Processed"
"O-9GH72ITB","merchant__clothing","Processed"
"O-R0W3KZ9E","merchant__electronics","Processed"
"O-H13OA4U1","merchant__bigboxretailer","Processed"
"O-2RD83FHT","merchant__bigboxretailer","Processed"
"O-4RGACNIL","merchant__electronics","Processed"
"O-2TQGY4DD","merchant__bigboxretailer","Processed"
"O-1ZCD5OEC","merchant__electronics","Canceled"
"O-B46N3N7B","merchant__electronics","In Cart"
"O-OLIMDCIU","merchant__bigboxretailer","Processed"
"O-EZBHPOBT","merchant__bigboxretailer","Processed"
"O-8H08GA22","merchant__electronics","Processed"
"O-UKQYR254","merchant__bigboxretailer","Processed"
"O-JXSEKK3A","merchant__bigboxretailer","Processed"
"O-KSC4LUWN","merchant__electronics","Canceled"
"O-IY14JIN5","merchant__bigboxretailer","Processed"
"O-EGPYH6H6","merchant__bigboxretailer","Processed"
"O-C0QS1FOE","merchant__bigboxretailer","In Cart"
"O-AUMNPCWG","merchant__bigboxretailer","Processed"
"O-UMY8MYL9","merchant__electronics","Processed"
"O-3D81RXWT","merchant__bigboxretailer","Processed"
"O-SEQIOKAY","merchant__bigboxretailer","Processed"
"O-WH0W95ZM","merchant__bigboxretailer","Processed"
"O-ZEKOZDH2","merchant__electronics","Processed"
"O-TFQGTI3R","merchant__clothing","Processed"
"O-SYKCZQK9","merchant__bigboxretailer","Processed"
"O-W1ROCS9Z","merchant__bigboxretailer","Processed"
"O-UFUA4BFG","merchant__electronics","Processed"
"O-F5IAMXKE","merchant__bigboxretailer","Processed"
"O-GTKM37RV","merchant__clothing","Processed"
"O-Z9N068WE","merchant__bigboxretailer","Processed"
"O-FJWANR70","merchant__bigboxretailer","Canceled"
"O-LWCGPT8T","merchant__bigboxretailer","Processed"
"O-0AV1JZ8V","merchant__electronics","Processed"
"O-GOF5IZOU","merchant__bigboxretailer","Processed"
"O-UASOUL4M","merchant__clothing","Processed"
"O-KQ2FNEJR","merchant__clothing","In Cart"
"O-YATISREU","merchant__electronics","Processed"
"O-JALC6V6C","merchant__clothing","Processed"
"O-NBVVWNF5","merchant__bigboxretailer","Processed"
