"RETURN_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","RETURN_UNIT_COST","RETURN_UNIT_QUANTITY","WDF__CLIENT_ID","RETURN_UNIT_PAID_AMOUNT","DATE","RETURN_DATE"
"R-BC9GQPHK","O-7RX7CA4M","P-QUFTVSLH","C-UUUASPRV","54.58","6","merchant__electronics","532.56","2021-10-08 18:28:53","2021-10-08 18:28:53"
"R-MN37YXVD","O-22K8GVGE","P-J7Z2EX8J","C-9EUGDGCG","159.51","5","merchant__electronics","193.35","2021-10-08 22:17:02","2021-10-08 22:17:02"
"R-TYIQ4QJT","O-VDZIKE28","P-O8QG4R0Q","C-09FLEKS1","377.24","10","merchant__electronics","223.02","2021-10-08 22:28:59","2021-10-08 22:28:59"
"R-OBYW2WCI","O-6GBHKRER","P-77A4OOFC","C-7W84NC4F","384.35","10","merchant__electronics","434.21","2021-10-09 11:43:27","2021-10-09 11:43:27"
"R-VXW9FDM9","O-SPI9NQGI","P-47KA7KOD","C-NICUHIB0","16.87","4","merchant__electronics","566.36","2021-10-09 16:33:03","2021-10-09 16:33:03"
"R-3I25N8YB","O-JDUU99JE","P-1BDW9KUY","C-ZI0T48DT","248.09","8","merchant__electronics","392.61","2021-10-09 19:52:40","2021-10-09 19:52:40"
"R-6EMKRFFO","O-NPZSKAF7","P-ZGQE0EX9","C-9GOQ3ZOV","288.68","7","merchant__electronics","315.36","2021-10-09 20:03:02","2021-10-09 20:03:02"
"R-8O5OGJQH","O-CTYTJU6A","P-ZQLDXO7M","C-3GD76WDF","566.49","4","merchant__bigboxretailer","802.29","2021-10-09 20:13:01","2021-10-09 20:13:01"
"R-M8X2Q79S","O-P5U10MUX","P-KQHDH5TV","C-STJI77QG","79.49","6","merchant__bigboxretailer","68.46","2021-10-09 20:41:20","2021-10-09 20:41:20"
"R-TJXUKWX2","O-HD46KGWM","P-O8QG4R0Q","C-N9JUY04L","428.52","2","merchant__electronics","769.29","2021-10-09 22:30:35","2021-10-09 22:30:35"
"R-8ELBNZU2","O-ELCG1O7N","P-Q61CBJBH","C-QYC96GCQ","10.38","5","merchant__electronics","619.13","2021-10-10 00:25:00","2021-10-10 00:25:00"
"R-O5S65CGG","O-B8SNG31U","P-FSO5WD5T","C-PSVHG7WE","2.34","7","merchant__electronics","535.68","2021-10-10 08:08:55","2021-10-10 08:08:55"
"R-4PCCP6ZM","O-3UQ71KSL","P-1EQN9HY7","C-E42N0TRQ","554.29","7","merchant__electronics","416.1","2021-10-10 08:11:11","2021-10-10 08:11:11"
"R-3D1H7ADA","O-6GBHKRER","P-K0PCR4CC","C-7W84NC4F","62.44","3","merchant__electronics","575.14","2021-10-10 13:21:28","2021-10-10 13:21:28"
"R-5C0CM9P1","O-H6PGB6AN","P-QUFTVSLH","C-X2QMMIMU","34.72","5","merchant__electronics","179.05","2021-10-10 15:44:58","2021-10-10 15:44:58"
"R-UP3BK0WT","O-CTYTJU6A","P-FNZ1A25H","C-3GD76WDF","677.12","7","merchant__bigboxretailer","679.64","2021-10-10 19:04:07","2021-10-10 19:04:07"
"R-4ZP1I6ZD","O-V85Y6O4B","P-O18FAMWA","C-0XK6HQYC","29.65","6","merchant__electronics","635.26","2021-10-10 19:37:26","2021-10-10 19:37:26"
"R-DXK7A05X","O-A7EW39DM","P-O8QG4R0Q","C-UIWNFUX7","27.7","3","merchant__electronics","44.65","2021-10-10 22:20:29","2021-10-10 22:20:29"
"R-MEAC9WM1","O-JDUU99JE","P-FUVYRAZC","C-ZI0T48DT","174.82","6","merchant__electronics","331.11","2021-10-10 22:25:36","2021-10-10 22:25:36"
"R-GPKMHW32","O-SPI9NQGI","P-KISHUEPI","C-NICUHIB0","74.67","6","merchant__electronics","106.64","2021-10-10 22:28:45","2021-10-10 22:28:45"
"R-IVJ4DY4F","O-B8SNG31U","P-LDPRP77V","C-PSVHG7WE","10.26","1","merchant__electronics","40.6","2021-10-10 22:30:17","2021-10-10 22:30:17"
"R-L1GTQPHC","O-N19ZEIAX","P-47KA7KOD","C-9MWLNWTD","29.69","7","merchant__electronics","56.77","2021-10-10 22:56:46","2021-10-10 22:56:46"
"R-CNPEPNKW","O-IG6TGENG","P-8PDNMXU5","C-EGEWF4UA","597.97","1","merchant__bigboxretailer","512.3","2021-10-11 12:31:50","2021-10-11 12:31:50"
"R-OEMHRDKK","O-CTYTJU6A","P-4T8TMC57","C-3GD76WDF","80.96","10","merchant__bigboxretailer","165.67","2021-10-11 13:44:51","2021-10-11 13:44:51"
"R-RWOJEBPD","O-ZO544F88","P-MC92KDOP","C-1UGLB58F","945.61","3","merchant__electronics","760.61","2021-10-11 18:59:13","2021-10-11 18:59:13"
"R-36WRTP30","O-3UQ71KSL","P-4CTM9S8S","C-E42N0TRQ","124.54","8","merchant__electronics","125.81","2021-10-11 20:30:52","2021-10-11 20:30:52"
"R-NH2ZY1G2","O-3BY59BUX","P-FSO5WD5T","C-LEYPT4KB","453.63","4","merchant__electronics","817.56","2021-10-12 08:21:42","2021-10-12 08:21:42"
"R-XMY5Z3JQ","O-JZBT9IC1","P-ZGQE0EX9","C-44EPF2W9","210.69","3","merchant__electronics","332.38","2021-10-12 12:05:41","2021-10-12 12:05:41"
"R-N50IH3SZ","O-CRSHZNZG","P-74XREH0Z","C-MQPC7Z8G","465.84","8","merchant__electronics","643.38","2021-10-12 12:32:32","2021-10-12 12:32:32"
"R-4OAL93HU","O-BYCHJEOL","P-Q61CBJBH","C-K9CD5WT6","244.04","7","merchant__electronics","446.64","2021-10-12 13:12:15","2021-10-12 13:12:15"
"R-XN0SXQ48","O-AK49ZKUP","P-YSRD3RFN","C-0E4S6U45","149.71","1","merchant__bigboxretailer","231.44","2021-10-12 18:13:17","2021-10-12 18:13:17"
"R-ZPHD9JJ0","O-3UQ71KSL","P-TXJKCDC5","C-E42N0TRQ","650.18","2","merchant__electronics","622.69","2021-10-12 18:27:25","2021-10-12 18:27:25"
"R-7EV5DWHG","O-AK49ZKUP","P-R08BRST5","C-0E4S6U45","152.95","7","merchant__bigboxretailer","860.41","2021-10-12 19:31:42","2021-10-12 19:31:42"
"R-US7HW08D","O-N8E0UBBN","P-NLQEVLSE","C-TB4Z980D","475.45","7","merchant__bigboxretailer","593.1","2021-10-12 20:36:31","2021-10-12 20:36:31"
"R-8GH33JLY","O-JJSPPVJV","P-YRENW3K6","C-PFFXPY10","31.01","7","merchant__electronics","41.56","2021-10-12 22:29:43","2021-10-12 22:29:43"
"R-H84CSAE8","O-3UQ71KSL","P-K0PCR4CC","C-E42N0TRQ","352.54","6","merchant__electronics","411.2","2021-10-12 22:49:18","2021-10-12 22:49:18"
"R-ZK7EXGRH","O-7O25ZUE6","P-GSFQSSIZ","C-1NVRYDND","48.78","9","merchant__clothing","228.02","2021-10-13 01:46:03","2021-10-13 01:46:03"
"R-Q8NYSQW3","O-T557E4BP","P-ZGQE0EX9","C-WSARCMXP","395.76","10","merchant__electronics","419.7","2021-10-13 07:00:09","2021-10-13 07:00:09"
"R-H9EAY4OB","O-KB1NI23T","P-TXJKCDC5","C-K9CD5WT6","300.6","7","merchant__electronics","225.44","2021-10-13 12:39:48","2021-10-13 12:39:48"
"R-149ESAVD","O-JWFUK07Q","P-77A4OOFC","C-2GNX3I9Z","155.49","5","merchant__electronics","118.17","2021-10-13 14:32:17","2021-10-13 14:32:17"
"R-LJAU5SUF","O-ZUVGGNAD","P-7VP9BGIN","C-ZA26BI03","13.35","10","merchant__bigboxretailer","109.88","2021-10-13 15:20:37","2021-10-13 15:20:37"
"R-FRAJUZK1","O-JJSPPVJV","P-O18FAMWA","C-PFFXPY10","611.74","3","merchant__electronics","517.48","2021-10-13 17:25:48","2021-10-13 17:25:48"
"R-WPSGSAUG","O-XD1JH4VS","P-MUOEMX4R","C-V5TH1YHJ","189.82","1","merchant__clothing","369.28","2021-10-13 18:20:21","2021-10-13 18:20:21"
"R-BNXPEMGU","O-H6PGB6AN","P-7VP9BGIN","C-X2QMMIMU","187.72","9","merchant__electronics","194.44","2021-10-13 18:31:01","2021-10-13 18:31:01"
"R-XNAB6R3V","O-38JQITKP","P-YDRPAZD1","C-9OBEW034","353.57","6","merchant__bigboxretailer","228.06","2021-10-13 20:26:34","2021-10-13 20:26:34"
"R-TZWEIQYT","O-ELCG1O7N","P-ZGQE0EX9","C-QYC96GCQ","208.28","1","merchant__electronics","933.75","2021-10-13 21:23:42","2021-10-13 21:23:42"
"R-7CZ2X2BO","O-1ACEGF8R","P-DZ4UHIKM","C-F2QHT2FK","101.76","3","merchant__clothing","717.82","2021-10-14 03:12:25","2021-10-14 03:12:25"
"R-V1AXMCUM","O-T557E4BP","P-4CTM9S8S","C-WSARCMXP","181.72","4","merchant__electronics","772.18","2021-10-14 06:30:34","2021-10-14 06:30:34"
"R-H7ZK5OVD","O-JWFUK07Q","P-O18FAMWA","C-2GNX3I9Z","619.33","2","merchant__electronics","771.97","2021-10-14 06:52:01","2021-10-14 06:52:01"
"R-41RIOCQX","O-YKCZPKTP","P-7VP9BGIN","C-HJM1GC29","364.83","10","merchant__bigboxretailer","522.75","2021-10-14 09:18:23","2021-10-14 09:18:23"
"R-DEB8OFDA","O-B8SNG31U","P-WN2X1CF5","C-PSVHG7WE","413.76","6","merchant__electronics","510.83","2021-10-14 09:21:05","2021-10-14 09:21:05"
"R-ZSO52C8A","O-JWFUK07Q","P-TXJKCDC5","C-2GNX3I9Z","122.91","1","merchant__electronics","164.74","2021-10-14 11:20:38","2021-10-14 11:20:38"
"R-FOQ6S4PW","O-ORPN2HPU","P-O18FAMWA","C-AITB30N9","544.28","5","merchant__electronics","876.08","2021-10-14 11:58:18","2021-10-14 11:58:18"
"R-OIFFHGC6","O-FJ51ITWH","P-J7Z2EX8J","C-FBAOCWBZ","612.04","6","merchant__electronics","643.3","2021-10-14 12:16:21","2021-10-14 12:16:21"
"R-0JA0F75O","O-O9E3RQG4","P-OS1QPR12","C-GD6OVFTE","179.39","7","merchant__bigboxretailer","105.5","2021-10-14 13:49:22","2021-10-14 13:49:22"
"R-JUMKMOQF","O-MTZVJEMT","P-0DDRFK8E","C-67JJDGG7","3.09","1","merchant__bigboxretailer","67.99","2021-10-14 13:53:25","2021-10-14 13:53:25"
"R-G334X7KK","O-KT3HM6LT","P-B1M0SSDH","C-L8GLDJ0E","107.28","10","merchant__clothing","190.47","2021-10-14 15:09:59","2021-10-14 15:09:59"
"R-EPU14JW3","O-ELCG1O7N","P-O18FAMWA","C-QYC96GCQ","320.12","4","merchant__electronics","704.86","2021-10-14 18:33:53","2021-10-14 18:33:53"
"R-MW19VDA6","O-JJSPPVJV","P-QUFTVSLH","C-PFFXPY10","45.23","5","merchant__electronics","290.19","2021-10-14 18:56:46","2021-10-14 18:56:46"
"R-1KKCHD8A","O-136BXBKP","P-1EQN9HY7","C-HZMYUR92","85.4","3","merchant__bigboxretailer","168.76","2021-10-14 20:08:05","2021-10-14 20:08:05"
"R-PJNKB7HI","O-N8E0UBBN","P-Q61CBJBH","C-TB4Z980D","200.14","7","merchant__bigboxretailer","545.42","2021-10-14 20:16:47","2021-10-14 20:16:47"
"R-FW5N42ON","O-6PPNB0K5","P-0ZZYT3W4","C-QHVTMLQ0","774.89","6","merchant__electronics","776.65","2021-10-14 21:16:00","2021-10-14 21:16:00"
"R-FHR3OVTT","O-X09WUL26","P-YSRD3RFN","C-9741SU7S","35.71","3","merchant__bigboxretailer","435.69","2021-10-14 21:26:20","2021-10-14 21:26:20"
"R-5M1LLFP5","O-5PI2DH3Z","P-ZGQE0EX9","C-XFWDMJ4L","22.57","8","merchant__electronics","447.44","2021-10-14 22:10:18","2021-10-14 22:10:18"
"R-H863QANE","O-T557E4BP","P-YC1MRRBK","C-WSARCMXP","31.24","4","merchant__electronics","144.04","2021-10-15 08:10:56","2021-10-15 08:10:56"
"R-E4HF5MRC","O-JWFUK07Q","P-74XREH0Z","C-2GNX3I9Z","7.24","8","merchant__electronics","10.69","2021-10-15 08:12:34","2021-10-15 08:12:34"
"R-I6J29SYS","O-A7EW39DM","P-1EQN9HY7","C-UIWNFUX7","25.69","10","merchant__electronics","170.03","2021-10-15 09:01:14","2021-10-15 09:01:14"
"R-Q3NYJ6S9","O-16HX78HC","P-J7Z2EX8J","C-QJF8QTO4","233.68","2","merchant__electronics","348.92","2021-10-15 09:55:06","2021-10-15 09:55:06"
"R-3S06WZJD","O-ZPV1LQXK","P-KQHDH5TV","C-4KF2BC3A","754.56","3","merchant__bigboxretailer","559.38","2021-10-15 11:18:37","2021-10-15 11:18:37"
"R-K1TXFQ0X","O-X09WUL26","P-4T8TMC57","C-9741SU7S","27.32","10","merchant__bigboxretailer","19.32","2021-10-15 11:55:30","2021-10-15 11:55:30"
"R-6MBQA8BX","O-N8E0UBBN","P-G1IT20AC","C-TB4Z980D","191.65","3","merchant__bigboxretailer","610.72","2021-10-15 19:13:02","2021-10-15 19:13:02"
"R-73UYWTTB","O-K70ZJPNM","P-R08BRST5","C-RVJ9C0J2","276.73","9","merchant__bigboxretailer","379.11","2021-10-15 20:18:38","2021-10-15 20:18:38"
"R-YEZ9GHZT","O-58UZ1QEU","P-47KA7KOD","C-TSJ17DKN","234.73","5","merchant__electronics","132.28","2021-10-15 21:15:01","2021-10-15 21:15:01"
"R-CP1O5WT2","O-3BY59BUX","P-K0PCR4CC","C-LEYPT4KB","111.1","9","merchant__electronics","624.0","2021-10-15 21:59:53","2021-10-15 21:59:53"
"R-BGI8SCH0","O-G1SRSWX8","P-74XREH0Z","C-HII4OXFS","35.95","10","merchant__electronics","526.54","2021-10-15 22:55:14","2021-10-15 22:55:14"
"R-3NRHBLD3","O-7O25ZUE6","P-2NLD77B8","C-1NVRYDND","108.71","10","merchant__clothing","102.58","2021-10-16 00:00:56","2021-10-16 00:00:56"
"R-PCL3D4B3","O-WV1CYDZ3","P-47KA7KOD","C-L19SRXCL","220.66","8","merchant__electronics","269.37","2021-10-16 09:24:56","2021-10-16 09:24:56"
"R-KUG6W247","O-8FS20S9V","P-HT2MT4I0","C-3Z5N31J5","202.3","1","merchant__clothing","644.83","2021-10-16 09:25:18","2021-10-16 09:25:18"
"R-XG57W103","O-4I03BF53","P-Q61CBJBH","C-GGLO035H","36.35","2","merchant__electronics","293.73","2021-10-16 11:09:51","2021-10-16 11:09:51"
"R-8Z8XI9O8","O-PLCGDQY5","P-4CTM9S8S","C-9JXFZZYC","375.21","2","merchant__electronics","459.8","2021-10-16 13:15:10","2021-10-16 13:15:10"
"R-0THVXZBR","O-JWFUK07Q","P-K3MNXYJP","C-2GNX3I9Z","525.5","7","merchant__electronics","377.13","2021-10-16 15:45:30","2021-10-16 15:45:30"
"R-76T2WBBU","O-YAVEE9YB","P-WN2X1CF5","C-C1DTLTWP","452.21","2","merchant__electronics","600.54","2021-10-16 15:47:28","2021-10-16 15:47:28"
"R-L1XGF5SS","O-YP85I5KN","P-R08BRST5","C-UVP8YDFK","59.75","3","merchant__clothing","149.4","2021-10-16 16:54:51","2021-10-16 16:54:51"
"R-7JJ2MZW2","O-PLCGDQY5","P-QUFTVSLH","C-9JXFZZYC","117.85","2","merchant__electronics","450.19","2021-10-16 18:52:31","2021-10-16 18:52:31"
"R-SE689I9K","O-ELVBED7M","P-K0PCR4CC","C-PBUIAPSO","853.08","2","merchant__bigboxretailer","933.21","2021-10-16 19:31:05","2021-10-16 19:31:05"
"R-51FUIQVW","O-LL4B1TSJ","P-Q61CBJBH","C-7RF3ORBU","123.13","6","merchant__electronics","376.84","2021-10-16 20:20:21","2021-10-16 20:20:21"
"R-2AH62OU1","O-7M59L5MZ","P-0ZZYT3W4","C-J03HPQ0S","283.96","6","merchant__electronics","241.59","2021-10-16 20:32:07","2021-10-16 20:32:07"
"R-W9P3V0UX","O-88QQU58O","P-KISHUEPI","C-OKC32VQS","339.15","1","merchant__electronics","797.36","2021-10-16 22:19:46","2021-10-16 22:19:46"
"R-O2RALMET","O-U9WLRXOR","P-7VP9BGIN","C-0E4S6U45","46.98","6","merchant__bigboxretailer","46.02","2021-10-17 03:34:57","2021-10-17 03:34:57"
"R-VEMV8BTV","O-JGE4PWNV","P-74XREH0Z","C-F9O4KX8T","105.98","3","merchant__electronics","419.85","2021-10-17 07:46:25","2021-10-17 07:46:25"
"R-G1IK1G98","O-PLCGDQY5","P-LDPRP77V","C-9JXFZZYC","28.12","7","merchant__electronics","391.11","2021-10-17 12:04:46","2021-10-17 12:04:46"
"R-WPBWW002","O-4I03BF53","P-0ZZYT3W4","C-GGLO035H","182.14","1","merchant__electronics","139.89","2021-10-17 12:42:38","2021-10-17 12:42:38"
"R-EYFBDIEJ","O-AWE68J70","P-O8QG4R0Q","C-MQPC7Z8G","547.88","9","merchant__electronics","549.71","2021-10-17 16:13:48","2021-10-17 16:13:48"
"R-K3TM5PUR","O-8FS20S9V","P-B1M0SSDH","C-3Z5N31J5","287.72","5","merchant__clothing","243.05","2021-10-17 18:14:32","2021-10-17 18:14:32"
"R-C7EVAG34","O-8FS20S9V","P-GSFQSSIZ","C-3Z5N31J5","152.9","1","merchant__clothing","411.26","2021-10-17 18:46:24","2021-10-17 18:46:24"
"R-E26MBR8G","O-44NDFBMJ","P-O18FAMWA","C-D85TZ6KN","747.33","3","merchant__electronics","579.58","2021-10-17 18:53:02","2021-10-17 18:53:02"
"R-QTTM3MEB","O-JFDDBG38","P-BB7EU34R","C-ESWFQ0T6","628.39","1","merchant__clothing","662.33","2021-10-17 20:21:00","2021-10-17 20:21:00"
"R-G3IATLZ1","O-7M59L5MZ","P-Q1X1RP1Z","C-J03HPQ0S","334.08","10","merchant__electronics","251.59","2021-10-17 22:28:18","2021-10-17 22:28:18"
"R-GQ1TOHMK","O-16HX78HC","P-WN2X1CF5","C-QJF8QTO4","3.86","9","merchant__electronics","315.36","2021-10-17 22:28:47","2021-10-17 22:28:47"
"R-JILDW7QP","O-JYUJGGDI","P-YRENW3K6","C-WP6QQGYE","158.1","3","merchant__electronics","981.94","2021-10-17 22:56:20","2021-10-17 22:56:20"
"R-H0XBJMYU","O-U9WLRXOR","P-G1IT20AC","C-0E4S6U45","237.59","8","merchant__bigboxretailer","651.48","2021-10-18 04:13:12","2021-10-18 04:13:12"
"R-GNVRKOA1","O-58UZ1QEU","P-K0PCR4CC","C-TSJ17DKN","607.71","9","merchant__electronics","551.3","2021-10-18 07:33:39","2021-10-18 07:33:39"
"R-IKHSEK2I","O-BYCHJEOL","P-YC1MRRBK","C-K9CD5WT6","8.86","7","merchant__electronics","229.74","2021-10-18 12:57:14","2021-10-18 12:57:14"
"R-0HKMM86M","O-EDEJA1HO","P-1BDW9KUY","C-P2KE1WTK","84.91","10","merchant__electronics","254.99","2021-10-18 15:40:48","2021-10-18 15:40:48"
"R-COOKUCLM","O-YP85I5KN","P-ZGQE0EX9","C-UVP8YDFK","189.15","2","merchant__clothing","194.72","2021-10-18 17:13:41","2021-10-18 17:13:41"
"R-NM79Q3DM","O-USUYTYF5","P-1EQN9HY7","C-81RBF13Q","868.29","1","merchant__bigboxretailer","821.02","2021-10-18 17:14:47","2021-10-18 17:14:47"
"R-YC1XT4CW","O-YP85I5KN","P-J35F6GFF","C-UVP8YDFK","11.17","9","merchant__clothing","8.45","2021-10-18 18:10:18","2021-10-18 18:10:18"
"R-JHGCS9PZ","O-136BXBKP","P-7VP9BGIN","C-HZMYUR92","226.32","2","merchant__bigboxretailer","419.45","2021-10-18 18:37:31","2021-10-18 18:37:31"
"R-VHO0133I","O-8FS20S9V","P-0ZZYT3W4","C-3Z5N31J5","29.52","4","merchant__clothing","216.69","2021-10-18 18:49:03","2021-10-18 18:49:03"
"R-KOT8N3MR","O-4I03BF53","P-G6WRY6RD","C-GGLO035H","113.68","6","merchant__electronics","100.96","2021-10-18 22:09:37","2021-10-18 22:09:37"
"R-DYBXN3TZ","O-6PPNB0K5","P-K3MNXYJP","C-QHVTMLQ0","326.16","1","merchant__electronics","387.36","2021-10-18 22:56:07","2021-10-18 22:56:07"
"R-EQUVFRLI","O-TOYT5W8R","P-K0PCR4CC","C-XDFH9WQA","121.79","5","merchant__electronics","238.32","2021-10-19 05:31:35","2021-10-19 05:31:35"
"R-CVLQPLZ5","O-HNQCC401","P-SIC3YOWO","C-FVF2T45P","434.2","2","merchant__electronics","341.58","2021-10-19 12:11:01","2021-10-19 12:11:01"
"R-Y5120GRB","O-K70ZJPNM","P-7VP9BGIN","C-RVJ9C0J2","832.01","1","merchant__bigboxretailer","868.37","2021-10-19 13:39:27","2021-10-19 13:39:27"
"R-ZFJ8ERFE","O-ELVBED7M","P-9IQDJPW2","C-PBUIAPSO","248.19","1","merchant__bigboxretailer","558.43","2021-10-19 15:25:03","2021-10-19 15:25:03"
"R-3RKMZGCR","O-EDEJA1HO","P-0ZZYT3W4","C-P2KE1WTK","72.29","1","merchant__electronics","474.48","2021-10-19 17:11:08","2021-10-19 17:11:08"
"R-TKIV0PHV","O-86L9S5VQ","P-9LJ8LJXI","C-WR6KSWF0","137.25","7","merchant__bigboxretailer","296.95","2021-10-19 17:51:14","2021-10-19 17:51:14"
"R-H2DERQY7","O-58UZ1QEU","P-1EQN9HY7","C-TSJ17DKN","183.12","5","merchant__electronics","347.11","2021-10-19 18:13:18","2021-10-19 18:13:18"
"R-7LKI2087","O-EDEJA1HO","P-YRENW3K6","C-P2KE1WTK","397.77","4","merchant__electronics","535.94","2021-10-19 18:34:22","2021-10-19 18:34:22"
"R-89F2G3TC","O-8SRC38O1","P-1BDW9KUY","C-X7BLTYFM","506.12","6","merchant__bigboxretailer","593.32","2021-10-19 20:08:06","2021-10-19 20:08:06"
"R-RFWQQQSY","O-Z1XC1NR7","P-J7Z2EX8J","C-AWQQXJR1","104.19","9","merchant__electronics","182.94","2021-10-19 22:00:03","2021-10-19 22:00:03"
"R-Z1KLCU1H","O-3UQ71KSL","P-ZGQE0EX9","C-E42N0TRQ","173.98","2","merchant__electronics","494.81","2021-10-19 22:36:58","2021-10-19 22:36:58"
"R-9ZXGZE9Q","O-6PPNB0K5","P-TXJKCDC5","C-QHVTMLQ0","90.12","9","merchant__electronics","115.73","2021-10-20 07:08:57","2021-10-20 07:08:57"
"R-GE3VX034","O-N0K477EV","P-T3C56OVK","C-AGL95WOL","366.11","1","merchant__bigboxretailer","418.23","2021-10-20 12:08:23","2021-10-20 12:08:23"
"R-FFYD9W59","O-BYCHJEOL","P-B1M0SSDH","C-K9CD5WT6","409.46","10","merchant__electronics","371.78","2021-10-20 14:25:17","2021-10-20 14:25:17"
"R-XB2T4GJG","O-58UZ1QEU","P-K3MNXYJP","C-TSJ17DKN","13.2","7","merchant__electronics","147.64","2021-10-20 14:38:54","2021-10-20 14:38:54"
"R-BK1CIVCA","O-PZPSP15C","P-GK1K2NK8","C-DZ0YW8NC","506.29","9","merchant__bigboxretailer","875.81","2021-10-20 15:41:58","2021-10-20 15:41:58"
"R-13MY26XN","O-ELVBED7M","P-6Q263243","C-PBUIAPSO","132.89","7","merchant__bigboxretailer","155.11","2021-10-20 17:10:53","2021-10-20 17:10:53"
"R-XS65M7JV","O-YDCGONID","P-Q1X1RP1Z","C-1BVLBQOD","258.46","8","merchant__electronics","254.31","2021-10-20 17:59:09","2021-10-20 17:59:09"
"R-6VH1J2XL","O-L6JNKIJ1","P-MUOEMX4R","C-DC05PY7I","18.58","8","merchant__clothing","60.12","2021-10-20 19:58:26","2021-10-20 19:58:26"
"R-AVAC9SO8","O-VZFF3KSN","P-LDPRP77V","C-T70D201S","31.01","9","merchant__electronics","128.1","2021-10-20 22:25:18","2021-10-20 22:25:18"
"R-65VPNQ6T","O-6PPNB0K5","P-Q1X1RP1Z","C-QHVTMLQ0","287.16","9","merchant__electronics","292.9","2021-10-20 22:32:58","2021-10-20 22:32:58"
"R-RSYC2FMQ","O-TOYT5W8R","P-K3MNXYJP","C-XDFH9WQA","145.72","2","merchant__electronics","202.74","2021-10-21 03:14:35","2021-10-21 03:14:35"
"R-LWPW6T3B","O-FJ51ITWH","P-LDPRP77V","C-FBAOCWBZ","142.3","2","merchant__electronics","162.5","2021-10-21 11:39:21","2021-10-21 11:39:21"
"R-YQTLH60Z","O-G1SRSWX8","P-O18FAMWA","C-HII4OXFS","475.67","4","merchant__electronics","540.76","2021-10-21 18:01:06","2021-10-21 18:01:06"
"R-K7KHJB0E","O-BM02O12H","P-G1IT20AC","C-D399KBAZ","115.27","10","merchant__bigboxretailer","300.59","2021-10-21 19:00:42","2021-10-21 19:00:42"
"R-3XFKXMNK","O-9T7X8QXL","P-J7Z2EX8J","C-LHGYMQK3","68.8","4","merchant__electronics","165.15","2021-10-21 19:30:49","2021-10-21 19:30:49"
"R-H5L1QJI4","O-N8E0UBBN","P-GK1K2NK8","C-TB4Z980D","238.57","3","merchant__bigboxretailer","520.26","2021-10-21 20:41:19","2021-10-21 20:41:19"
"R-MOMF8NYW","O-16HX78HC","P-FUVYRAZC","C-QJF8QTO4","369.87","1","merchant__electronics","430.58","2021-10-21 22:07:07","2021-10-21 22:07:07"
"R-PA1CCDT6","O-IRH4ERPQ","P-B1M0SSDH","C-OWOIEH4E","23.46","7","merchant__electronics","124.71","2021-10-21 22:21:49","2021-10-21 22:21:49"
"R-0QECELNB","O-VZFF3KSN","P-0ZZYT3W4","C-T70D201S","157.74","3","merchant__electronics","455.73","2021-10-21 22:22:10","2021-10-21 22:22:10"
"R-O8820SEA","O-O3QSJ61F","P-4CTM9S8S","C-Z2RGIJ3H","311.93","10","merchant__clothing","869.83","2021-10-22 06:15:53","2021-10-22 06:15:53"
"R-1T0I208H","O-JYUJGGDI","P-Q61CBJBH","C-WP6QQGYE","8.98","10","merchant__electronics","45.58","2021-10-22 09:37:21","2021-10-22 09:37:21"
"R-GVBDYD8P","O-ELVBED7M","P-Q61CBJBH","C-PBUIAPSO","102.18","2","merchant__bigboxretailer","84.51","2021-10-22 10:47:00","2021-10-22 10:47:00"
"R-8UZP4PUI","O-G4HHIXY3","P-FUVYRAZC","C-5GU1C6EV","731.78","7","merchant__electronics","575.79","2021-10-22 11:41:11","2021-10-22 11:41:11"
"R-3O4EF11T","O-US3VWKH5","P-YRENW3K6","C-A3HTJSV0","87.33","1","merchant__electronics","90.28","2021-10-22 11:46:05","2021-10-22 11:46:05"
"R-UCR5HBAC","O-16HX78HC","P-1EQN9HY7","C-QJF8QTO4","696.76","10","merchant__electronics","790.19","2021-10-22 13:50:58","2021-10-22 13:50:58"
"R-78PZ3XHK","O-USUYTYF5","P-7VP9BGIN","C-81RBF13Q","201.6","10","merchant__bigboxretailer","282.14","2021-10-22 15:59:52","2021-10-22 15:59:52"
"R-ETTGWNBU","O-QZ8I648E","P-OM82D4RX","C-0MIP8A2B","369.36","9","merchant__bigboxretailer","507.81","2021-10-22 16:20:27","2021-10-22 16:20:27"
"R-UHDHT1K9","O-44NDFBMJ","P-FSO5WD5T","C-D85TZ6KN","456.29","1","merchant__electronics","668.42","2021-10-22 16:51:47","2021-10-22 16:51:47"
"R-K8MEJJ6A","O-MTY8W41E","P-G6WRY6RD","C-3LPVU4UN","142.18","5","merchant__electronics","145.47","2021-10-22 16:53:27","2021-10-22 16:53:27"
"R-UIOWMSO2","O-U5YTEM1F","P-1EQN9HY7","C-RRUSHH2L","5.41","1","merchant__bigboxretailer","81.73","2021-10-22 17:17:39","2021-10-22 17:17:39"
"R-97KOKLNR","O-VZFF3KSN","P-ZGQE0EX9","C-T70D201S","143.34","10","merchant__electronics","724.93","2021-10-22 17:20:26","2021-10-22 17:20:26"
"R-Q0Z2852T","O-FJ51ITWH","P-K0PCR4CC","C-FBAOCWBZ","122.25","9","merchant__electronics","132.66","2021-10-22 18:32:57","2021-10-22 18:32:57"
