"RETURN_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","RETURN_UNIT_COST","RETURN_UNIT_QUANTITY","WDF__CLIENT_ID","RETURN_UNIT_PAID_AMOUNT","DATE","RETURN_DATE"
"R-3XOAYYH0","O-9RQXXE2L","P-NMXYS1B1","C-DIRIXJ59","324.31","10","merchant__electronics","881.5799999999999","2021-08-21 10-41-13","2021-08-21 10-41-13"
"R-KNKHM1VO","O-ZWFAUDQV","P-AQO84D48","C-EWRD8Q9X","65.74","9","merchant__electronics","606.48","2021-08-21 12-04-27","2021-08-21 12-04-27"
"R-8UFEUDSH","O-FDIHA4XW","P-WY5JAPIB","C-4CB5I2FM","135.71","5","merchant__electronics","90.29","2021-08-21 14-55-14","2021-08-21 14-55-14"
"R-72YJNBPY","O-1UACEOJR","P-YIORMD3E","C-JP63SOB9","19.77","5","merchant__electronics","71.8","2021-08-21 15-49-37","2021-08-21 15-49-37"
"R-OKPIWB6B","O-9PC0XYVF","P-THIK9F1X","C-HY5O1EDS","427.44","2","merchant__bigboxretailer","731.29","2021-08-21 15-55-18","2021-08-21 15-55-18"
"R-73VFQOOD","O-XU1MXN04","P-CHYU4ZJI","C-VHZQ4OK1","493.99","6","merchant__bigboxretailer","536.12","2021-08-21 21-28-41","2021-08-21 21-28-41"
"R-IP0PF61Z","O-ZWFAUDQV","P-0PXKVG0N","C-EWRD8Q9X","2.45","8","merchant__electronics","2.01","2021-08-22 00-24-08","2021-08-22 00-24-08"
"R-Z9TPO517","O-ZJI9CZC3","P-94L9CM43","C-CD652RJM","51.87","6","merchant__electronics","642.63","2021-08-22 03-38-19","2021-08-22 03-38-19"
"R-6ORZ97VR","O-FDIHA4XW","P-94L9CM43","C-4CB5I2FM","421.74","7","merchant__electronics","484.84","2021-08-22 05-21-05","2021-08-22 05-21-05"
"R-SAF8JJ0P","O-GC60O8SN","P-52H742IC","C-KYM65VLP","114.11","6","merchant__electronics","157.63","2021-08-22 06-18-03","2021-08-22 06-18-03"
"R-5T8JLTYM","O-AR7XJU8C","P-3FM1TBGC","C-LUYL9D6J","8.48","7","merchant__electronics","98.18","2021-08-22 08-22-34","2021-08-22 08-22-34"
"R-WGTA4R93","O-UEQ55NAU","P-YJD7ZFQ2","C-08JY1FIH","89.82","1","merchant__bigboxretailer","131.46999999999997","2021-08-22 15-34-34","2021-08-22 15-34-34"
"R-KWZEETPE","O-AW1RP5R3","P-V8ZAOFH6","C-7ZMSYYJV","705.17","5","merchant__electronics","469.8500000000001","2021-08-22 16-36-09","2021-08-22 16-36-09"
"R-A318IGZA","O-N65K42ER","P-HNK5Z07P","C-QACV9EYV","173.5","7","merchant__clothing","175.99","2021-08-22 17-04-43","2021-08-22 17-04-43"
"R-UZ6G7O9W","O-OE5KC10M","P-YTLNZJKP","C-UVJOIOV0","269.42","1","merchant__bigboxretailer","293.87","2021-08-22 18-22-46","2021-08-22 18-22-46"
"R-N95EQ3SV","O-52OZ82MB","P-BDUFVBWI","C-4CB5I2FM","398.42","3","merchant__electronics","818.29","2021-08-23 07-16-23","2021-08-23 07-16-23"
"R-4GTLW8DC","O-GOBVRNIS","P-94L9CM43","C-KCBFXGPM","86.97","10","merchant__electronics","472.94","2021-08-23 11-04-56","2021-08-23 11-04-56"
"R-XGCHHU1O","O-143QGE17","P-7ACL50TZ","C-4CB5I2FM","11.45","2","merchant__electronics","155.45000000000002","2021-08-23 11-23-59","2021-08-23 11-23-59"
"R-T3LASHJB","O-LFNMBREU","P-YJD7ZFQ2","C-Q1SGVDSW","78.6","7","merchant__bigboxretailer","134.98","2021-08-23 12-10-13","2021-08-23 12-10-13"
"R-NWIYQPNZ","O-DNTUVSMG","P-0PXKVG0N","C-QDI6RVDF","148.17","1","merchant__electronics","287.34","2021-08-23 12-44-54","2021-08-23 12-44-54"
"R-8TSB5EQ4","O-45DI69RO","P-SOZUA4Z4","C-IBM041NS","3.05","1","merchant__clothing","190.5","2021-08-23 14-00-51","2021-08-23 14-00-51"
"R-8GT4K1J0","O-VB07EYIF","P-64SCMZTI","C-3QQBL4SD","739.13","5","merchant__electronics","539.3700000000001","2021-08-23 21-26-17","2021-08-23 21-26-17"
"R-67LKEXAU","O-B3HH3V4O","P-AQO84D48","C-HHWTWE1G","628.1","7","merchant__electronics","432.44999999999993","2021-08-23 21-32-44","2021-08-23 21-32-44"
"R-UVECRIV2","O-143QGE17","P-NMXYS1B1","C-4CB5I2FM","258.26","2","merchant__electronics","452.5","2021-08-24 02-58-35","2021-08-24 02-58-35"
"R-7VMNY5MS","O-6UVBI90L","P-IPWZHS6N","C-PK8PMGDJ","168.51","5","merchant__electronics","332.26","2021-08-24 07-38-34","2021-08-24 07-38-34"
"R-5CXT8DFS","O-G05R4WVF","P-7ACL50TZ","C-YEY9YW5A","480.01","5","merchant__electronics","524.4599999999999","2021-08-24 10-43-27","2021-08-24 10-43-27"
"R-2QJA18K3","O-P5JT2XDJ","P-EYKEOJCJ","C-X5R1YRWJ","8.17","7","merchant__bigboxretailer","266.26","2021-08-24 11-24-18","2021-08-24 11-24-18"
"R-MEUCUOYE","O-AW1RP5R3","P-T4J5SPDH","C-7ZMSYYJV","311.46","2","merchant__electronics","558.98","2021-08-24 20-01-33","2021-08-24 20-01-33"
"R-1FSFMUAZ","O-GTHJ8HX9","P-0TWSXI4N","C-XSAQUOCX","239.89","4","merchant__bigboxretailer","300.87","2021-08-25 07-43-08","2021-08-25 07-43-08"
"R-EUHTZ6Z8","O-4KJOQB3R","P-5XCG0UTE","C-1NDWJ2OL","8.93","7","merchant__bigboxretailer","182.8","2021-08-25 09-32-10","2021-08-25 09-32-10"
"R-TVDED0L3","O-VNN8NSNR","P-LJF6JW34","C-D0R5VHLI","59.21","5","merchant__electronics","74.93","2021-08-25 18-38-04","2021-08-25 18-38-04"
"R-NZBFQYE2","O-KGVVZ3E2","P-BTB8ZRXC","C-6WWE1UMV","167.0","7","merchant__bigboxretailer","356.29","2021-08-26 11-54-19","2021-08-26 11-54-19"
"R-617MEW9Q","O-DMSX8VPS","P-BCYDQQFM","C-VHWS6KR6","175.66","6","merchant__electronics","137.6","2021-08-26 13-36-18","2021-08-26 13-36-18"
"R-VDID0XIB","O-FV1Z8RXA","P-2L8EOTAT","C-QP2BQVHI","49.1","9","merchant__clothing","167.29","2021-08-26 22-34-46","2021-08-26 22-34-46"
"R-391IRDY8","O-1UACEOJR","P-HHU53P7N","C-JP63SOB9","755.26","5","merchant__electronics","563.54","2021-08-27 04-54-38","2021-08-27 04-54-38"
"R-B3X2DSIX","O-BXOAL9GV","P-2L8EOTAT","C-R536BGNB","494.02","10","merchant__clothing","262.73","2021-08-27 13-23-06","2021-08-27 13-23-06"
"R-A02NKOCR","O-HVBP1BRX","P-NKUV88W1","C-9I5Y0O98","636.93","4","merchant__clothing","868.3","2021-08-27 13-54-21","2021-08-27 13-54-21"
"R-9WI2WGKJ","O-C20PNI2P","P-V8ZAOFH6","C-VK4KX08H","211.27","2","merchant__electronics","872.42","2021-08-27 18-43-36","2021-08-27 18-43-36"
"R-VIBV3EDW","O-4US5DCL8","P-YIORMD3E","C-ZXDWCI7K","5.24","8","merchant__electronics","318.03000000000003","2021-08-27 18-51-57","2021-08-27 18-51-57"
"R-4O6TCIPU","O-UEQ55NAU","P-T19LH1W3","C-08JY1FIH","47.44","8","merchant__bigboxretailer","362.03999999999996","2021-08-28 01-42-31","2021-08-28 01-42-31"
"R-OBCLSJDK","O-143QGE17","P-AQO84D48","C-4CB5I2FM","34.9","5","merchant__electronics","169.71","2021-08-28 08-50-20","2021-08-28 08-50-20"
"R-RW17QSVI","O-52OZ82MB","P-52H742IC","C-4CB5I2FM","55.28","8","merchant__electronics","298.2","2021-08-28 08-56-14","2021-08-28 08-56-14"
"R-O4HULLLH","O-H4ZA8XN4","P-3HV9D2NY","C-NZQRIYYV","158.74","4","merchant__clothing","139.38000000000002","2021-08-28 11-38-59","2021-08-28 11-38-59"
"R-JSTCC0DI","O-DT57FD1U","P-AIRC58HA","C-XOYSQ3HS","621.15","3","merchant__clothing","600.27","2021-08-28 22-02-29","2021-08-28 22-02-29"
"R-PFNF8B9O","O-G1C8IMF1","P-RDJI9T9F","C-4XS8DAWC","532.72","4","merchant__clothing","485.84","2021-08-28 23-00-22","2021-08-28 23-00-22"
"R-D0QLFHTN","O-LFNMBREU","P-WTY27OZL","C-Q1SGVDSW","306.73","3","merchant__bigboxretailer","242.7","2021-08-29 02-27-39","2021-08-29 02-27-39"
"R-OSE035NP","O-DPIJDG1T","P-64SCMZTI","C-MFXJKCWF","72.94","5","merchant__electronics","520.45","2021-08-29 04-38-32","2021-08-29 04-38-32"
"R-3V1H07SR","O-DNTUVSMG","P-AQO84D48","C-QDI6RVDF","39.44","4","merchant__electronics","61.23","2021-08-29 09-09-30","2021-08-29 09-09-30"
"R-IZQ0WAQ8","O-AM4QP3H8","P-97ETQLGE","C-2T74PK28","46.74","7","merchant__electronics","64.10999999999999","2021-08-30 07-58-34","2021-08-30 07-58-34"
"R-71P2OJ42","O-HVBP1BRX","P-2L8EOTAT","C-9I5Y0O98","86.69","10","merchant__clothing","187.72000000000003","2021-08-30 13-40-57","2021-08-30 13-40-57"
"R-9YELQX1H","O-DPIJDG1T","P-IPWZHS6N","C-MFXJKCWF","427.84","4","merchant__electronics","289.08000000000004","2021-08-30 16-08-40","2021-08-30 16-08-40"
"R-8VWNASLQ","O-J8YITFUL","P-512NIRCS","C-J2WAQMTJ","103.01","7","merchant__electronics","154.23999999999998","2021-08-30 17-39-23","2021-08-30 17-39-23"
"R-PHC3DM99","O-OOLKG3XT","P-94L9CM43","C-HHWTWE1G","408.33","4","merchant__electronics","618.16","2021-08-30 19-19-19","2021-08-30 19-19-19"
"R-2L53JHRX","O-52OZ82MB","P-512NIRCS","C-4CB5I2FM","12.14","8","merchant__electronics","41.69","2021-08-30 23-18-12","2021-08-30 23-18-12"
"R-XNQ5A47R","O-HKXM9BKL","P-V8ZAOFH6","C-Q3H5E3PV","703.5","4","merchant__electronics","531.4000000000001","2021-08-30 23-29-12","2021-08-30 23-29-12"
"R-XDOY46SS","O-6FWHMCSO","P-NMXYS1B1","C-S28DHE17","74.36","9","merchant__electronics","444.15999999999997","2021-08-31 00-21-38","2021-08-31 00-21-38"
"R-QBYZHWX6","O-HVBP1BRX","P-69DZ5V1V","C-9I5Y0O98","101.52","3","merchant__clothing","541.73","2021-08-31 07-21-57","2021-08-31 07-21-57"
"R-XJN692Y5","O-TS1O38CL","P-SB16AJCQ","C-WCW22D07","659.55","6","merchant__electronics","474.35","2021-08-31 10-55-35","2021-08-31 10-55-35"
"R-QIPA2K4N","O-VB07EYIF","P-7USROXUH","C-3QQBL4SD","4.42","7","merchant__electronics","31.359999999999996","2021-08-31 12-14-19","2021-08-31 12-14-19"
"R-QO518O6E","O-HKXM9BKL","P-WY5JAPIB","C-Q3H5E3PV","5.68","8","merchant__electronics","22.69","2021-08-31 13-45-09","2021-08-31 13-45-09"
"R-8V26XPE4","O-G1C8IMF1","P-R7UAOX99","C-4XS8DAWC","9.08","3","merchant__clothing","184.12","2021-09-01 00-06-20","2021-09-01 00-06-20"
"R-P7VZO7F0","O-J8B5GR1T","P-HHU53P7N","C-8YVUAEWU","30.12","5","merchant__electronics","252.35999999999999","2021-09-01 00-26-47","2021-09-01 00-26-47"
"R-PH54PN62","O-AM4QP3H8","P-7ACL50TZ","C-2T74PK28","2.24","3","merchant__electronics","19.73","2021-09-01 05-57-30","2021-09-01 05-57-30"
"R-UI1I4XV7","O-0I46UCG0","P-XAYNR0T6","C-DT3EB61W","219.72","7","merchant__bigboxretailer","306.64","2021-09-01 08-16-35","2021-09-01 08-16-35"
"R-BF7NMZBW","O-C20PNI2P","P-97ETQLGE","C-VK4KX08H","24.81","2","merchant__electronics","37.79","2021-09-01 08-48-04","2021-09-01 08-48-04"
"R-SI374V09","O-S5EN1WGG","P-B15KLNVG","C-CJ311ZUP","75.5","2","merchant__electronics","638.5899999999999","2021-09-01 19-56-42","2021-09-01 19-56-42"
"R-IQCWD29B","O-N7LTTWDN","P-7ACL50TZ","C-2MC6CGEK","76.18","9","merchant__electronics","102.7","2021-09-02 03-12-04","2021-09-02 03-12-04"
"R-WK74YB3G","O-OOLKG3XT","P-512NIRCS","C-HHWTWE1G","296.8","7","merchant__electronics","756.33","2021-09-02 12-46-09","2021-09-02 12-46-09"
"R-QSUMGLSM","O-17FVVAH7","P-NMXYS1B1","C-ZDUNT1NL","771.87","3","merchant__electronics","475.7","2021-09-02 17-19-13","2021-09-02 17-19-13"
"R-WF1YPKSG","O-OMALPFJO","P-MJY1ONE3","C-SD2ZYMR9","281.91","10","merchant__clothing","202.32000000000002","2021-09-02 19-41-18","2021-09-02 19-41-18"
"R-HMOGD9R7","O-LHXTMXKA","P-NMXYS1B1","C-XEWYEC5Q","105.83","6","merchant__electronics","280.12","2021-09-02 22-49-56","2021-09-02 22-49-56"
"R-8JLWXY98","O-IZRA4GSI","P-5XCG0UTE","C-25WTZ0N2","318.66","3","merchant__bigboxretailer","449.97","2021-09-02 23-43-55","2021-09-02 23-43-55"
"R-N9DPOXOZ","O-R3DNLA38","P-97ETQLGE","C-Y6SSCWTJ","401.34","10","merchant__electronics","452.47999999999996","2021-09-03 07-38-00","2021-09-03 07-38-00"
"R-EUYHTY1F","O-41P1WAMK","P-8IYNUHBN","C-NJXNZ6K0","127.85","9","merchant__electronics","89.25999999999999","2021-09-03 19-54-37","2021-09-03 19-54-37"
"R-ERG660UD","O-8P2QMO16","P-W0J8NFFN","C-7PAND72I","91.04","3","merchant__electronics","95.0","2021-09-03 21-01-02","2021-09-03 21-01-02"
"R-IHKWCWQ7","O-HKXM9BKL","P-B15KLNVG","C-Q3H5E3PV","79.54","10","merchant__electronics","64.26","2021-09-03 22-31-06","2021-09-03 22-31-06"
"R-EZJEWWZ8","O-EB1CO0T9","P-T4J5SPDH","C-PZ2DIETP","259.0","3","merchant__electronics","188.63000000000002","2021-09-04 09-30-33","2021-09-04 09-30-33"
"R-QK14TZ9K","O-T4WZWZ8A","P-3FM1TBGC","C-JY8834V9","74.05","3","merchant__electronics","80.17","2021-09-04 10-05-29","2021-09-04 10-05-29"
"R-A6RFCFYJ","O-WRV7T36W","P-TCM30JSA","C-J2QWU2MG","93.67","6","merchant__electronics","848.31","2021-09-04 17-23-39","2021-09-04 17-23-39"
"R-A3P2G171","O-LHXTMXKA","P-94L9CM43","C-XEWYEC5Q","83.36","4","merchant__electronics","214.85999999999999","2021-09-04 18-55-45","2021-09-04 18-55-45"
"R-TAS0WT5F","O-BXOAL9GV","P-HNK5Z07P","C-R536BGNB","603.94","6","merchant__clothing","534.0699999999999","2021-09-04 22-16-55","2021-09-04 22-16-55"
"R-Q1RBUQQX","O-URQE6525","P-BCYDQQFM","C-13EG7Y9J","569.38","4","merchant__electronics","530.67","2021-09-04 23-44-49","2021-09-04 23-44-49"
"R-WXCT34Q1","O-6FWHMCSO","P-B15KLNVG","C-S28DHE17","218.66","1","merchant__electronics","262.81","2021-09-05 01-59-20","2021-09-05 01-59-20"
"R-TL7GIZ1M","O-3TFMYORT","P-V8ZAOFH6","C-B8C8FFF0","558.61","8","merchant__electronics","559.1800000000001","2021-09-05 06-59-18","2021-09-05 06-59-18"
"R-OJ6XLFRF","O-41P1WAMK","P-TCM30JSA","C-NJXNZ6K0","177.64","8","merchant__electronics","149.13","2021-09-05 09-26-49","2021-09-05 09-26-49"
"R-YTBJKQNI","O-89XOMK0T","P-NMXYS1B1","C-LW8093VB","582.54","7","merchant__electronics","640.03","2021-09-05 15-54-28","2021-09-05 15-54-28"
"R-CWEA5ST2","O-OOLKG3XT","P-TCM30JSA","C-HHWTWE1G","343.21","3","merchant__electronics","816.55","2021-09-05 16-28-56","2021-09-05 16-28-56"
"R-V99EXRH7","O-WRV7T36W","P-94L9CM43","C-J2QWU2MG","59.22","5","merchant__electronics","181.89","2021-09-05 21-52-52","2021-09-05 21-52-52"
"R-6EQDB884","O-ZQQGRSD8","P-V8ZAOFH6","C-8HT387FZ","85.64","10","merchant__electronics","611.07","2021-09-06 05-40-21","2021-09-06 05-40-21"
"R-J9KRASKI","O-0I2ID3WR","P-B15KLNVG","C-TR3883N1","320.85","7","merchant__electronics","396.76","2021-09-06 07-25-08","2021-09-06 07-25-08"
"R-K3XQBW8N","O-V2UCIT16","P-5EY3QHB8","C-E8T6NO5C","254.1","3","merchant__electronics","358.15000000000003","2021-09-06 09-06-48","2021-09-06 09-06-48"
"R-4MX1VXQE","O-RUSPU8BV","P-HHR04158","C-8FKYMO9B","330.41","6","merchant__bigboxretailer","263.37","2021-09-06 09-10-00","2021-09-06 09-10-00"
"R-QMIEQDRE","O-7884I10G","P-A8O48KV0","C-V4748BQY","63.73","7","merchant__bigboxretailer","705.8100000000001","2021-09-06 22-44-24","2021-09-06 22-44-24"
"R-XHWU32Z5","O-WRV7T36W","P-52H742IC","C-J2QWU2MG","80.92","4","merchant__electronics","348.69","2021-09-07 08-02-29","2021-09-07 08-02-29"
"R-T6STB8IT","O-Z2URQO4Y","P-FZ66BFMY","C-L6XSY28P","334.53","8","merchant__bigboxretailer","293.07","2021-09-07 09-26-50","2021-09-07 09-26-50"
"R-LO9YN0UV","O-ZQQGRSD8","P-52H742IC","C-8HT387FZ","238.25","3","merchant__electronics","625.68","2021-09-07 14-32-18","2021-09-07 14-32-18"
"R-NCSFOVBI","O-ZQQGRSD8","P-7H5D464H","C-8HT387FZ","90.74","6","merchant__electronics","713.45","2021-09-07 15-27-29","2021-09-07 15-27-29"
"R-DBJWMM21","O-VUCUFJBL","P-BCYDQQFM","C-1UX9XKBB","93.22","4","merchant__electronics","179.40000000000003","2021-09-07 19-45-27","2021-09-07 19-45-27"
"R-GE4MYN6X","O-HSQZ2M9M","P-IPWZHS6N","C-8Q8PEESC","101.2","4","merchant__electronics","491.24000000000007","2021-09-08 10-25-11","2021-09-08 10-25-11"
"R-LAWIWESB","O-RLXEZ4S9","P-0TWSXI4N","C-6MAGN3TU","23.36","1","merchant__bigboxretailer","511.99","2021-09-08 13-04-38","2021-09-08 13-04-38"
"R-07V8FF32","O-LHXTMXKA","P-BDUFVBWI","C-XEWYEC5Q","20.01","10","merchant__electronics","26.83","2021-09-08 15-34-36","2021-09-08 15-34-36"
"R-DVZIZGZ9","O-UNID274E","P-3FM1TBGC","C-X5Y1VGM8","20.94","2","merchant__electronics","243.48999999999998","2021-09-09 08-21-29","2021-09-09 08-21-29"
"R-WJVF3VKI","O-C4UWQK83","P-BBEXUP0N","C-2VWP20UG","86.96","9","merchant__bigboxretailer","106.08","2021-09-09 10-11-18","2021-09-09 10-11-18"
"R-5HB28ZX0","O-T4WZWZ8A","P-7Y4K14EN","C-JY8834V9","383.99","4","merchant__electronics","430.88","2021-09-09 10-40-54","2021-09-09 10-40-54"
"R-OAGHR7NS","O-E1M6GSWU","P-MJY1ONE3","C-D2ASO55L","253.45","6","merchant__clothing","383.45000000000005","2021-09-09 11-43-17","2021-09-09 11-43-17"
"R-YAV6BHMQ","O-XDKVTSKY","P-94L9CM43","C-59CP3MO0","364.21","4","merchant__electronics","335.21999999999997","2021-09-09 21-01-26","2021-09-09 21-01-26"
"R-N5S3YE63","O-V4BRX4B9","P-64SCMZTI","C-JX5AO5HZ","554.56","3","merchant__electronics","656.4","2021-09-09 21-07-10","2021-09-09 21-07-10"
"R-BCNAHR2X","O-XD4NC824","P-NMXYS1B1","C-D0R5VHLI","602.85","4","merchant__electronics","394.54999999999995","2021-09-10 07-20-32","2021-09-10 07-20-32"
"R-ZWWHV2GV","O-DNUPU5Z9","P-VDSPK6RN","C-P5K0CEZY","28.31","2","merchant__clothing","670.1899999999999","2021-09-10 13-02-17","2021-09-10 13-02-17"
"R-W4YF7250","O-RAQKJXWF","P-7Y4K14EN","C-IR92QZPT","27.85","3","merchant__electronics","132.62","2021-09-10 13-25-19","2021-09-10 13-25-19"
"R-OL9NLS17","O-ZI00HFGL","P-B02X502R","C-29T8QYG9","167.28","5","merchant__clothing","262.79","2021-09-10 13-40-09","2021-09-10 13-40-09"
"R-XFQ0RPQE","O-URQE6525","P-2U6BJ11K","C-13EG7Y9J","39.17","8","merchant__electronics","104.13","2021-09-10 14-34-20","2021-09-10 14-34-20"
"R-93SB2YYX","O-HDOJ69LD","P-T19LH1W3","C-834PP2ZY","88.55","6","merchant__bigboxretailer","59.989999999999995","2021-09-10 16-09-46","2021-09-10 16-09-46"
"R-MX8AYPK1","O-UEKKGOZL","P-W0J8NFFN","C-2308HI9A","119.03","6","merchant__electronics","485.74","2021-09-10 16-26-49","2021-09-10 16-26-49"
"R-1BV8HSPN","O-7884I10G","P-V31BEYOD","C-V4748BQY","351.87","1","merchant__bigboxretailer","504.65999999999997","2021-09-10 16-28-39","2021-09-10 16-28-39"
"R-KKPBZ9YJ","O-NOC1IK6Y","P-TCM30JSA","C-RFB5SCPP","73.81","8","merchant__electronics","87.8","2021-09-10 23-01-47","2021-09-10 23-01-47"
"R-FV5UMZIU","O-RUSPU8BV","P-BTB8ZRXC","C-8FKYMO9B","856.74","9","merchant__bigboxretailer","907.79","2021-09-10 23-54-06","2021-09-10 23-54-06"
"R-77SVDLSW","O-YC5DLXMO","P-B15KLNVG","C-NR6PG7B9","83.0","5","merchant__electronics","140.25","2021-09-11 00-10-45","2021-09-11 00-10-45"
"R-9WJCLLW0","O-DSYCP7NK","P-XAYNR0T6","C-Z7GVWDAD","186.49","1","merchant__bigboxretailer","480.34000000000003","2021-09-11 04-14-41","2021-09-11 04-14-41"
"R-PYL8IY11","O-NOC1IK6Y","P-7H5D464H","C-RFB5SCPP","214.87","2","merchant__electronics","621.87","2021-09-11 08-09-05","2021-09-11 08-09-05"
"R-OY57MCMQ","O-H5LIDFZJ","P-AZL6GCEJ","C-6B6WJJ3N","908.58","10","merchant__clothing","907.63","2021-09-11 11-05-32","2021-09-11 11-05-32"
"R-NRYVNP1R","O-FMGLYIQO","P-T19LH1W3","C-YTE9D8EJ","72.75","6","merchant__bigboxretailer","110.82000000000001","2021-09-11 11-56-36","2021-09-11 11-56-36"
"R-AKOLQ71C","O-NC8OFRJ6","P-HGFKTM66","C-93ENXIUE","100.28","7","merchant__clothing","611.6099999999999","2021-09-11 14-00-50","2021-09-11 14-00-50"
"R-PRGV06ZQ","O-H5LIDFZJ","P-74LS3MQB","C-6B6WJJ3N","105.19","9","merchant__clothing","113.14999999999999","2021-09-11 20-47-29","2021-09-11 20-47-29"
"R-LKXPDOP9","O-EJGOZ2JR","P-1QIE7O8G","C-7U1TGGMV","173.28","5","merchant__bigboxretailer","559.0","2021-09-11 21-56-32","2021-09-11 21-56-32"
"R-62S0SF1M","O-V4BRX4B9","P-W0J8NFFN","C-JX5AO5HZ","121.67","10","merchant__electronics","153.35","2021-09-12 06-22-52","2021-09-12 06-22-52"
"R-HZMBGMLP","O-ZQLJYE35","P-EYKEOJCJ","C-NAUDHLIX","273.27","8","merchant__bigboxretailer","203.24999999999997","2021-09-12 12-11-19","2021-09-12 12-11-19"
"R-2KH76MAN","O-V2UCIT16","P-7USROXUH","C-E8T6NO5C","156.35","3","merchant__electronics","230.43","2021-09-12 12-12-16","2021-09-12 12-12-16"
"R-2UM4VOYL","O-LLNMZDZM","P-JJCPYV91","C-LXGKAYSD","304.9","1","merchant__bigboxretailer","395.72999999999996","2021-09-12 14-04-10","2021-09-12 14-04-10"
"R-FQ3Z79M5","O-F3XEWPYY","P-8IVS3X5D","C-YQ8IB0XA","79.45","2","merchant__bigboxretailer","92.65","2021-09-12 16-52-15","2021-09-12 16-52-15"
"R-XSKV4EWF","O-UEQRY7RL","P-BY801X6C","C-4LGBV6Y2","176.2","5","merchant__clothing","315.45","2021-09-12 21-03-02","2021-09-12 21-03-02"
"R-JMEFRLAD","O-V2UCIT16","P-WY5JAPIB","C-E8T6NO5C","4.21","8","merchant__electronics","21.15","2021-09-13 06-27-39","2021-09-13 06-27-39"
"R-2UF0JLO0","O-NC8OFRJ6","P-SLGIKFKK","C-93ENXIUE","354.51","8","merchant__clothing","448.11","2021-09-13 08-35-15","2021-09-13 08-35-15"
"R-H1YEQ7F3","O-PTJBBPI2","P-V31BEYOD","C-Z8MSTMLY","197.81","7","merchant__bigboxretailer","158.46999999999997","2021-09-13 20-46-13","2021-09-13 20-46-13"
"R-T32Z7MSC","O-JAK90P9Q","P-YIORMD3E","C-GK0GXU9L","67.91","1","merchant__electronics","64.48","2021-09-13 22-06-10","2021-09-13 22-06-10"
"R-MO1OEQYJ","O-RQUP5J3T","P-WY5JAPIB","C-2C4B2YXM","319.9","4","merchant__electronics","494.61","2021-09-14 09-32-05","2021-09-14 09-32-05"
"R-NC04HOGC","O-EJGOZ2JR","P-JTUI8HSG","C-7U1TGGMV","5.17","3","merchant__bigboxretailer","141.14000000000001","2021-09-14 12-57-51","2021-09-14 12-57-51"
"R-VLWPBREZ","O-F3XEWPYY","P-HHR04158","C-YQ8IB0XA","28.34","7","merchant__bigboxretailer","148.81","2021-09-14 20-22-02","2021-09-14 20-22-02"
"R-2R9FITU1","O-DNUPU5Z9","P-AZL6GCEJ","C-P5K0CEZY","62.64","7","merchant__clothing","280.78","2021-09-14 21-07-20","2021-09-14 21-07-20"
"R-7E85XFCW","O-SLTT01C5","P-2SD45TWG","C-W43X9471","64.13","4","merchant__bigboxretailer","225.91000000000003","2021-09-14 21-38-27","2021-09-14 21-38-27"
"R-6DWEI5UN","O-F3XEWPYY","P-9FWVXP10","C-YQ8IB0XA","177.51","8","merchant__bigboxretailer","619.2","2021-09-15 01-04-11","2021-09-15 01-04-11"
"R-PVMEO9DQ","O-EJGOZ2JR","P-A8O48KV0","C-7U1TGGMV","105.19","7","merchant__bigboxretailer","222.3","2021-09-15 07-36-39","2021-09-15 07-36-39"
"R-HG45GU6U","O-QQBHZUEA","P-TCM30JSA","C-UOSA61NK","161.97","1","merchant__electronics","91.69000000000001","2021-09-15 08-35-12","2021-09-15 08-35-12"
"R-P8K802VX","O-GHXL36JJ","P-BTB8ZRXC","C-J4WPK6DA","748.58","5","merchant__bigboxretailer","532.1700000000001","2021-09-15 09-11-58","2021-09-15 09-11-58"
"R-YHZLPOLI","O-AIOMLAJY","P-2SD45TWG","C-A06DAPIK","711.6","9","merchant__bigboxretailer","447.46999999999997","2021-09-15 17-11-07","2021-09-15 17-11-07"
"R-PKF42PBU","O-V4BRX4B9","P-0PXKVG0N","C-JX5AO5HZ","266.13","6","merchant__electronics","564.61","2021-09-15 21-06-12","2021-09-15 21-06-12"
"R-PKK6BXP3","O-FMGLYIQO","P-2SD45TWG","C-YTE9D8EJ","708.17","9","merchant__bigboxretailer","562.55","2021-09-15 22-02-53","2021-09-15 22-02-53"
"R-63UY7DJJ","O-JZSQSYOZ","P-64SCMZTI","C-10GCRW33","429.97","4","merchant__electronics","498.1","2021-09-16 05-50-14","2021-09-16 05-50-14"
"R-5IQHA7RY","O-X9PE3BO8","P-BBEXUP0N","C-46I7QV9A","86.38","10","merchant__bigboxretailer","303.46","2021-09-16 08-27-24","2021-09-16 08-27-24"
"R-KFG4KB2R","O-HKTT8W2E","P-EYKEOJCJ","C-LCEX4U2B","241.07","5","merchant__bigboxretailer","702.1","2021-09-16 15-50-46","2021-09-16 15-50-46"
"R-W6WDF225","O-DAH3HQL4","P-NMXYS1B1","C-S8QMH5O0","512.39","9","merchant__electronics","320.76000000000005","2021-09-16 16-56-25","2021-09-16 16-56-25"
"R-DY26TA3I","O-JQNK00NR","P-97ETQLGE","C-YKCNGAKS","127.18","1","merchant__electronics","283.64","2021-09-16 17-23-38","2021-09-16 17-23-38"
