"ORDER_ID","WDF__CLIENT_ID","ORDER_STATUS"
"O-YJGV22D5","merchant__electronics","Processed"
"O-C90B9JWS","merchant__bigboxretailer","Processed"
"O-YDXP5CVT","merchant__electronics","Processed"
"O-N71A8GHH","merchant__electronics","Processed"
"O-ZOKFPTVT","merchant__electronics","Processed"
"O-UTQIFSFA","merchant__electronics","Processed"
"O-FAU1IZPF","merchant__clothing","Processed"
"O-JBVTNK5K","merchant__electronics","Processed"
"O-H9P4KDL9","merchant__bigboxretailer","Processed"
"O-CRK5OTPR","merchant__bigboxretailer","Processed"
"O-9GWWFNCL","merchant__electronics","Processed"
"O-WTH87OC0","merchant__electronics","Processed"
"O-R20RGSTL","merchant__bigboxretailer","Processed"
"O-2M7KKT0W","merchant__electronics","Processed"
"O-LLOFJ3OI","merchant__electronics","Processed"
"O-ADTQG07R","merchant__electronics","Processed"
"O-BRHW4X72","merchant__electronics","Processed"
"O-Z8G32KMH","merchant__clothing","Processed"
"O-26U7WDLQ","merchant__electronics","Processed"
"O-0ROC248Z","merchant__bigboxretailer","Processed"
"O-RQ83Y0RF","merchant__bigboxretailer","Processed"
"O-E2G4MVDV","merchant__electronics","Processed"
"O-BLUOZGZW","merchant__electronics","Processed"
"O-50TMWT9V","merchant__clothing","Canceled"
"O-2UXB3YYQ","merchant__electronics","Processed"
"O-4NIQI7TH","merchant__electronics","Processed"
"O-WW6FKXJ6","merchant__electronics","Processed"
"O-G77E821Q","merchant__electronics","Processed"
"O-NLZNUS4U","merchant__electronics","Processed"
"O-HEY0KI5K","merchant__electronics","Processed"
"O-82TD8WFD","merchant__electronics","Processed"
"O-OKE1W1SI","merchant__bigboxretailer","Processed"
"O-J6136WDE","merchant__electronics","Processed"
"O-8VFTJTS6","merchant__clothing","Processed"
"O-THDJEK1N","merchant__bigboxretailer","Processed"
"O-UV33VZUW","merchant__bigboxretailer","Processed"
"O-F3SNO0CY","merchant__clothing","Processed"
"O-K5NFW3M4","merchant__bigboxretailer","Processed"
"O-NPTUWGEE","merchant__clothing","In Cart"
"O-9VS1H7NL","merchant__electronics","Processed"
"O-HR3O9EDZ","merchant__electronics","Processed"
"O-Y8AGW29X","merchant__bigboxretailer","Processed"
"O-6NUPIGY1","merchant__electronics","Processed"
"O-1EAEDA33","merchant__electronics","Canceled"
"O-6QVS4GHI","merchant__clothing","Processed"
"O-ZK6T2NHS","merchant__bigboxretailer","Processed"
"O-IEJCHIJ8","merchant__electronics","Processed"
"O-F17K72JP","merchant__electronics","Processed"
"O-JW6M0VXS","merchant__electronics","Processed"
"O-Y1KCICUD","merchant__bigboxretailer","Processed"
"O-7ACQM6ZZ","merchant__bigboxretailer","Processed"
"O-9K6FKKPM","merchant__electronics","Processed"
"O-A4RNRBIL","merchant__electronics","Processed"
"O-3PGT8MH5","merchant__electronics","Processed"
"O-RTBTAIGZ","merchant__clothing","Processed"
"O-XT2EA61D","merchant__bigboxretailer","In Cart"
"O-7WEQ6UYU","merchant__electronics","In Cart"
"O-I46VKVVS","merchant__bigboxretailer","Processed"
"O-G70O8U1K","merchant__bigboxretailer","Processed"
"O-IRUD4Z9E","merchant__bigboxretailer","Processed"
"O-GMVF3OKX","merchant__bigboxretailer","In Cart"
"O-6WXT3RFE","merchant__bigboxretailer","Processed"
"O-0J5Q4AA9","merchant__electronics","Canceled"
"O-EOX60YHU","merchant__clothing","Processed"
"O-FHJPXMP0","merchant__bigboxretailer","Processed"
"O-4KRUNGX5","merchant__clothing","Processed"
"O-XAYTRIIL","merchant__bigboxretailer","Processed"
"O-K6K3YMLR","merchant__bigboxretailer","Processed"
"O-JHW2TMQ7","merchant__bigboxretailer","Processed"
"O-1V9B6MF4","merchant__clothing","Processed"
"O-D2ABFED2","merchant__electronics","Processed"
"O-Y7LPX9XU","merchant__bigboxretailer","Processed"
"O-SKOJFYJG","merchant__electronics","Processed"
"O-3G22X9XY","merchant__electronics","Processed"
"O-CGR4Z5GT","merchant__bigboxretailer","Processed"
"O-0WCS0H3Y","merchant__electronics","In Cart"
"O-P1V4F9KA","merchant__clothing","Processed"
"O-KDL4CAIW","merchant__electronics","Processed"
"O-50D53BEW","merchant__bigboxretailer","Processed"
"O-ACUIDYMO","merchant__electronics","Canceled"
"O-7475YV44","merchant__bigboxretailer","Processed"
"O-L8933HVV","merchant__bigboxretailer","Processed"
"O-0NP3GX4D","merchant__clothing","Processed"
"O-PIVSMJFS","merchant__electronics","Canceled"
"O-QKH8BTIL","merchant__bigboxretailer","Processed"
"O-4USKMUC3","merchant__electronics","Processed"
"O-EQO91KIW","merchant__bigboxretailer","Processed"
"O-STA9KNI5","merchant__electronics","Processed"
"O-TXNEUJFL","merchant__electronics","Processed"
"O-Q3X9NG6R","merchant__electronics","Processed"
"O-O7F9XRPX","merchant__bigboxretailer","Processed"
"O-F887726L","merchant__bigboxretailer","Processed"
"O-WI7AQD6Y","merchant__electronics","Processed"
"O-4HVZRCAB","merchant__bigboxretailer","Processed"
"O-2CCANM3H","merchant__clothing","Processed"
"O-5RSXA9TH","merchant__electronics","Processed"
"O-3GXKIHEE","merchant__clothing","Processed"
"O-Q3NPLM6X","merchant__bigboxretailer","Processed"
"O-0ME0Z2IX","merchant__bigboxretailer","Canceled"
"O-6O9X5697","merchant__bigboxretailer","Processed"
"O-X6XTJCME","merchant__electronics","Processed"
"O-709NAPW8","merchant__bigboxretailer","Processed"
"O-1HZXWQOJ","merchant__bigboxretailer","Processed"
"O-86GGOHYL","merchant__electronics","Processed"
"O-HO7H4EB8","merchant__bigboxretailer","Processed"
"O-NLGJJZYZ","merchant__electronics","Processed"
"O-X1NKKNWI","merchant__electronics","Processed"
"O-S5LCKF7N","merchant__bigboxretailer","Processed"
"O-R81G7913","merchant__electronics","Processed"
"O-5RUVOA6G","merchant__electronics","Processed"
"O-Y9NAC666","merchant__electronics","Processed"
"O-BTS331PE","merchant__clothing","Processed"
"O-RGWHPA8P","merchant__bigboxretailer","Processed"
"O-PT3R5D21","merchant__bigboxretailer","Processed"
"O-SMT1KKG0","merchant__clothing","Processed"
"O-LS5WAYDP","merchant__bigboxretailer","Processed"
"O-6ELJ7X04","merchant__clothing","Processed"
"O-LTVXDEH9","merchant__bigboxretailer","Processed"
"O-YOE1CMJ5","merchant__electronics","Processed"
"O-H0MQCCM3","merchant__clothing","Processed"
"O-WD631AP0","merchant__electronics","Processed"
"O-A6VMA4BZ","merchant__clothing","Processed"
"O-RE6JACL0","merchant__electronics","Processed"
"O-NRTUZDMG","merchant__bigboxretailer","Processed"
"O-T3OUQU7D","merchant__electronics","Processed"
"O-3DJBGU3L","merchant__electronics","Processed"
"O-W0OISNBD","merchant__electronics","Processed"
"O-NJCQPCCQ","merchant__bigboxretailer","Processed"
"O-TWPARYNW","merchant__bigboxretailer","Processed"
"O-HECOXZHL","merchant__bigboxretailer","Processed"
"O-H7RIYPR8","merchant__electronics","Canceled"
"O-2TJKKRP6","merchant__electronics","Processed"
"O-7UEUTPFH","merchant__bigboxretailer","Processed"
"O-WYVAS3KN","merchant__bigboxretailer","Processed"
"O-B717C544","merchant__electronics","Processed"
"O-T1V3A0NW","merchant__electronics","Processed"
"O-OUIIK4X0","merchant__electronics","Processed"
"O-S2JQ6NJK","merchant__electronics","Processed"
"O-2A11MF2E","merchant__electronics","Processed"
"O-Y7E6HXOH","merchant__bigboxretailer","Processed"
"O-KKYDVWPB","merchant__clothing","Processed"
"O-5P0A8D6S","merchant__clothing","Processed"
"O-4MSMJ7Y2","merchant__electronics","Processed"
"O-OZE21RC8","merchant__bigboxretailer","Processed"
"O-8CD3LGPA","merchant__clothing","Processed"
"O-G68ENEAF","merchant__bigboxretailer","Processed"
"O-J249ZJ0W","merchant__electronics","Processed"
"O-32ZV56DV","merchant__electronics","In Cart"
"O-ADHYZ9ZA","merchant__electronics","In Cart"
"O-M1XFRREK","merchant__clothing","Processed"
"O-CM9JHLL4","merchant__electronics","Processed"
"O-GH4F5EYS","merchant__electronics","Processed"
"O-F96CES0C","merchant__clothing","Processed"
"O-ZP3ZB3NX","merchant__bigboxretailer","Processed"
"O-67NW48LQ","merchant__bigboxretailer","Processed"
"O-OS2XH91F","merchant__clothing","Processed"
"O-0X1X8M1B","merchant__electronics","Canceled"
"O-EYOR2JEG","merchant__clothing","Processed"
"O-J66Q8PTY","merchant__clothing","Processed"
"O-H7MD072N","merchant__bigboxretailer","Processed"
"O-01NFW2RK","merchant__clothing","Processed"
"O-3RTBDBZM","merchant__electronics","Processed"
"O-8IZZU99N","merchant__bigboxretailer","Processed"
"O-FUNZ9ZAV","merchant__electronics","Processed"
"O-EX23ZL6U","merchant__electronics","Processed"
"O-IIN2ZFH6","merchant__electronics","Processed"
"O-VM4JGUGR","merchant__bigboxretailer","In Cart"
"O-0ZHLM5WK","merchant__clothing","Processed"
"O-3UO9GC3J","merchant__bigboxretailer","Canceled"
"O-TJXHE688","merchant__bigboxretailer","Processed"
"O-KSO9A5GC","merchant__clothing","In Cart"
"O-5EPKZHJB","merchant__electronics","Processed"
"O-AV7NWWVY","merchant__bigboxretailer","Processed"
"O-3KP4MNDN","merchant__bigboxretailer","Processed"
"O-8EZN9EJY","merchant__electronics","Processed"
"O-JVS5GM1O","merchant__clothing","Canceled"
"O-V9PVT2BU","merchant__bigboxretailer","Processed"
"O-8VEG8ZYO","merchant__clothing","Processed"
"O-WQSHK1ZR","merchant__bigboxretailer","Processed"
"O-5GFY2MFF","merchant__bigboxretailer","Processed"
"O-LMAS3M8N","merchant__electronics","Processed"
"O-OD3RROI5","merchant__electronics","Processed"
"O-HPIXNNIC","merchant__electronics","Processed"
"O-KC5QA364","merchant__electronics","Processed"
"O-7B0CVAUQ","merchant__bigboxretailer","Processed"
"O-8QHSPBWT","merchant__bigboxretailer","Processed"
"O-S3VWPRWX","merchant__bigboxretailer","Processed"
"O-RQIIMPJA","merchant__bigboxretailer","Processed"
"O-3H8JDVDQ","merchant__bigboxretailer","Processed"
"O-ZUT6C3Z8","merchant__bigboxretailer","Processed"
"O-J5RU3ID2","merchant__electronics","Processed"
"O-8UNN3SVN","merchant__electronics","Processed"
"O-SZEQ2OYB","merchant__bigboxretailer","Processed"
"O-C5V0HLIU","merchant__electronics","Processed"
"O-P7R3895A","merchant__clothing","Processed"
"O-1IG5OVS6","merchant__clothing","Processed"
"O-OU842TAI","merchant__clothing","Processed"
"O-K8GVWDLP","merchant__bigboxretailer","Processed"
"O-8UNIRJBG","merchant__bigboxretailer","In Cart"
"O-L3BLBK4U","merchant__electronics","Processed"
"O-EKPG379T","merchant__bigboxretailer","Processed"
"O-NQFTTC7L","merchant__electronics","Processed"
"O-XYMPFK1X","merchant__bigboxretailer","Processed"
"O-9T88GXZQ","merchant__bigboxretailer","Processed"
"O-DEVPZPLA","merchant__bigboxretailer","Canceled"
"O-W02THMFL","merchant__bigboxretailer","Processed"
"O-OURVQHRE","merchant__clothing","Processed"
"O-0AWE3BW1","merchant__clothing","Processed"
"O-IJBG7K0F","merchant__clothing","Processed"
"O-3IQTPQS3","merchant__electronics","Processed"
"O-DEUQA07L","merchant__electronics","Processed"
"O-NWU9ZI83","merchant__clothing","Canceled"
"O-6KM778V8","merchant__clothing","Processed"
"O-SSIXYWDO","merchant__clothing","Processed"
"O-JJDS4FLT","merchant__electronics","Canceled"
"O-QDDT3CLA","merchant__bigboxretailer","Processed"
"O-RIXHNQUZ","merchant__clothing","Processed"
"O-4CTBJF78","merchant__clothing","Processed"
"O-UT6PRW1P","merchant__bigboxretailer","Processed"
"O-XWI3ICPV","merchant__electronics","Processed"
"O-2SKD8F30","merchant__electronics","Processed"
"O-TS8UXGX1","merchant__electronics","Processed"
"O-VFSTSTPP","merchant__electronics","In Cart"
"O-699QSOPE","merchant__clothing","Processed"
"O-U19LQCVK","merchant__clothing","Processed"
"O-VG3W5XVM","merchant__clothing","Processed"
"O-XK8ZEKES","merchant__electronics","Processed"
"O-SMX1G68R","merchant__electronics","Processed"
"O-DT3EMEHI","merchant__bigboxretailer","Processed"
"O-36XYRWNI","merchant__electronics","Processed"
"O-E745OBXR","merchant__electronics","Processed"
"O-KWRZRAH5","merchant__bigboxretailer","Processed"
"O-TCMQBAZL","merchant__bigboxretailer","Processed"
"O-B5SO1PO1","merchant__clothing","Processed"
"O-GZQ5N6UQ","merchant__electronics","Canceled"
"O-KS4RP3TN","merchant__bigboxretailer","Processed"
"O-2IUO6ZKT","merchant__bigboxretailer","Processed"
"O-IUOBSOVM","merchant__bigboxretailer","Processed"
"O-8IQBI07W","merchant__clothing","In Cart"
"O-64Y8E0AE","merchant__bigboxretailer","In Cart"
"O-DMRDLAD8","merchant__bigboxretailer","Processed"
"O-5W8XU2KH","merchant__clothing","Processed"
"O-1UWOSZ18","merchant__clothing","Processed"
"O-OQM5VDDV","merchant__bigboxretailer","Processed"
"O-GXSF80TT","merchant__clothing","Processed"
"O-UZHAQAX5","merchant__electronics","Processed"
"O-N3ERQW9Y","merchant__electronics","Processed"
"O-H955FCNP","merchant__bigboxretailer","Processed"
"O-0UINAC0I","merchant__bigboxretailer","Processed"
"O-28EP2EFM","merchant__clothing","Processed"
"O-O4C5KG6F","merchant__bigboxretailer","Processed"
"O-7E6ZOS2M","merchant__electronics","Processed"
"O-JI9ZORTF","merchant__electronics","Processed"
"O-K5V0QFM0","merchant__electronics","Processed"
"O-Q9EXKZAG","merchant__electronics","Canceled"
"O-AYOJBBJA","merchant__electronics","Processed"
"O-4OXBHQSI","merchant__electronics","Processed"
"O-ZZ4BO6T8","merchant__clothing","Processed"
"O-AN2H14W8","merchant__electronics","In Cart"
"O-3STUBPZ3","merchant__bigboxretailer","Processed"
"O-DFQAD5AI","merchant__clothing","Processed"
"O-5S6KXDAU","merchant__bigboxretailer","Processed"
"O-O64N3QG0","merchant__bigboxretailer","Processed"
"O-K49Z2SH8","merchant__bigboxretailer","Processed"
"O-OVM9ZAP2","merchant__electronics","Processed"
"O-EMQ3ACQF","merchant__electronics","Processed"
"O-2BQGFBCV","merchant__bigboxretailer","Processed"
"O-M3CB42AM","merchant__bigboxretailer","Processed"
"O-ZXCM32QB","merchant__bigboxretailer","Processed"
"O-5I8APELW","merchant__clothing","Processed"
"O-6RS1N659","merchant__electronics","Processed"
"O-WVRYPN6O","merchant__clothing","Processed"
"O-UA60Y444","merchant__electronics","Processed"
"O-QF29L1WG","merchant__clothing","Processed"
"O-1IOORNYN","merchant__electronics","Processed"
"O-RIN2IDYA","merchant__bigboxretailer","Canceled"
"O-1IVPANZ2","merchant__electronics","Processed"
"O-36GDBD6E","merchant__bigboxretailer","Processed"
"O-CNT52YLE","merchant__electronics","Processed"
"O-4DPARTOM","merchant__clothing","Processed"
"O-QFBLHYQZ","merchant__clothing","Processed"
"O-7C4ETJ4E","merchant__electronics","Processed"
"O-791ZW3E6","merchant__electronics","Processed"
"O-VW2HGLVM","merchant__electronics","Processed"
"O-KPBUHVOZ","merchant__bigboxretailer","Processed"
"O-SPCFDL3Z","merchant__electronics","Processed"
"O-NGGMYBM4","merchant__electronics","Processed"
"O-ZYHBGRM5","merchant__bigboxretailer","Processed"
"O-UIG4IYHE","merchant__electronics","Processed"
"O-S7BBKABR","merchant__clothing","Processed"
"O-LND308I6","merchant__bigboxretailer","Processed"
"O-DDE5UCEA","merchant__bigboxretailer","Processed"
"O-DX64DWH0","merchant__electronics","Processed"
"O-R2E64IA5","merchant__bigboxretailer","Processed"
"O-KZR72K3Y","merchant__bigboxretailer","Processed"
"O-6GUPLS3G","merchant__electronics","Processed"
"O-BNBYKB24","merchant__bigboxretailer","Processed"
"O-UQ8MHXEF","merchant__electronics","Canceled"
"O-RNX3V5EY","merchant__electronics","In Cart"
"O-0OJWUD6V","merchant__bigboxretailer","Processed"
"O-LX27IQYM","merchant__electronics","Processed"
"O-BFWHRTZG","merchant__bigboxretailer","Processed"
"O-NMS19OAZ","merchant__bigboxretailer","Processed"
"O-U3KSIZHT","merchant__bigboxretailer","Processed"
"O-AMO9L975","merchant__electronics","Processed"
"O-5800G69N","merchant__electronics","Processed"
"O-8H115HL6","merchant__clothing","Processed"
"O-RIM9PSLK","merchant__bigboxretailer","Processed"
"O-BQGMTMAB","merchant__clothing","Processed"
"O-J7NM5742","merchant__bigboxretailer","Processed"
"O-ONAH151K","merchant__electronics","Processed"
"O-NXCGW460","merchant__bigboxretailer","Processed"
"O-I02MGWQV","merchant__clothing","Processed"
"O-5M32K6VM","merchant__bigboxretailer","In Cart"
"O-MICJG0TD","merchant__electronics","Processed"
"O-137Q96FZ","merchant__clothing","Processed"
"O-1KNXSZTD","merchant__bigboxretailer","Processed"
"O-3HGDY8WF","merchant__clothing","Processed"
"O-CXHMZV5I","merchant__bigboxretailer","Processed"
"O-Z1J08ZI9","merchant__electronics","Processed"
"O-NZFT2LMJ","merchant__electronics","Canceled"
"O-2F4Z8LI1","merchant__electronics","Processed"
"O-ACXKOTAP","merchant__clothing","Processed"
"O-SWDJDUIY","merchant__electronics","Processed"
"O-7JZWCG9P","merchant__electronics","Processed"
"O-N1ZMIOSY","merchant__bigboxretailer","Processed"
"O-3HO1CYCV","merchant__bigboxretailer","Processed"
"O-DWPK1SP4","merchant__bigboxretailer","Processed"
"O-HDK3NBL7","merchant__clothing","Processed"
"O-ZMLNG7B8","merchant__bigboxretailer","Processed"
"O-XD4QKIL4","merchant__electronics","Processed"
"O-5VPJ42RW","merchant__electronics","Processed"
"O-OOHBJL5Z","merchant__electronics","Processed"
"O-DRMMOTFR","merchant__electronics","Canceled"
"O-QYSJL1NS","merchant__bigboxretailer","Processed"
"O-SAKZZZ8B","merchant__bigboxretailer","Processed"
"O-0OAP8Z35","merchant__electronics","Processed"
"O-8TIDLMTA","merchant__electronics","Processed"
"O-00NCHEWX","merchant__electronics","Processed"
"O-K2NGLC44","merchant__bigboxretailer","Processed"
"O-EDFGP091","merchant__electronics","Canceled"
"O-YROLO9UF","merchant__electronics","In Cart"
"O-B8KWBWDA","merchant__bigboxretailer","Processed"
"O-R2IAL33F","merchant__bigboxretailer","Canceled"
"O-DNF4JUPP","merchant__bigboxretailer","Processed"
"O-XESITVD5","merchant__bigboxretailer","Canceled"
"O-8YT3217M","merchant__bigboxretailer","Processed"
"O-269XHKZV","merchant__bigboxretailer","Processed"
"O-Q8EBR97N","merchant__electronics","Processed"
"O-HYCWUNHM","merchant__electronics","Processed"
"O-FJQ8ZH6L","merchant__bigboxretailer","Processed"
"O-OEYQ8PFT","merchant__bigboxretailer","Processed"
"O-V5D1KWR3","merchant__clothing","Processed"
"O-ES0DUZNM","merchant__bigboxretailer","Processed"
"O-BI6BQSI9","merchant__electronics","Processed"
"O-YP1HHS3K","merchant__bigboxretailer","Processed"
"O-BWQZNEDT","merchant__bigboxretailer","In Cart"
"O-786CKBJH","merchant__bigboxretailer","Processed"
"O-OTXZLEII","merchant__electronics","Processed"
"O-3U0F3N6E","merchant__bigboxretailer","Processed"
"O-N5RDDHVG","merchant__bigboxretailer","In Cart"
"O-VL362FSN","merchant__bigboxretailer","Processed"
"O-TB5ILKTW","merchant__bigboxretailer","Processed"
"O-JE1V1M51","merchant__bigboxretailer","Processed"
"O-KVXBA8XA","merchant__bigboxretailer","Processed"
"O-DVYQ9VZ2","merchant__electronics","Processed"
"O-RDGQ8L78","merchant__electronics","Processed"
"O-I67XJOAR","merchant__electronics","Processed"
"O-4NI5PTF9","merchant__electronics","Processed"
"O-MQKM2BBB","merchant__electronics","Processed"
"O-SAY4M3LC","merchant__bigboxretailer","Processed"
"O-DD0KER4B","merchant__electronics","Processed"
"O-P6O4XL6Z","merchant__electronics","Processed"
"O-LALKYTW0","merchant__bigboxretailer","Processed"
"O-2VO8PJHP","merchant__clothing","Processed"
"O-FA3NTIKT","merchant__clothing","Processed"
"O-RZYB6VH3","merchant__clothing","Processed"
"O-1R2A40K2","merchant__bigboxretailer","Processed"
"O-W7644FFH","merchant__bigboxretailer","Processed"
"O-4VX0ZOOI","merchant__bigboxretailer","Processed"
"O-K3KIHOIB","merchant__clothing","In Cart"
"O-IS5907FT","merchant__bigboxretailer","Processed"
"O-F28BHA2E","merchant__bigboxretailer","Processed"
"O-JS1WLI5M","merchant__bigboxretailer","Processed"
"O-W1RAMSWO","merchant__electronics","Processed"
"O-6NGM8OPR","merchant__clothing","Canceled"
"O-SIN2FJYL","merchant__electronics","Processed"
"O-U202NMRV","merchant__clothing","Canceled"
"O-IALQ8DHL","merchant__electronics","Processed"
"O-EPNMJEJR","merchant__electronics","Processed"
"O-FO0013HM","merchant__bigboxretailer","Processed"
"O-DT5UWQOS","merchant__electronics","Processed"
"O-5CE9QXJT","merchant__bigboxretailer","Processed"
"O-ESBWJ82A","merchant__electronics","Processed"
"O-WD43VZKR","merchant__bigboxretailer","Processed"
"O-2AHFKXFY","merchant__bigboxretailer","Processed"
"O-7IP2EOYZ","merchant__electronics","Processed"
"O-8CZJK9OQ","merchant__electronics","Processed"
"O-OMOO3X6H","merchant__bigboxretailer","Processed"
"O-EH4G1O89","merchant__electronics","Processed"
"O-4Q5BAEXZ","merchant__electronics","Processed"
"O-QWLGFXZL","merchant__electronics","Processed"
"O-8VGX2D4P","merchant__electronics","Processed"
"O-HRVOBW0X","merchant__electronics","Processed"
"O-5CXLUZBS","merchant__electronics","Processed"
"O-F7PWEAKT","merchant__electronics","Processed"
"O-0SWXGL6I","merchant__electronics","Processed"
"O-IZKNJI1X","merchant__electronics","Processed"
"O-0JHM32DM","merchant__electronics","Processed"
"O-SM8M5UKI","merchant__bigboxretailer","Processed"
"O-EVNOV9CB","merchant__electronics","Processed"
"O-S56C9JPY","merchant__electronics","Canceled"
"O-1D385IAP","merchant__clothing","Processed"
"O-5GESF0GE","merchant__clothing","Processed"
"O-ZGXCUMHQ","merchant__electronics","Processed"
"O-CBW2LDDG","merchant__electronics","Processed"
"O-519ET1D8","merchant__clothing","Processed"
"O-7CYFZE5T","merchant__bigboxretailer","Processed"
"O-4SA220IK","merchant__clothing","Processed"
"O-8PT9W4W7","merchant__clothing","Processed"
"O-CFCI4VJ8","merchant__clothing","Processed"
"O-5LTPW19A","merchant__electronics","Processed"
"O-N15GGMAZ","merchant__electronics","In Cart"
"O-A1ZWL36Q","merchant__electronics","Processed"
"O-0X59QMEY","merchant__bigboxretailer","Processed"
"O-E5BXXN5I","merchant__clothing","Processed"
"O-0HGWBJMO","merchant__clothing","Processed"
"O-SP2GYB54","merchant__bigboxretailer","Processed"
"O-IWMI5FLB","merchant__bigboxretailer","In Cart"
"O-EBQBD6AZ","merchant__bigboxretailer","Processed"
"O-T7CWQG07","merchant__electronics","Canceled"
"O-62ZQLC64","merchant__electronics","Canceled"
"O-QFIHYE5E","merchant__bigboxretailer","Processed"
"O-7AVM9XE3","merchant__clothing","In Cart"
"O-85GZJR4P","merchant__clothing","Processed"
"O-D8PZYG52","merchant__electronics","Processed"
"O-BUQ6JWPF","merchant__electronics","Processed"
"O-RCJ18ZLY","merchant__electronics","Processed"
"O-WMVQBG09","merchant__electronics","Processed"
"O-R2I2PIC4","merchant__clothing","Processed"
"O-M3GYVFE3","merchant__electronics","Processed"
"O-8GUH9A5C","merchant__bigboxretailer","Processed"
"O-QN932YKA","merchant__bigboxretailer","Processed"
"O-9KOD5QVA","merchant__electronics","Processed"
"O-JY1PB0NI","merchant__electronics","Processed"
"O-J516L281","merchant__bigboxretailer","Processed"
"O-SPBKNL6J","merchant__electronics","Processed"
"O-AEOGQTJM","merchant__clothing","Processed"
"O-LG79NT9I","merchant__clothing","Processed"
"O-K81JBZRJ","merchant__clothing","Processed"
"O-CZC4446S","merchant__bigboxretailer","Processed"
"O-0JHL5XT1","merchant__bigboxretailer","Processed"
"O-1JN061XQ","merchant__electronics","Processed"
"O-QEMGPXY1","merchant__electronics","Processed"
"O-DTSH6LDA","merchant__bigboxretailer","Processed"
"O-93IW8L2S","merchant__bigboxretailer","Processed"
"O-FB8XCV9X","merchant__bigboxretailer","Processed"
"O-PY9HCAH5","merchant__bigboxretailer","Processed"
"O-L4W0KA0K","merchant__bigboxretailer","In Cart"
"O-Y4TFLIUK","merchant__bigboxretailer","Processed"
"O-JRX0LGFP","merchant__bigboxretailer","Processed"
"O-16NBXCFW","merchant__bigboxretailer","Processed"
"O-1D09EPED","merchant__bigboxretailer","Processed"
"O-D9BH2PNG","merchant__electronics","Processed"
"O-BRHW4DJT","merchant__bigboxretailer","Processed"
"O-TM6YTIWM","merchant__bigboxretailer","Canceled"
"O-YI8LDCUW","merchant__bigboxretailer","Processed"
"O-3NRPPHRR","merchant__clothing","Processed"
"O-FGUOVLQD","merchant__bigboxretailer","Processed"
"O-F2QQM84X","merchant__electronics","Processed"
"O-QL5V26UE","merchant__electronics","Processed"
"O-1Y2TOA6L","merchant__electronics","Processed"
"O-IGXF9CCT","merchant__bigboxretailer","Processed"
"O-FB4KGRGJ","merchant__clothing","Processed"
"O-4AWNYHKI","merchant__electronics","Processed"
"O-2VQVYNCH","merchant__electronics","Processed"
"O-S01KN043","merchant__electronics","Processed"
"O-U4Q41ZGS","merchant__electronics","Processed"
"O-LSMSBRLR","merchant__electronics","Processed"
"O-GNPPFUDM","merchant__electronics","Processed"
"O-YDTYVAR1","merchant__electronics","Canceled"
"O-F7JCHIJC","merchant__electronics","Processed"
"O-WFS0AZZI","merchant__bigboxretailer","Processed"
"O-XUX6460Y","merchant__bigboxretailer","Processed"
"O-SXVV2JPY","merchant__electronics","Processed"
"O-TWDKDMC6","merchant__electronics","Processed"
"O-313LH0V1","merchant__electronics","In Cart"
"O-ZXWNHZLB","merchant__electronics","Processed"
"O-UHGFVSFK","merchant__electronics","Processed"
"O-B63E9M1S","merchant__electronics","Processed"
"O-WUKACS2C","merchant__bigboxretailer","Processed"
"O-U8W1XMSV","merchant__clothing","Processed"
"O-0TFVHHV0","merchant__electronics","Processed"
"O-RPFJCDRL","merchant__bigboxretailer","Processed"
"O-GYA5HOK1","merchant__electronics","Processed"
"O-19KHBEHN","merchant__electronics","In Cart"
"O-BZOWJCUW","merchant__electronics","Processed"
"O-2AZ4UICQ","merchant__clothing","Processed"
"O-MQMN051Q","merchant__bigboxretailer","Processed"
"O-N2ND2INL","merchant__bigboxretailer","Processed"
"O-U1FFF7YV","merchant__bigboxretailer","Processed"
"O-YPW4PQN4","merchant__bigboxretailer","Processed"
"O-0NADS8GV","merchant__clothing","Processed"
"O-OLA400R7","merchant__bigboxretailer","Processed"
"O-LM93S94D","merchant__clothing","Processed"
"O-4RLD1V8X","merchant__electronics","Processed"
"O-LTFQ1TW5","merchant__bigboxretailer","Processed"
"O-JWSO2OV0","merchant__bigboxretailer","Processed"
"O-W7D68M84","merchant__bigboxretailer","Processed"
"O-EA03DTD7","merchant__electronics","Processed"
"O-T8SB2I0X","merchant__clothing","Processed"
"O-TUQZZ2BZ","merchant__electronics","Processed"
"O-97R631XS","merchant__bigboxretailer","Processed"
"O-7R67ME3H","merchant__bigboxretailer","Processed"
"O-9CK1TTIB","merchant__electronics","Processed"
"O-0HIEZDS9","merchant__electronics","Processed"
"O-F9BE8D5X","merchant__electronics","Processed"
"O-GXYT6TT7","merchant__clothing","Processed"
"O-FBJJACG4","merchant__electronics","Processed"
"O-EOIOTU04","merchant__bigboxretailer","Processed"
"O-L7RNUB38","merchant__bigboxretailer","Processed"
"O-DZIUVGQ7","merchant__electronics","Processed"
"O-R733DV3O","merchant__bigboxretailer","Processed"
"O-X1O9Q6ZJ","merchant__electronics","Processed"
"O-JG7VBWOM","merchant__electronics","Processed"
"O-7PN4ODKN","merchant__bigboxretailer","In Cart"
"O-V3C511XN","merchant__bigboxretailer","Processed"
"O-3M6I6TA2","merchant__electronics","Processed"
"O-6HXPVSEO","merchant__electronics","Processed"
