"MONTHLY_INVENTORY_ID","PRODUCT__PRODUCT_ID","INVENTORY_MONTH","MONTHLY_QUANTITY_EOM","WDF__CLIENT_ID","MONTHLY_QUANTITY_BOM","DATE"
"M-R58MWIYG","P-HNK5Z07P","2021-11-01","2065","merchant__clothing","2190","2021-11-01 00-00-00"
"M-XCSDF4SQ","P-TGYAQJM6","2021-11-01","2374","merchant__clothing","2545","2021-11-01 00-00-00"
"M-Q8S0Q4G4","P-ASQFR4X3","2021-11-01","1564","merchant__clothing","1680","2021-11-01 00-00-00"
"M-2B0S34GZ","P-RGJRVFSZ","2021-11-01","1980","merchant__clothing","2066","2021-11-01 00-00-00"
"M-31LVFM75","P-KWA3U3HT","2021-11-01","1965","merchant__clothing","2072","2021-11-01 00-00-00"
"M-YHB9VKU0","P-I2W8RZWZ","2021-11-01","1457","merchant__clothing","1561","2021-11-01 00-00-00"
"M-BUTZGWAP","P-NKUV88W1","2021-11-01","1758","merchant__clothing","1909","2021-11-01 00-00-00"
"M-ZVG5HYS8","P-Z0B4UTT8","2021-11-01","1720","merchant__clothing","1820","2021-11-01 00-00-00"
"M-P1WSPZKZ","P-SOZUA4Z4","2021-11-01","2238","merchant__clothing","2372","2021-11-01 00-00-00"
"M-AR7SMOEW","P-NHO3Q8SD","2021-11-01","2180","merchant__clothing","2314","2021-11-01 00-00-00"
"M-R1XNMNGJ","P-096T1FM5","2021-11-01","1581","merchant__clothing","1728","2021-11-01 00-00-00"
"M-U5KC7SP5","P-75R0H42R","2021-11-01","1374","merchant__clothing","1467","2021-11-01 00-00-00"
"M-1AVBOMB3","P-69DZ5V1V","2021-11-01","1443","merchant__clothing","1596","2021-11-01 00-00-00"
"M-HGBIIVY9","P-R8ZEIVJR","2021-11-01","2161","merchant__clothing","2288","2021-11-01 00-00-00"
"M-3SZE4E8W","P-9BGJMXLM","2021-11-01","1495","merchant__clothing","1627","2021-11-01 00-00-00"
"M-HX5R5OP4","P-CYG3KGYG","2021-11-01","1367","merchant__clothing","1474","2021-11-01 00-00-00"
"M-O0BA1BLP","P-WCE20JTF","2021-11-01","2191","merchant__clothing","2303","2021-11-01 00-00-00"
"M-NS1TQHUZ","P-IFR7XNZU","2021-11-01","1617","merchant__clothing","1749","2021-11-01 00-00-00"
"M-5N8UW4TY","P-MVYT9RO5","2021-11-01","1641","merchant__clothing","1840","2021-11-01 00-00-00"
"M-6AF2FZED","P-AIRC58HA","2021-11-01","1852","merchant__clothing","1973","2021-11-01 00-00-00"
"M-NJSKHV0I","P-2VE4TZ6X","2021-11-01","1635","merchant__clothing","1786","2021-11-01 00-00-00"
"M-YC7JL1TY","P-BY801X6C","2021-11-01","1894","merchant__clothing","2020","2021-11-01 00-00-00"
"M-75IAWZYK","P-4FZPN4Q0","2021-11-01","2023","merchant__clothing","2157","2021-11-01 00-00-00"
"M-5H6AQLRU","P-VDSPK6RN","2021-11-01","1579","merchant__clothing","1759","2021-11-01 00-00-00"
"M-O14QO25N","P-0OQF7VYC","2021-11-01","2534","merchant__clothing","2669","2021-11-01 00-00-00"
"M-UH7UGZCF","P-OLW0TSI8","2021-11-01","2386","merchant__clothing","2480","2021-11-01 00-00-00"
"M-A2SABHBW","P-0KRA6WAL","2021-11-01","2226","merchant__clothing","2319","2021-11-01 00-00-00"
"M-IZ1ZIKPA","P-3EOYYEE1","2021-11-01","1961","merchant__clothing","2068","2021-11-01 00-00-00"
"M-IZMOK8BC","P-OYSOIO3E","2021-11-01","2016","merchant__clothing","2111","2021-11-01 00-00-00"
"M-4TB8H8X5","P-G0FTKLTE","2021-11-01","2349","merchant__clothing","2507","2021-11-01 00-00-00"
"M-WD3HR3AG","P-OM1C9X5N","2021-11-01","1691","merchant__clothing","1803","2021-11-01 00-00-00"
"M-4707W6C0","P-MJY1ONE3","2021-11-01","2119","merchant__clothing","2266","2021-11-01 00-00-00"
"M-33LNYKT2","P-9ZY994AM","2021-11-01","2103","merchant__clothing","2214","2021-11-01 00-00-00"
"M-VM590KJD","P-43CS4SF0","2021-11-01","2175","merchant__clothing","2276","2021-11-01 00-00-00"
"M-JLDUJ689","P-HVWY0H8W","2021-11-01","1572","merchant__clothing","1693","2021-11-01 00-00-00"
"M-D88ABL8M","P-AZL6GCEJ","2021-11-01","1752","merchant__clothing","1890","2021-11-01 00-00-00"
"M-IJDGOIFP","P-UMFHIT9D","2021-11-01","2074","merchant__clothing","2211","2021-11-01 00-00-00"
"M-AZ3WF9NP","P-6KZPGYS2","2021-11-01","1960","merchant__clothing","2085","2021-11-01 00-00-00"
"M-GUL6YRVA","P-F91XAKN6","2021-11-01","2068","merchant__clothing","2164","2021-11-01 00-00-00"
"M-SZKFTOZU","P-R7UAOX99","2021-11-01","1700","merchant__clothing","1785","2021-11-01 00-00-00"
"M-KO3PIGGG","P-N57FDK0T","2021-11-01","1738","merchant__clothing","1881","2021-11-01 00-00-00"
"M-DIDR5CH2","P-EW3747W1","2021-11-01","1732","merchant__clothing","1842","2021-11-01 00-00-00"
"M-PPP72QT4","P-2L8EOTAT","2021-11-01","2166","merchant__clothing","2340","2021-11-01 00-00-00"
"M-WAMG5LP5","P-VIYCFS77","2021-11-01","2391","merchant__clothing","2531","2021-11-01 00-00-00"
"M-CBL2GJ8L","P-58DRPVQN","2021-11-01","2389","merchant__clothing","2497","2021-11-01 00-00-00"
"M-CLZK5D5I","P-GY0QWRA6","2021-11-01","1631","merchant__clothing","1757","2021-11-01 00-00-00"
"M-JIAA7HHE","P-2PM5BVP2","2021-11-01","2108","merchant__clothing","2262","2021-11-01 00-00-00"
"M-P71L5GRB","P-01WEJZZC","2021-11-01","1777","merchant__clothing","1891","2021-11-01 00-00-00"
"M-TEB9GBYT","P-8NRIEW0B","2021-11-01","2389","merchant__clothing","2496","2021-11-01 00-00-00"
"M-JI7T8GOG","P-3HV9D2NY","2021-11-01","2143","merchant__clothing","2270","2021-11-01 00-00-00"
"M-S6AFB2XA","P-B02X502R","2021-11-01","1463","merchant__clothing","1592","2021-11-01 00-00-00"
"M-OURFSLVP","P-74LS3MQB","2021-11-01","2079","merchant__clothing","2226","2021-11-01 00-00-00"
"M-MDDTBDQ5","P-0JYTMT0L","2021-11-01","1493","merchant__clothing","1602","2021-11-01 00-00-00"
"M-Q4W7Q3KW","P-HGFKTM66","2021-11-01","1935","merchant__clothing","2081","2021-11-01 00-00-00"
"M-X347G715","P-RDJI9T9F","2021-11-01","2037","merchant__clothing","2147","2021-11-01 00-00-00"
"M-SXM8W2ML","P-SLGIKFKK","2021-11-01","1689","merchant__clothing","1807","2021-11-01 00-00-00"
"M-AM6T1UVQ","P-E9X910XO","2021-11-01","1568","merchant__clothing","1690","2021-11-01 00-00-00"
"M-KHCC05FN","P-0PXKVG0N","2021-11-01","5259","merchant__electronics","5692","2021-11-01 00-00-00"
"M-0LNHNWY4","P-TCM30JSA","2021-11-01","6026","merchant__electronics","6365","2021-11-01 00-00-00"
"M-9L4B1JUJ","P-7Y4K14EN","2021-11-01","5037","merchant__electronics","5354","2021-11-01 00-00-00"
"M-2T5HSR0F","P-7USROXUH","2021-11-01","5782","merchant__electronics","6246","2021-11-01 00-00-00"
"M-ADN4HRFV","P-64SCMZTI","2021-11-01","5908","merchant__electronics","6231","2021-11-01 00-00-00"
"M-MAM33CFO","P-97ETQLGE","2021-11-01","5259","merchant__electronics","5626","2021-11-01 00-00-00"
"M-F80OY216","P-B15KLNVG","2021-11-01","5089","merchant__electronics","5480","2021-11-01 00-00-00"
"M-97MC05JU","P-BDUFVBWI","2021-11-01","5408","merchant__electronics","5782","2021-11-01 00-00-00"
"M-7AYVWYIR","P-512NIRCS","2021-11-01","5401","merchant__electronics","5823","2021-11-01 00-00-00"
"M-JHGBL2HA","P-IPWZHS6N","2021-11-01","4805","merchant__electronics","5216","2021-11-01 00-00-00"
"M-U8DJQYY7","P-94L9CM43","2021-11-01","5902","merchant__electronics","6288","2021-11-01 00-00-00"
"M-FO169NMA","P-T4J5SPDH","2021-11-01","5274","merchant__electronics","5652","2021-11-01 00-00-00"
"M-WV2C0ES2","P-LJF6JW34","2021-11-01","5359","merchant__electronics","5792","2021-11-01 00-00-00"
"M-TO3D927J","P-SB16AJCQ","2021-11-01","5954","merchant__electronics","6389","2021-11-01 00-00-00"
"M-EYF86JCU","P-8IYNUHBN","2021-11-01","5600","merchant__electronics","6096","2021-11-01 00-00-00"
"M-VKPVJIW8","P-V8ZAOFH6","2021-11-01","5077","merchant__electronics","5502","2021-11-01 00-00-00"
"M-0PA772Z0","P-3FM1TBGC","2021-11-01","5286","merchant__electronics","5744","2021-11-01 00-00-00"
"M-IOPGQHCY","P-7H5D464H","2021-11-01","5837","merchant__electronics","6328","2021-11-01 00-00-00"
"M-D0MKKY10","P-BCYDQQFM","2021-11-01","4800","merchant__electronics","5253","2021-11-01 00-00-00"
"M-ZCDQ5WD8","P-5EY3QHB8","2021-11-01","5368","merchant__electronics","5889","2021-11-01 00-00-00"
"M-O13UZ5WE","P-AQO84D48","2021-11-01","4978","merchant__electronics","5413","2021-11-01 00-00-00"
"M-E9MG42RJ","P-52H742IC","2021-11-01","5759","merchant__electronics","6188","2021-11-01 00-00-00"
"M-TBYJW6E8","P-2U6BJ11K","2021-11-01","5803","merchant__electronics","6205","2021-11-01 00-00-00"
"M-Q3F10WRR","P-7ACL50TZ","2021-11-01","5125","merchant__electronics","5715","2021-11-01 00-00-00"
"M-NP5D8E83","P-NMXYS1B1","2021-11-01","5613","merchant__electronics","5986","2021-11-01 00-00-00"
"M-P2AJ934I","P-WY5JAPIB","2021-11-01","5554","merchant__electronics","5949","2021-11-01 00-00-00"
"M-997PXD1C","P-HHU53P7N","2021-11-01","5518","merchant__electronics","5882","2021-11-01 00-00-00"
"M-6LEG90C4","P-W0J8NFFN","2021-11-01","5274","merchant__electronics","5702","2021-11-01 00-00-00"
"M-1OASR9K8","P-YIORMD3E","2021-11-01","6006","merchant__electronics","6468","2021-11-01 00-00-00"
"M-IA9P1ZR9","P-V31BEYOD","2021-12-01","3267","merchant__bigboxretailer","3528","2021-12-01 00-00-00"
"M-94YSHKK5","P-T19LH1W3","2021-12-01","3142","merchant__bigboxretailer","3454","2021-12-01 00-00-00"
"M-17CSOVDE","P-D4UZI0Q6","2021-12-01","3566","merchant__bigboxretailer","3800","2021-12-01 00-00-00"
"M-DEI371UG","P-DIJYSCJX","2021-12-01","2982","merchant__bigboxretailer","3266","2021-12-01 00-00-00"
"M-MRJ1KNTQ","P-BBEXUP0N","2021-12-01","2731","merchant__bigboxretailer","2952","2021-12-01 00-00-00"
"M-48GL368P","P-V9C1Z60T","2021-12-01","2585","merchant__bigboxretailer","2898","2021-12-01 00-00-00"
"M-PQUH0NHH","P-8IVS3X5D","2021-12-01","2825","merchant__bigboxretailer","3081","2021-12-01 00-00-00"
"M-KAZRM9JC","P-YJD7ZFQ2","2021-12-01","2989","merchant__bigboxretailer","3235","2021-12-01 00-00-00"
"M-82Q4O1TN","P-BTB8ZRXC","2021-12-01","2747","merchant__bigboxretailer","3088","2021-12-01 00-00-00"
"M-UMOLR012","P-C09JGU3F","2021-12-01","2716","merchant__bigboxretailer","3071","2021-12-01 00-00-00"
"M-PHOJ3L93","P-E50KGFCU","2021-12-01","3604","merchant__bigboxretailer","3871","2021-12-01 00-00-00"
"M-LJ6JKMEZ","P-CHYU4ZJI","2021-12-01","2891","merchant__bigboxretailer","3189","2021-12-01 00-00-00"
"M-ZGRL7AVX","P-XAYNR0T6","2021-12-01","3616","merchant__bigboxretailer","3876","2021-12-01 00-00-00"
"M-D8I84V3E","P-WO0SDMGK","2021-12-01","2833","merchant__bigboxretailer","3113","2021-12-01 00-00-00"
"M-VHQYCOGQ","P-0TWSXI4N","2021-12-01","3176","merchant__bigboxretailer","3443","2021-12-01 00-00-00"
"M-51K20TAJ","P-VFGGTGZ6","2021-12-01","2724","merchant__bigboxretailer","2948","2021-12-01 00-00-00"
"M-9J9Y8EX9","P-THIK9F1X","2021-12-01","3401","merchant__bigboxretailer","3647","2021-12-01 00-00-00"
"M-I0GK4X5J","P-WQMXKEGP","2021-12-01","2518","merchant__bigboxretailer","2651","2021-12-01 00-00-00"
"M-9V0SUT3D","P-S36CB1QJ","2021-12-01","3080","merchant__bigboxretailer","3331","2021-12-01 00-00-00"
"M-WJP1LYIZ","P-3MTZNZZQ","2021-12-01","3028","merchant__bigboxretailer","3283","2021-12-01 00-00-00"
"M-GS3RG7RG","P-5XCG0UTE","2021-12-01","3468","merchant__bigboxretailer","3778","2021-12-01 00-00-00"
"M-KAZCAO0N","P-4D4GBPXQ","2021-12-01","3152","merchant__bigboxretailer","3484","2021-12-01 00-00-00"
"M-DRBS1QT0","P-GW67493M","2021-12-01","2416","merchant__bigboxretailer","2710","2021-12-01 00-00-00"
"M-M12BBYJF","P-WTY27OZL","2021-12-01","3213","merchant__bigboxretailer","3476","2021-12-01 00-00-00"
"M-GIO8R9ML","P-2SD45TWG","2021-12-01","3103","merchant__bigboxretailer","3386","2021-12-01 00-00-00"
"M-9TB08POV","P-L6YPNB29","2021-12-01","3156","merchant__bigboxretailer","3514","2021-12-01 00-00-00"
"M-I7TUM2RL","P-A8O48KV0","2021-12-01","3240","merchant__bigboxretailer","3535","2021-12-01 00-00-00"
"M-6TBJ3WXY","P-WMS7SICR","2021-12-01","3103","merchant__bigboxretailer","3400","2021-12-01 00-00-00"
"M-WPUBPKOO","P-4563KS3N","2021-12-01","3352","merchant__bigboxretailer","3695","2021-12-01 00-00-00"
"M-EXQ27IJE","P-5WF8MAWW","2021-12-01","3894","merchant__bigboxretailer","4239","2021-12-01 00-00-00"
"M-0S4RMNWH","P-9FWVXP10","2021-12-01","3105","merchant__bigboxretailer","3361","2021-12-01 00-00-00"
"M-HNGBJESV","P-JJCPYV91","2021-12-01","3714","merchant__bigboxretailer","3943","2021-12-01 00-00-00"
"M-9VL2JRE3","P-1QIE7O8G","2021-12-01","3052","merchant__bigboxretailer","3341","2021-12-01 00-00-00"
"M-HMZ19T5Q","P-ICT7RI6F","2021-12-01","3472","merchant__bigboxretailer","3795","2021-12-01 00-00-00"
"M-A21DHVI5","P-HHR04158","2021-12-01","3066","merchant__bigboxretailer","3285","2021-12-01 00-00-00"
"M-PL5AT572","P-YTLNZJKP","2021-12-01","2924","merchant__bigboxretailer","3226","2021-12-01 00-00-00"
"M-RHH5EO5Z","P-JTUI8HSG","2021-12-01","2892","merchant__bigboxretailer","3164","2021-12-01 00-00-00"
"M-H8K2WN37","P-EYKEOJCJ","2021-12-01","2923","merchant__bigboxretailer","3296","2021-12-01 00-00-00"
"M-U5N9FT71","P-FZ66BFMY","2021-12-01","3202","merchant__bigboxretailer","3554","2021-12-01 00-00-00"
"M-5BC69UDI","P-HNK5Z07P","2021-12-01","1919","merchant__clothing","2065","2021-12-01 00-00-00"
"M-T1MB1N82","P-TGYAQJM6","2021-12-01","2219","merchant__clothing","2374","2021-12-01 00-00-00"
"M-MXP8WZJW","P-ASQFR4X3","2021-12-01","1399","merchant__clothing","1564","2021-12-01 00-00-00"
"M-570GRL64","P-RGJRVFSZ","2021-12-01","1811","merchant__clothing","1980","2021-12-01 00-00-00"
"M-GYA5BR4O","P-KWA3U3HT","2021-12-01","1802","merchant__clothing","1965","2021-12-01 00-00-00"
"M-FF14NX47","P-I2W8RZWZ","2021-12-01","1294","merchant__clothing","1457","2021-12-01 00-00-00"
"M-R9IJKMH2","P-NKUV88W1","2021-12-01","1625","merchant__clothing","1758","2021-12-01 00-00-00"
"M-UWL1PMXD","P-Z0B4UTT8","2021-12-01","1617","merchant__clothing","1720","2021-12-01 00-00-00"
"M-W8OBPT5Y","P-SOZUA4Z4","2021-12-01","2056","merchant__clothing","2238","2021-12-01 00-00-00"
"M-QK4LYQNL","P-NHO3Q8SD","2021-12-01","2036","merchant__clothing","2180","2021-12-01 00-00-00"
"M-SFMWNHFA","P-096T1FM5","2021-12-01","1376","merchant__clothing","1581","2021-12-01 00-00-00"
"M-3HCJRP0I","P-75R0H42R","2021-12-01","1227","merchant__clothing","1374","2021-12-01 00-00-00"
"M-Q6TPUHDV","P-69DZ5V1V","2021-12-01","1281","merchant__clothing","1443","2021-12-01 00-00-00"
"M-13D7GB8A","P-R8ZEIVJR","2021-12-01","2014","merchant__clothing","2161","2021-12-01 00-00-00"
"M-R0OXZQZU","P-9BGJMXLM","2021-12-01","1350","merchant__clothing","1495","2021-12-01 00-00-00"
"M-GT6A0EPN","P-CYG3KGYG","2021-12-01","1255","merchant__clothing","1367","2021-12-01 00-00-00"
"M-YAJ5T3X8","P-WCE20JTF","2021-12-01","2069","merchant__clothing","2191","2021-12-01 00-00-00"
"M-SOO99IE6","P-IFR7XNZU","2021-12-01","1502","merchant__clothing","1617","2021-12-01 00-00-00"
"M-OJRYLO8F","P-MVYT9RO5","2021-12-01","1480","merchant__clothing","1641","2021-12-01 00-00-00"
"M-WVFY9H2R","P-AIRC58HA","2021-12-01","1669","merchant__clothing","1852","2021-12-01 00-00-00"
"M-4MWOF560","P-2VE4TZ6X","2021-12-01","1496","merchant__clothing","1635","2021-12-01 00-00-00"
"M-BPZ3UF5X","P-BY801X6C","2021-12-01","1724","merchant__clothing","1894","2021-12-01 00-00-00"
"M-QZ8216NQ","P-4FZPN4Q0","2021-12-01","1858","merchant__clothing","2023","2021-12-01 00-00-00"
"M-3O0S8Z4H","P-VDSPK6RN","2021-12-01","1470","merchant__clothing","1579","2021-12-01 00-00-00"
"M-A2DOIEI4","P-0OQF7VYC","2021-12-01","2363","merchant__clothing","2534","2021-12-01 00-00-00"
"M-WUB9XVFJ","P-OLW0TSI8","2021-12-01","2272","merchant__clothing","2386","2021-12-01 00-00-00"
"M-6MMW1USK","P-0KRA6WAL","2021-12-01","2077","merchant__clothing","2226","2021-12-01 00-00-00"
"M-VHYT5IHH","P-3EOYYEE1","2021-12-01","1851","merchant__clothing","1961","2021-12-01 00-00-00"
"M-5R9JRFB4","P-OYSOIO3E","2021-12-01","1854","merchant__clothing","2016","2021-12-01 00-00-00"
"M-E4U8W8A5","P-G0FTKLTE","2021-12-01","2249","merchant__clothing","2349","2021-12-01 00-00-00"
"M-129BANHI","P-OM1C9X5N","2021-12-01","1522","merchant__clothing","1691","2021-12-01 00-00-00"
"M-LOKO5CCE","P-MJY1ONE3","2021-12-01","1965","merchant__clothing","2119","2021-12-01 00-00-00"
"M-3J8CJKEG","P-9ZY994AM","2021-12-01","1976","merchant__clothing","2103","2021-12-01 00-00-00"
"M-ILU6IW2L","P-43CS4SF0","2021-12-01","1986","merchant__clothing","2175","2021-12-01 00-00-00"
"M-Q1DBXCED","P-HVWY0H8W","2021-12-01","1359","merchant__clothing","1572","2021-12-01 00-00-00"
"M-URWHL61S","P-AZL6GCEJ","2021-12-01","1578","merchant__clothing","1752","2021-12-01 00-00-00"
"M-U3350U82","P-UMFHIT9D","2021-12-01","1955","merchant__clothing","2074","2021-12-01 00-00-00"
"M-6B0N66LF","P-6KZPGYS2","2021-12-01","1779","merchant__clothing","1960","2021-12-01 00-00-00"
"M-SNOXVURR","P-F91XAKN6","2021-12-01","1919","merchant__clothing","2068","2021-12-01 00-00-00"
"M-091EX8KE","P-R7UAOX99","2021-12-01","1564","merchant__clothing","1700","2021-12-01 00-00-00"
"M-M6XT23OG","P-N57FDK0T","2021-12-01","1589","merchant__clothing","1738","2021-12-01 00-00-00"
"M-26ACU02F","P-EW3747W1","2021-12-01","1565","merchant__clothing","1732","2021-12-01 00-00-00"
"M-HSZT2KPL","P-2L8EOTAT","2021-12-01","2017","merchant__clothing","2166","2021-12-01 00-00-00"
"M-NHJWPJDP","P-VIYCFS77","2021-12-01","2219","merchant__clothing","2391","2021-12-01 00-00-00"
"M-NP7D381D","P-58DRPVQN","2021-12-01","2204","merchant__clothing","2389","2021-12-01 00-00-00"
"M-S2S98A9Z","P-GY0QWRA6","2021-12-01","1533","merchant__clothing","1631","2021-12-01 00-00-00"
"M-ITELJIRT","P-2PM5BVP2","2021-12-01","2000","merchant__clothing","2108","2021-12-01 00-00-00"
"M-2PZDOGT0","P-01WEJZZC","2021-12-01","1606","merchant__clothing","1777","2021-12-01 00-00-00"
"M-3HHULX49","P-8NRIEW0B","2021-12-01","2250","merchant__clothing","2389","2021-12-01 00-00-00"
"M-0SAT9AWA","P-3HV9D2NY","2021-12-01","1981","merchant__clothing","2143","2021-12-01 00-00-00"
"M-1A4B27U1","P-B02X502R","2021-12-01","1318","merchant__clothing","1463","2021-12-01 00-00-00"
"M-XFZMDIB9","P-74LS3MQB","2021-12-01","1889","merchant__clothing","2079","2021-12-01 00-00-00"
"M-8NR95A90","P-0JYTMT0L","2021-12-01","1354","merchant__clothing","1493","2021-12-01 00-00-00"
"M-U55HWEPK","P-HGFKTM66","2021-12-01","1779","merchant__clothing","1935","2021-12-01 00-00-00"
"M-KDY0NLGP","P-RDJI9T9F","2021-12-01","1877","merchant__clothing","2037","2021-12-01 00-00-00"
"M-2P5V5NVM","P-SLGIKFKK","2021-12-01","1505","merchant__clothing","1689","2021-12-01 00-00-00"
"M-OOKP1EIP","P-E9X910XO","2021-12-01","1398","merchant__clothing","1568","2021-12-01 00-00-00"
"M-LA3T1NN1","P-0PXKVG0N","2021-12-01","4819","merchant__electronics","5259","2021-12-01 00-00-00"
"M-7WC2YW53","P-TCM30JSA","2021-12-01","5514","merchant__electronics","6026","2021-12-01 00-00-00"
"M-N37T7PM5","P-7Y4K14EN","2021-12-01","4622","merchant__electronics","5037","2021-12-01 00-00-00"
"M-5UV5J6J8","P-7USROXUH","2021-12-01","5374","merchant__electronics","5782","2021-12-01 00-00-00"
"M-8QRPBAET","P-64SCMZTI","2021-12-01","5383","merchant__electronics","5908","2021-12-01 00-00-00"
"M-TL5TEPV3","P-97ETQLGE","2021-12-01","4677","merchant__electronics","5259","2021-12-01 00-00-00"
"M-BPX1CSP8","P-B15KLNVG","2021-12-01","4650","merchant__electronics","5089","2021-12-01 00-00-00"
"M-Y2G1AEMN","P-BDUFVBWI","2021-12-01","4854","merchant__electronics","5408","2021-12-01 00-00-00"
"M-DXJUGV2Q","P-512NIRCS","2021-12-01","4953","merchant__electronics","5401","2021-12-01 00-00-00"
"M-F1H4T6U0","P-IPWZHS6N","2021-12-01","4395","merchant__electronics","4805","2021-12-01 00-00-00"
"M-KI4UFCQG","P-94L9CM43","2021-12-01","5452","merchant__electronics","5902","2021-12-01 00-00-00"
"M-ZRP23YJC","P-T4J5SPDH","2021-12-01","4842","merchant__electronics","5274","2021-12-01 00-00-00"
"M-16JOPG12","P-LJF6JW34","2021-12-01","4961","merchant__electronics","5359","2021-12-01 00-00-00"
"M-OLN8N11A","P-SB16AJCQ","2021-12-01","5562","merchant__electronics","5954","2021-12-01 00-00-00"
"M-W6M5OOI8","P-8IYNUHBN","2021-12-01","5120","merchant__electronics","5600","2021-12-01 00-00-00"
"M-MDQKU87H","P-V8ZAOFH6","2021-12-01","4610","merchant__electronics","5077","2021-12-01 00-00-00"
"M-IF7B00V9","P-3FM1TBGC","2021-12-01","4765","merchant__electronics","5286","2021-12-01 00-00-00"
"M-8IK2R7TF","P-7H5D464H","2021-12-01","5425","merchant__electronics","5837","2021-12-01 00-00-00"
"M-MNAV6Y8P","P-BCYDQQFM","2021-12-01","4337","merchant__electronics","4800","2021-12-01 00-00-00"
"M-NMG8K6Y7","P-5EY3QHB8","2021-12-01","4975","merchant__electronics","5368","2021-12-01 00-00-00"
"M-B5PC9NM2","P-AQO84D48","2021-12-01","4626","merchant__electronics","4978","2021-12-01 00-00-00"
"M-BSSH1588","P-52H742IC","2021-12-01","5237","merchant__electronics","5759","2021-12-01 00-00-00"
"M-RRUF61SY","P-2U6BJ11K","2021-12-01","5321","merchant__electronics","5803","2021-12-01 00-00-00"
"M-17MFBHKD","P-7ACL50TZ","2021-12-01","4646","merchant__electronics","5125","2021-12-01 00-00-00"
"M-FC856NXH","P-NMXYS1B1","2021-12-01","5118","merchant__electronics","5613","2021-12-01 00-00-00"
"M-TY72YYBH","P-WY5JAPIB","2021-12-01","5082","merchant__electronics","5554","2021-12-01 00-00-00"
"M-GRKYFDFK","P-HHU53P7N","2021-12-01","5130","merchant__electronics","5518","2021-12-01 00-00-00"
"M-Y1WPRTTL","P-W0J8NFFN","2021-12-01","4763","merchant__electronics","5274","2021-12-01 00-00-00"
"M-3EO1M93I","P-YIORMD3E","2021-12-01","5502","merchant__electronics","6006","2021-12-01 00-00-00"
"M-8SCXWWZI","P-V31BEYOD","2022-01-01","3001","merchant__bigboxretailer","3267","2022-01-01 00-00-00"
"M-VA4DAJZ4","P-T19LH1W3","2022-01-01","2837","merchant__bigboxretailer","3142","2022-01-01 00-00-00"
"M-CRQBGSSL","P-D4UZI0Q6","2022-01-01","3293","merchant__bigboxretailer","3566","2022-01-01 00-00-00"
"M-LTOV3AER","P-DIJYSCJX","2022-01-01","2677","merchant__bigboxretailer","2982","2022-01-01 00-00-00"
"M-7CDZRWQL","P-BBEXUP0N","2022-01-01","2473","merchant__bigboxretailer","2731","2022-01-01 00-00-00"
"M-JP10LEWV","P-V9C1Z60T","2022-01-01","2252","merchant__bigboxretailer","2585","2022-01-01 00-00-00"
"M-7NTWCFGQ","P-8IVS3X5D","2022-01-01","2528","merchant__bigboxretailer","2825","2022-01-01 00-00-00"
"M-NJZ0MZLB","P-YJD7ZFQ2","2022-01-01","2737","merchant__bigboxretailer","2989","2022-01-01 00-00-00"
"M-JSWJFHQB","P-BTB8ZRXC","2022-01-01","2489","merchant__bigboxretailer","2747","2022-01-01 00-00-00"
"M-59D2R5FB","P-C09JGU3F","2022-01-01","2381","merchant__bigboxretailer","2716","2022-01-01 00-00-00"
"M-4RP94ENH","P-E50KGFCU","2022-01-01","3324","merchant__bigboxretailer","3604","2022-01-01 00-00-00"
"M-THDIX4ME","P-CHYU4ZJI","2022-01-01","2587","merchant__bigboxretailer","2891","2022-01-01 00-00-00"
"M-2CD41MTD","P-XAYNR0T6","2022-01-01","3347","merchant__bigboxretailer","3616","2022-01-01 00-00-00"
"M-ZY0KIAYE","P-WO0SDMGK","2022-01-01","2516","merchant__bigboxretailer","2833","2022-01-01 00-00-00"
"M-V412AX1N","P-0TWSXI4N","2022-01-01","2977","merchant__bigboxretailer","3176","2022-01-01 00-00-00"
"M-PULGNI41","P-VFGGTGZ6","2022-01-01","2474","merchant__bigboxretailer","2724","2022-01-01 00-00-00"
"M-ZZB91YZ2","P-THIK9F1X","2022-01-01","3076","merchant__bigboxretailer","3401","2022-01-01 00-00-00"
"M-DV3ZO26S","P-WQMXKEGP","2022-01-01","2188","merchant__bigboxretailer","2518","2022-01-01 00-00-00"
"M-PQYZIE86","P-S36CB1QJ","2022-01-01","2811","merchant__bigboxretailer","3080","2022-01-01 00-00-00"
"M-1PNGFRBR","P-3MTZNZZQ","2022-01-01","2776","merchant__bigboxretailer","3028","2022-01-01 00-00-00"
"M-6R3YJPLN","P-5XCG0UTE","2022-01-01","3157","merchant__bigboxretailer","3468","2022-01-01 00-00-00"
"M-9GR17KHT","P-4D4GBPXQ","2022-01-01","2916","merchant__bigboxretailer","3152","2022-01-01 00-00-00"
"M-5QFQ66LG","P-GW67493M","2022-01-01","2238","merchant__bigboxretailer","2416","2022-01-01 00-00-00"
"M-NCCP15GX","P-WTY27OZL","2022-01-01","2881","merchant__bigboxretailer","3213","2022-01-01 00-00-00"
"M-WFUWNPL9","P-2SD45TWG","2022-01-01","2762","merchant__bigboxretailer","3103","2022-01-01 00-00-00"
"M-2O10I3TP","P-L6YPNB29","2022-01-01","2871","merchant__bigboxretailer","3156","2022-01-01 00-00-00"
"M-605E725L","P-A8O48KV0","2022-01-01","2967","merchant__bigboxretailer","3240","2022-01-01 00-00-00"
